Proceso,Agno,Cinversion
U15_SING,2048,3872.066349
U15_SING,2049,3863.334241
U15_SING,2050,3854.602132
VENTANAS_1,2017,4153.988706
VENTANAS_1,2018,4144.632875
VENTANAS_1,2019,4135.277045
VENTANAS_1,2020,4125.921215
VENTANAS_1,2021,4116.565384
VENTANAS_1,2022,4107.209554
VENTANAS_1,2023,4097.853723
VENTANAS_1,2024,4088.497893
VENTANAS_1,2025,4079.142062
VENTANAS_1,2026,4069.786232
VENTANAS_1,2027,4060.430402
VENTANAS_1,2028,4051.074571
VENTANAS_1,2029,4041.718741
VENTANAS_1,2030,4032.36291
VENTANAS_1,2031,4023.00708
VENTANAS_1,2032,4013.65125
VENTANAS_1,2033,4004.295419
VENTANAS_1,2034,3994.939589
VENTANAS_1,2035,3985.583758
VENTANAS_1,2036,3976.85165
VENTANAS_1,2037,3968.119541
VENTANAS_1,2038,3959.387433
VENTANAS_1,2039,3950.655325
VENTANAS_1,2040,3941.923216
VENTANAS_1,2041,3933.191108
VENTANAS_1,2042,3924.459
VENTANAS_1,2043,3915.726891
VENTANAS_1,2044,3906.994783
VENTANAS_1,2045,3898.262674
VENTANAS_1,2046,3889.530566
VENTANAS_1,2047,3880.798458
VENTANAS_1,2048,3872.066349
VENTANAS_1,2049,3863.334241
VENTANAS_1,2050,3854.602132
VENTANAS_2,2017,4153.988706
VENTANAS_2,2018,4144.632875
VENTANAS_2,2019,4135.277045
VENTANAS_2,2020,4125.921215
VENTANAS_2,2021,4116.565384
VENTANAS_2,2022,4107.209554
VENTANAS_2,2023,4097.853723
VENTANAS_2,2024,4088.497893
VENTANAS_2,2025,4079.142062
VENTANAS_2,2026,4069.786232
VENTANAS_2,2027,4060.430402
VENTANAS_2,2028,4051.074571
VENTANAS_2,2029,4041.718741
VENTANAS_2,2030,4032.36291
VENTANAS_2,2031,4023.00708
VENTANAS_2,2032,4013.65125
VENTANAS_2,2033,4004.295419
VENTANAS_2,2034,3994.939589
VENTANAS_2,2035,3985.583758
VENTANAS_2,2036,3976.85165
VENTANAS_2,2037,3968.119541
VENTANAS_2,2038,3959.387433
VENTANAS_2,2039,3950.655325
VENTANAS_2,2040,3941.923216
VENTANAS_2,2041,3933.191108
VENTANAS_2,2042,3924.459
VENTANAS_2,2043,3915.726891
VENTANAS_2,2044,3906.994783
VENTANAS_2,2045,3898.262674
VENTANAS_2,2046,3889.530566
VENTANAS_2,2047,3880.798458
VENTANAS_2,2048,3872.066349
VENTANAS_2,2049,3863.334241
VENTANAS_2,2050,3854.602132
