Proceso,Hidrologia,Etapa,Factor_Planta
ALFALFAL,13,10,0.320315332
ALFALFAL,13,11,0.537375156
ALFALFAL,13,12,0.665020539
ALFALFAL,14,1,0.844282349
ALFALFAL,14,2,0.870870118
ALFALFAL,14,3,0.787574
ALFALFAL,14,4,0.457162921
ALFALFAL,14,5,0.357013411
ALFALFAL,14,6,0.303760924
ALFALFAL,14,7,0.272290685
ALFALFAL,14,8,0.295698925
ALFALFAL,14,9,0.483926342
ALFALFAL,14,10,0.48258729
ALFALFAL,14,11,0.525671036
ALFALFAL,14,12,0.510828199
ALFALFAL,15,1,0.919490758
ALFALFAL,15,2,1.00003344
ALFALFAL,15,3,0.7774556
ALFALFAL,15,4,0.560627341
ALFALFAL,15,5,0.433807539
ALFALFAL,15,6,0.311329588
ALFALFAL,15,7,0.090914583
ALFALFAL,15,8,0.3518787
ALFALFAL,15,9,0.357053683
ALFALFAL,15,10,0.488552616
ALFALFAL,15,11,0.455914482
ALFALFAL,15,12,0.521399662
ALFALFAL,16,1,0.867237526
ALFALFAL,16,2,0.95798221
ALFALFAL,16,3,0.978841972
ALFALFAL,16,4,0.633426966
ALFALFAL,16,5,0.533934397
ALFALFAL,16,6,0.417134831
ALFALFAL,16,7,0.272366195
ALFALFAL,16,8,0.176996496
ALFALFAL,16,9,0.289247815
ALFALFAL,16,10,0.424746285
ALFALFAL,16,11,0.325764669
ALFALFAL,16,12,0.468768878
ALFALFAL,17,1,0.858704845
ALFALFAL,17,2,0.887005083
ALFALFAL,17,3,0.922586686
ALFALFAL,17,4,0.633426966
ALFALFAL,17,5,0.217319077
ALFALFAL,17,6,0.109238452
ALFALFAL,17,7,0.106771777
ALFALFAL,17,8,0.188851637
ALFALFAL,17,9,0.398252185
ALFALFAL,17,10,0.560589586
ALFALFAL,17,11,0.719179151
ALFALFAL,17,12,0.748308566
ALFALFAL,18,1,0.886870243
ALFALFAL,18,2,0.809925094
ALFALFAL,18,3,0.937160203
ALFALFAL,18,4,0.537375156
ALFALFAL,18,5,0.183565906
ALFALFAL,18,6,0.095973783
ALFALFAL,18,7,0.143696388
ALFALFAL,18,8,0.168916878
ALFALFAL,18,9,0.347066167
ALFALFAL,18,10,0.380497161
ALFALFAL,18,11,0.59761236
ALFALFAL,18,12,0.864368129
ALFALFAL,19,1,0.999909387
ALFALFAL,19,2,1.00003344
ALFALFAL,19,3,0.687447143
ALFALFAL,19,4,0.503823346
ALFALFAL,19,5,0.403678869
ALFALFAL,19,6,0.117197253
ALFALFAL,19,7,0.136069832
ALFALFAL,19,8,0.273800894
ALFALFAL,19,9,0.442493758
ALFALFAL,19,10,0.449211671
ALFALFAL,19,11,0.312578027
ALFALFAL,19,12,0.36365833
ALFALFAL,20,1,0.479113809
ALFALFAL,20,2,0.616389112
ALFALFAL,20,3,0.816947566
ALFALFAL,20,4,0.604088639
ALFALFAL,20,5,0.649238855
ALFALFAL,20,6,0.230883271
ALFALFAL,20,7,0.261568201
ALFALFAL,20,8,0.197384318
ALFALFAL,20,9,0.46059613
ALFALFAL,20,10,0.645010269
ALFALFAL,20,11,0.814294632
ALFALFAL,20,12,0.984807297
ALFALFAL,21,1,0.999909387
ALFALFAL,21,2,1.00003344
ALFALFAL,21,3,0.911033587
ALFALFAL,21,4,0.543851436
ALFALFAL,21,5,0.39710946
ALFALFAL,21,6,0.370318352
ALFALFAL,21,7,0.370454271
ALFALFAL,21,8,0.38374411
ALFALFAL,21,9,0.423845194
ALFALFAL,21,10,0.55296303
ALFALFAL,21,11,0.527543695
ALFALFAL,21,12,0.471185212
ALFALFAL,22,1,0.576673312
ALFALFAL,22,2,0.828818887
ALFALFAL,22,3,0.931043856
ALFALFAL,22,4,0.597378277
ALFALFAL,22,5,0.389709436
ALFALFAL,22,6,0.192805868
ALFALFAL,22,7,0.168312794
ALFALFAL,22,8,0.330358222
ALFALFAL,22,9,0.303604869
ALFALFAL,22,10,0.403678869
ALFALFAL,22,11,0.904416355
ALFALFAL,22,12,0.999909387
ALFALFAL,23,1,0.999909387
ALFALFAL,23,2,1.00003344
ALFALFAL,23,3,0.891023318
ALFALFAL,23,4,0.487359551
ALFALFAL,23,5,0.331037816
ALFALFAL,23,6,0.149344569
ALFALFAL,23,7,0.217621119
ALFALFAL,23,8,0.21112722
ALFALFAL,23,9,0.46059613
ALFALFAL,23,10,0.617373444
ALFALFAL,23,11,0.626872659
ALFALFAL,23,12,0.485003625
ALFALFAL,24,1,0.923568322
ALFALFAL,24,2,1.00003344
ALFALFAL,24,3,0.999909387
ALFALFAL,24,4,0.633426966
ALFALFAL,24,5,0.557418147
ALFALFAL,24,6,0.335986267
ALFALFAL,24,7,0.239066087
ALFALFAL,24,8,0.24125589
ALFALFAL,24,9,0.44826779
ALFALFAL,24,10,0.534387459
ALFALFAL,24,11,0.388108614
ALFALFAL,24,12,0.46756071
ALFALFAL,25,1,0.930439773
ALFALFAL,25,2,0.987158909
ALFALFAL,25,3,0.999909387
ALFALFAL,25,4,0.633426966
ALFALFAL,25,5,0.537181346
ALFALFAL,25,6,0.333801498
ALFALFAL,25,7,0.270251903
ALFALFAL,25,8,0.253715114
ALFALFAL,25,9,0.196863296
ALFALFAL,25,10,0.477226048
ALFALFAL,25,11,0.826857054
ALFALFAL,25,12,0.902727437
ALFALFAL,26,1,0.999909387
ALFALFAL,26,2,1.00003344
ALFALFAL,26,3,0.934366316
ALFALFAL,26,4,0.50062422
ALFALFAL,26,5,0.350368491
ALFALFAL,26,6,0.290262172
ALFALFAL,26,7,0.317068382
ALFALFAL,26,8,0.350368491
ALFALFAL,26,9,0.413857678
ALFALFAL,26,10,0.570707986
ALFALFAL,26,11,1.0
ALFALFAL,26,12,0.999909387
ALFALFAL,27,1,0.999909387
ALFALFAL,27,2,1.00003344
ALFALFAL,27,3,0.999909387
ALFALFAL,27,4,0.463795256
ALFALFAL,27,5,0.370454271
ALFALFAL,27,6,0.327091136
ALFALFAL,27,7,0.317068382
ALFALFAL,27,8,0.320315332
ALFALFAL,27,9,0.347066167
ALFALFAL,27,10,0.423840159
ALFALFAL,27,11,0.787609238
ALFALFAL,27,12,0.999909387
ALFALFAL,28,1,0.999909387
ALFALFAL,28,2,1.00003344
ALFALFAL,28,3,0.764165761
ALFALFAL,28,4,0.440543071
ALFALFAL,28,5,0.477226048
ALFALFAL,28,6,0.172830836
ALFALFAL,28,7,0.19262716
ALFALFAL,28,8,0.326960251
ALFALFAL,28,9,0.213483146
ALFALFAL,28,10,0.246919174
ALFALFAL,28,11,0.647393883
ALFALFAL,28,12,0.714102332
ALFALFAL,29,1,0.999909387
ALFALFAL,29,2,0.734266319
ALFALFAL,29,3,0.987676694
ALFALFAL,29,4,0.267009988
ALFALFAL,29,5,0.156910716
ALFALFAL,29,6,0.0917603
ALFALFAL,29,7,0.120137127
ALFALFAL,29,8,0.116739157
ALFALFAL,29,9,0.153558052
ALFALFAL,29,10,0.246919174
ALFALFAL,29,11,0.302200375
ALFALFAL,29,12,0.382384922
ALFALFAL,30,1,0.999909387
ALFALFAL,30,2,0.664125201
ALFALFAL,30,3,0.333680681
ALFALFAL,30,4,0.45380774
ALFALFAL,30,5,0.434789175
ALFALFAL,30,6,0.106585518
ALFALFAL,30,7,0.145961701
ALFALFAL,30,8,0.136673916
ALFALFAL,30,9,0.140215356
ALFALFAL,30,10,0.173523016
ALFALFAL,30,11,0.160658552
ALFALFAL,30,12,0.46922194
ALFALFAL,31,1,0.999909387
ALFALFAL,31,2,0.457213082
ALFALFAL,31,3,0.230231364
ALFALFAL,31,4,0.113451935
ALFALFAL,31,5,0.093481938
ALFALFAL,31,6,0.086766542
ALFALFAL,31,7,0.122779993
ALFALFAL,31,8,0.110094237
ALFALFAL,31,9,0.12008427
ALFALFAL,31,10,0.146792316
ALFALFAL,31,11,0.218398876
ALFALFAL,31,12,0.442793283
ALFALFAL,32,1,0.999909387
ALFALFAL,32,2,0.985988497
ALFALFAL,32,3,0.813625106
ALFALFAL,32,4,0.526919476
ALFALFAL,32,5,0.382158391
ALFALFAL,32,6,0.155820849
ALFALFAL,32,7,0.201914945
ALFALFAL,32,8,0.248806935
ALFALFAL,32,9,0.315387016
ALFALFAL,32,10,0.318503081
ALFALFAL,32,11,0.425015605
ALFALFAL,32,12,0.660716443
ALFALFAL,33,1,0.958076598
ALFALFAL,33,2,0.961075441
ALFALFAL,33,3,0.798598526
ALFALFAL,33,4,0.485799001
ALFALFAL,33,5,0.320994926
ALFALFAL,33,6,0.273564295
ALFALFAL,33,7,0.246541621
ALFALFAL,33,8,0.240274254
ALFALFAL,33,9,0.204900125
ALFALFAL,33,10,0.221547662
ALFALFAL,33,11,0.400124844
ALFALFAL,33,12,0.644104144
ALFALFAL,34,1,0.85462728
ALFALFAL,34,2,0.812600321
ALFALFAL,34,3,0.567007974
ALFALFAL,34,4,0.367041199
ALFALFAL,34,5,0.239972212
ALFALFAL,34,6,0.116573034
ALFALFAL,34,7,0.173900568
ALFALFAL,34,8,0.142261689
ALFALFAL,34,9,0.299001248
ALFALFAL,34,10,0.36864202
ALFALFAL,34,11,0.43102372
ALFALFAL,34,12,0.554926302
ALFALFAL,35,1,0.905672345
ALFALFAL,35,2,0.997776217
ALFALFAL,35,3,0.796182192
ALFALFAL,35,4,0.589965668
ALFALFAL,35,5,0.448834119
ALFALFAL,35,6,0.37593633
ALFALFAL,35,7,0.318729612
ALFALFAL,35,8,0.275537634
ALFALFAL,35,9,0.249843945
ALFALFAL,35,10,0.334662317
ALFALFAL,35,11,0.511860175
ALFALFAL,35,12,0.819590431
ALFALFAL,36,1,0.915715235
ALFALFAL,36,2,0.92872191
ALFALFAL,36,3,0.624471427
ALFALFAL,36,4,0.348782772
ALFALFAL,36,5,0.281956023
ALFALFAL,36,6,0.244225968
ALFALFAL,36,7,0.210674157
ALFALFAL,36,8,0.21278845
ALFALFAL,36,9,0.219569288
ALFALFAL,36,10,0.359882808
ALFALFAL,36,11,0.596598002
ALFALFAL,36,12,0.852512988
ALFALFAL,37,1,0.999909387
ALFALFAL,37,2,0.86426565
ALFALFAL,37,3,0.561042648
ALFALFAL,37,4,0.400749064
ALFALFAL,37,5,0.298568322
ALFALFAL,37,6,0.141463795
ALFALFAL,37,7,0.2261538
ALFALFAL,37,8,0.265947807
ALFALFAL,37,9,0.265293383
ALFALFAL,37,10,0.526005799
ALFALFAL,37,11,0.334035581
ALFALFAL,37,12,0.441887157
ALFALFAL,38,1,0.831974145
ALFALFAL,38,2,1.00003344
ALFALFAL,38,3,0.999909387
ALFALFAL,38,4,0.534254057
ALFALFAL,38,5,0.382762474
ALFALFAL,38,6,0.160502497
ALFALFAL,38,7,0.077171681
ALFALFAL,38,8,0.225927268
ALFALFAL,38,9,0.309612984
ALFALFAL,38,10,0.50259756
ALFALFAL,38,11,0.530898876
ALFALFAL,38,12,0.651957231
ALFALFAL,39,1,0.982315452
ALFALFAL,39,2,1.00003344
ALFALFAL,39,3,0.907937659
ALFALFAL,39,4,0.511860175
ALFALFAL,39,5,0.365621602
ALFALFAL,39,6,0.149734707
ALFALFAL,39,7,0.18092304
ALFALFAL,39,8,0.142563731
ALFALFAL,39,9,0.367041199
ALFALFAL,39,10,0.405642141
ALFALFAL,39,11,0.358536205
ALFALFAL,39,12,0.390993113
ALFALFAL,40,1,0.481681165
ALFALFAL,40,2,0.70116038
ALFALFAL,40,3,0.855684427
ALFALFAL,40,4,0.633426966
ALFALFAL,40,5,0.542618098
ALFALFAL,40,6,0.225187266
ALFALFAL,40,7,0.302872418
ALFALFAL,40,8,0.36358282
ALFALFAL,40,9,0.420802122
ALFALFAL,40,10,0.645010269
ALFALFAL,40,11,0.912453184
ALFALFAL,40,12,0.850700737
ALFALFAL,41,1,0.969176634
ALFALFAL,41,2,1.00003344
ALFALFAL,41,3,0.944333696
ALFALFAL,41,4,0.485174782
ALFALFAL,41,5,0.351048085
ALFALFAL,41,6,0.286360799
ALFALFAL,41,7,0.264362088
ALFALFAL,41,8,0.257943699
ALFALFAL,41,9,0.309456929
ALFALFAL,41,10,0.347197052
ALFALFAL,41,11,0.439840824
ALFALFAL,41,12,0.75729431
ALFALFAL,42,1,0.999909387
ALFALFAL,42,2,1.00003344
ALFALFAL,42,3,0.656487858
ALFALFAL,42,4,0.379681648
ALFALFAL,42,5,0.320768394
ALFALFAL,42,6,0.166744694
ALFALFAL,42,7,0.209239459
ALFALFAL,42,8,0.173825057
ALFALFAL,42,9,0.291354557
ALFALFAL,42,10,0.460689259
ALFALFAL,42,11,0.383973159
ALFALFAL,42,12,0.385933913
ALFALFAL,43,1,0.63164492
ALFALFAL,43,2,1.00003344
ALFALFAL,43,3,0.999909387
ALFALFAL,43,4,0.633426966
ALFALFAL,43,5,0.529630301
ALFALFAL,43,6,0.194756554
ALFALFAL,43,7,0.183943458
ALFALFAL,43,8,0.301211188
ALFALFAL,43,9,0.387484395
ALFALFAL,43,10,0.450872901
ALFALFAL,43,11,0.483146067
ALFALFAL,43,12,0.489760783
ALFALFAL,44,1,0.925833635
ALFALFAL,44,2,0.936162386
ALFALFAL,44,3,0.875921227
ALFALFAL,44,4,0.58036829
ALFALFAL,44,5,0.436525915
ALFALFAL,44,6,0.373439451
ALFALFAL,44,7,0.329376586
ALFALFAL,44,8,0.300078531
ALFALFAL,44,9,0.342072409
ALFALFAL,44,10,0.500181225
ALFALFAL,44,11,0.749531835
ALFALFAL,44,12,0.943050018
ALFALFAL,45,1,0.999909387
ALFALFAL,45,2,1.00003344
ALFALFAL,45,3,0.630663284
ALFALFAL,45,4,0.462078652
ALFALFAL,45,5,0.360486891
ALFALFAL,45,6,0.331694757
ALFALFAL,45,7,0.302192823
ALFALFAL,45,8,0.275990697
ALFALFAL,45,9,0.345037453
ALFALFAL,45,10,0.564063066
ALFALFAL,45,11,0.84698814
ALFALFAL,45,12,0.985939954
ALFALFAL,46,1,0.999909387
ALFALFAL,46,2,1.00003344
ALFALFAL,46,3,0.978690951
ALFALFAL,46,4,0.633426966
ALFALFAL,46,5,0.429956506
ALFALFAL,46,6,0.332709114
ALFALFAL,46,7,0.293584632
ALFALFAL,46,8,0.290639725
ALFALFAL,46,9,0.322721598
ALFALFAL,46,10,0.416138094
ALFALFAL,46,11,0.519662921
ALFALFAL,46,12,0.576748822
ALFALFAL,47,1,0.999909387
ALFALFAL,47,2,1.00003344
ALFALFAL,47,3,0.994850187
ALFALFAL,47,4,0.633426966
ALFALFAL,47,5,0.505617978
ALFALFAL,47,6,0.419007491
ALFALFAL,47,7,0.352331763
ALFALFAL,47,8,0.356409327
ALFALFAL,47,9,0.349719101
ALFALFAL,47,10,0.349009303
ALFALFAL,47,11,0.456460674
ALFALFAL,47,12,0.689108373
ALFALFAL,48,1,0.836655793
ALFALFAL,48,2,0.856657972
ALFALFAL,48,3,0.661698079
ALFALFAL,48,4,0.409644195
ALFALFAL,48,5,0.293358101
ALFALFAL,48,6,0.266385768
ALFALFAL,48,7,0.233251782
ALFALFAL,48,8,0.216261931
ALFALFAL,48,9,0.246410737
ALFALFAL,48,10,0.276670291
ALFALFAL,48,11,0.494850187
ALFALFAL,48,12,0.871919174
ALFALFAL,49,1,0.999909387
ALFALFAL,49,2,0.939506421
ALFALFAL,49,3,0.736226894
ALFALFAL,49,4,0.386235955
ALFALFAL,49,5,0.302041803
ALFALFAL,49,6,0.253589263
ALFALFAL,49,7,0.233251782
ALFALFAL,49,8,0.208333333
ALFALFAL,49,9,0.233302122
ALFALFAL,49,10,0.260511055
ALFALFAL,49,11,0.609082397
ALFALFAL,49,12,0.770206597
ALFALFAL,50,1,0.999909387
ALFALFAL,50,2,0.807918673
ALFALFAL,50,3,0.547752809
ALFALFAL,50,4,0.373127341
ALFALFAL,50,5,0.301362209
ALFALFAL,50,6,0.270287141
ALFALFAL,50,7,0.244880391
ALFALFAL,50,8,0.244200797
ALFALFAL,50,9,0.242665418
ALFALFAL,50,10,0.343043977
ALFALFAL,50,11,0.651061174
ALFALFAL,50,12,0.970309291
ALFALFAL,51,1,0.999909387
ALFALFAL,51,2,0.840690209
ALFALFAL,51,3,0.583620273
ALFALFAL,51,4,0.39840824
ALFALFAL,51,5,0.326960251
ALFALFAL,51,6,0.280118602
ALFALFAL,51,7,0.247825299
ALFALFAL,51,8,0.236045669
ALFALFAL,51,9,0.225499376
ALFALFAL,51,10,0.367811405
ALFALFAL,51,11,0.644740949
ALFALFAL,51,12,0.731545246
ALFALFAL,52,1,0.98692159
ALFALFAL,52,2,0.894361958
ALFALFAL,52,3,0.722030929
ALFALFAL,52,4,0.403401998
ALFALFAL,52,5,0.291319319
ALFALFAL,52,6,0.242977528
ALFALFAL,52,7,0.219282349
ALFALFAL,52,8,0.217923161
ALFALFAL,52,9,0.237281523
ALFALFAL,52,10,0.277047843
ALFALFAL,52,11,0.561329588
ALFALFAL,52,12,0.849341549
ALFALFAL,53,1,0.969629697
ALFALFAL,53,2,1.00003344
ALFALFAL,53,3,0.775190286
ALFALFAL,53,4,0.457709114
ALFALFAL,53,5,0.410172768
ALFALFAL,53,6,0.322721598
ALFALFAL,53,7,0.308082639
ALFALFAL,53,8,0.296680561
ALFALFAL,53,9,0.371020599
ALFALFAL,53,10,0.440452459
ALFALFAL,53,11,0.766541823
ALFALFAL,53,12,0.999909387
ALFALFAL,54,1,0.999909387
ALFALFAL,54,2,0.973782772
ALFALFAL,54,3,0.656034795
ALFALFAL,54,4,0.383817104
ALFALFAL,54,5,0.361090975
ALFALFAL,54,6,0.33005618
ALFALFAL,54,7,0.296000967
ALFALFAL,54,8,0.27304579
ALFALFAL,54,9,0.295099875
ALFALFAL,54,10,0.32333575
ALFALFAL,54,11,0.506866417
ALFALFAL,54,12,0.999909387
ALFALFAL,55,1,0.934668358
ALFALFAL,55,2,1.00003344
ALFALFAL,55,3,0.604687689
ALFALFAL,55,4,0.570614856
ALFALFAL,55,5,0.41379727
ALFALFAL,55,6,0.337078652
ALFALFAL,55,7,0.303703032
ALFALFAL,55,8,0.320315332
ALFALFAL,55,9,0.400514981
ALFALFAL,55,10,0.527289477
ALFALFAL,55,11,0.552980649
ALFALFAL,55,12,0.654071523
ALFALFAL,56,1,0.964721517
ALFALFAL,56,2,1.00003344
ALFALFAL,56,3,0.999909387
ALFALFAL,56,4,0.614076155
ALFALFAL,56,5,0.427087109
ALFALFAL,56,6,0.380383895
ALFALFAL,56,7,0.323713302
ALFALFAL,56,8,0.323713302
ALFALFAL,56,9,0.363764045
ALFALFAL,56,10,0.463483146
ALFALFAL,56,11,0.515293383
ALFALFAL,56,12,0.713196206
ALFALFAL,57,1,0.999909387
ALFALFAL,57,2,1.00003344
ALFALFAL,57,3,0.999909387
ALFALFAL,57,4,0.633426966
ALFALFAL,57,5,0.437205509
ALFALFAL,57,6,0.337078652
ALFALFAL,57,7,0.303703032
ALFALFAL,57,8,0.303703032
ALFALFAL,57,9,0.340355805
ALFALFAL,57,10,0.564063066
ALFALFAL,57,11,1.0
ALFALFAL,57,12,0.999909387
ALFALFAL,58,1,0.999909387
ALFALFAL,58,2,1.00003344
ALFALFAL,58,3,0.77081068
ALFALFAL,58,4,0.53386392
ALFALFAL,58,5,0.340250091
ALFALFAL,58,6,0.300327715
ALFALFAL,58,7,0.277047843
ALFALFAL,58,8,0.273649873
ALFALFAL,58,9,0.350343321
ALFALFAL,58,10,0.532273167
ALFALFAL,58,11,0.373049313
ALFALFAL,58,12,0.487344448
ALFALFAL_2,1,1,0.688233138
ALFALFAL_2,1,2,0.900184885
ALFALFAL_2,1,3,0.806298876
ALFALFAL_2,1,4,0.726851852
ALFALFAL_2,1,5,0.681512708
ALFALFAL_2,1,6,0.412826178
ALFALFAL_2,1,7,0.350735174
ALFALFAL_2,1,8,0.329962936
ALFALFAL_2,1,9,0.332965067
ALFALFAL_2,1,10,0.256547328
ALFALFAL_2,1,11,0.226430976
ALFALFAL_2,1,12,0.27696318
ALFALFAL_2,2,1,0.307001466
ALFALFAL_2,2,2,0.784293831
ALFALFAL_2,2,3,0.762870642
ALFALFAL_2,2,4,0.773253367
ALFALFAL_2,2,5,0.422776149
ALFALFAL_2,2,6,0.273305976
ALFALFAL_2,2,7,0.241375448
ALFALFAL_2,2,8,0.306237781
ALFALFAL_2,2,9,0.2784617
ALFALFAL_2,2,10,0.302979391
ALFALFAL_2,2,11,0.249842172
ALFALFAL_2,2,12,0.334697784
ALFALFAL_2,3,1,0.381944444
ALFALFAL_2,3,2,0.59309614
ALFALFAL_2,3,3,0.765416259
ALFALFAL_2,3,4,0.519675926
ALFALFAL_2,3,5,0.451388889
ALFALFAL_2,3,6,0.405934343
ALFALFAL_2,3,7,0.326653633
ALFALFAL_2,3,8,0.29885549
ALFALFAL_2,3,9,0.299242424
ALFALFAL_2,3,10,0.273653877
ALFALFAL_2,3,11,0.209069865
ALFALFAL_2,3,12,0.253441675
ALFALFAL_2,4,1,0.306288693
ALFALFAL_2,4,2,0.691626082
ALFALFAL_2,4,3,0.475164956
ALFALFAL_2,4,4,0.550505051
ALFALFAL_2,4,5,0.476997801
ALFALFAL_2,4,6,0.372790404
ALFALFAL_2,4,7,0.338159824
ALFALFAL_2,4,8,0.308427012
ALFALFAL_2,4,9,0.323653199
ALFALFAL_2,4,10,0.24315738
ALFALFAL_2,4,11,0.172979798
ALFALFAL_2,4,12,0.210878951
ALFALFAL_2,5,1,0.24163001
ALFALFAL_2,5,2,0.471342893
ALFALFAL_2,5,3,0.490744135
ALFALFAL_2,5,4,0.541666667
ALFALFAL_2,5,5,0.46182592
ALFALFAL_2,5,6,0.361163721
ALFALFAL_2,5,7,0.329199251
ALFALFAL_2,5,8,0.308834311
ALFALFAL_2,5,9,0.330387205
ALFALFAL_2,5,10,0.223505213
ALFALFAL_2,5,11,0.161090067
ALFALFAL_2,5,12,0.187866569
ALFALFAL_2,6,1,0.230938416
ALFALFAL_2,6,2,0.435042388
ALFALFAL_2,6,3,0.481121701
ALFALFAL_2,6,4,0.537510522
ALFALFAL_2,6,5,0.462182307
ALFALFAL_2,6,6,0.359532828
ALFALFAL_2,6,7,0.303946725
ALFALFAL_2,6,8,0.288062072
ALFALFAL_2,6,9,0.288825758
ALFALFAL_2,6,10,0.276555881
ALFALFAL_2,6,11,0.188973064
ALFALFAL_2,6,12,0.27543581
ALFALFAL_2,7,1,0.30252118
ALFALFAL_2,7,2,0.638866342
ALFALFAL_2,7,3,0.457345634
ALFALFAL_2,7,4,0.544560185
ALFALFAL_2,7,5,0.469208211
ALFALFAL_2,7,6,0.368265993
ALFALFAL_2,7,7,0.33113392
ALFALFAL_2,7,8,0.293967905
ALFALFAL_2,7,9,0.302504209
ALFALFAL_2,7,10,0.239797165
ALFALFAL_2,7,11,0.197074916
ALFALFAL_2,7,12,0.283989084
ALFALFAL_2,8,1,0.325177175
ALFALFAL_2,8,2,0.520438763
ALFALFAL_2,8,3,0.486314761
ALFALFAL_2,8,4,0.497790404
ALFALFAL_2,8,5,0.416157543
ALFALFAL_2,8,6,0.35385101
ALFALFAL_2,8,7,0.295851662
ALFALFAL_2,8,8,0.269886364
ALFALFAL_2,8,9,0.271780303
ALFALFAL_2,8,10,0.264336918
ALFALFAL_2,8,11,0.191919192
ALFALFAL_2,8,12,0.26026393
ALFALFAL_2,9,1,0.290709514
ALFALFAL_2,9,2,0.790381494
ALFALFAL_2,9,3,0.761292359
ALFALFAL_2,9,4,0.716803451
ALFALFAL_2,9,5,0.756862985
ALFALFAL_2,9,6,0.205229377
ALFALFAL_2,9,7,0.24163001
ALFALFAL_2,9,8,0.21454464
ALFALFAL_2,9,9,0.267255892
ALFALFAL_2,9,10,0.254256272
ALFALFAL_2,9,11,0.342013889
ALFALFAL_2,9,12,0.530353943
ALFALFAL_2,10,1,0.714300261
ALFALFAL_2,10,2,0.972616793
ALFALFAL_2,10,3,0.844177664
ALFALFAL_2,10,4,0.740635522
ALFALFAL_2,10,5,0.681512708
ALFALFAL_2,10,6,0.317760943
ALFALFAL_2,10,7,0.279865184
ALFALFAL_2,10,8,0.253441675
ALFALFAL_2,10,9,0.261363636
ALFALFAL_2,10,10,0.261384001
ALFALFAL_2,10,11,0.299242424
ALFALFAL_2,10,12,0.380824373
ALFALFAL_2,11,1,0.748717009
ALFALFAL_2,11,2,0.842972132
ALFALFAL_2,11,3,0.774376833
ALFALFAL_2,11,4,0.717592593
ALFALFAL_2,11,5,0.727537471
ALFALFAL_2,11,6,0.344854798
ALFALFAL_2,11,7,0.27543581
ALFALFAL_2,11,8,0.252423428
ALFALFAL_2,11,9,0.2684133
ALFALFAL_2,11,10,0.291116813
ALFALFAL_2,11,11,0.314814815
ALFALFAL_2,11,12,0.421045129
ALFALFAL_2,12,1,0.555250081
ALFALFAL_2,12,2,0.863433442
ALFALFAL_2,12,3,0.787715868
ALFALFAL_2,12,4,0.72979798
ALFALFAL_2,12,5,0.456581949
ALFALFAL_2,12,6,0.309290825
ALFALFAL_2,12,7,0.31509653
ALFALFAL_2,12,8,0.287654774
ALFALFAL_2,12,9,0.294349747
ALFALFAL_2,12,10,0.27543581
ALFALFAL_2,12,11,0.213068182
ALFALFAL_2,12,12,0.270955523
ALFALFAL_2,13,1,0.268409906
ALFALFAL_2,13,2,0.599465639
ALFALFAL_2,13,3,0.779162594
ALFALFAL_2,13,4,0.711595118
ALFALFAL_2,13,5,0.455054578
ALFALFAL_2,13,6,0.397201178
ALFALFAL_2,13,7,0.310361681
ALFALFAL_2,13,8,0.281392555
ALFALFAL_2,13,9,0.30334596
ALFALFAL_2,13,10,0.24835044
ALFALFAL_2,13,11,0.176715067
ALFALFAL_2,13,12,0.288367546
ALFALFAL_2,14,1,0.347425872
ALFALFAL_2,14,2,0.643995761
ALFALFAL_2,14,3,0.777278837
ALFALFAL_2,14,4,0.726430976
ALFALFAL_2,14,5,0.487842131
ALFALFAL_2,14,6,0.334911616
ALFALFAL_2,14,7,0.285109156
ALFALFAL_2,14,8,0.237557022
ALFALFAL_2,14,9,0.240214646
ALFALFAL_2,14,10,0.314791056
ALFALFAL_2,14,11,0.283827862
ALFALFAL_2,14,12,0.421248778
ALFALFAL_2,15,1,0.619195992
ALFALFAL_2,15,2,0.900523088
ALFALFAL_2,15,3,0.804822418
ALFALFAL_2,15,4,0.729061448
ALFALFAL_2,15,5,0.645924976
ALFALFAL_2,15,6,0.601010101
ALFALFAL_2,15,7,0.331744868
ALFALFAL_2,15,8,0.232465787
ALFALFAL_2,15,9,0.244212963
ALFALFAL_2,15,10,0.261384001
ALFALFAL_2,15,11,0.369791667
ALFALFAL_2,15,12,0.504134083
ALFALFAL_2,16,1,0.662624226
ALFALFAL_2,16,2,0.878990801
ALFALFAL_2,16,3,0.805178804
ALFALFAL_2,16,4,0.734532828
ALFALFAL_2,16,5,0.67896709
ALFALFAL_2,16,6,0.592487374
ALFALFAL_2,16,7,0.584575595
ALFALFAL_2,16,8,0.248808651
ALFALFAL_2,16,9,0.269465488
ALFALFAL_2,16,10,0.2279855
ALFALFAL_2,16,11,0.258575337
ALFALFAL_2,16,12,0.36473607
ALFALFAL_2,17,1,0.617974096
ALFALFAL_2,17,2,0.87267767
ALFALFAL_2,17,3,0.793927175
ALFALFAL_2,17,4,0.847169613
ALFALFAL_2,17,5,0.529895732
ALFALFAL_2,17,6,0.328493266
ALFALFAL_2,17,7,0.315300179
ALFALFAL_2,17,8,0.207060525
ALFALFAL_2,17,9,0.252840909
ALFALFAL_2,17,10,0.309190697
ALFALFAL_2,17,11,0.300662879
ALFALFAL_2,17,12,0.409029814
ALFALFAL_2,18,1,0.64516129
ALFALFAL_2,18,2,1.000067641
ALFALFAL_2,18,3,0.815157625
ALFALFAL_2,18,4,0.739478114
ALFALFAL_2,18,5,0.554588221
ALFALFAL_2,18,6,0.305397727
