Proceso,Agno,Pmax
I_MIN_calderas_biomasa,2038,3.1615999999999995
I_MIN_calderas_biomasa,2039,3.1615999999999995
I_MIN_calderas_biomasa,2040,3.1615999999999995
I_MIN_calderas_biomasa,2041,3.1615999999999995
I_MIN_calderas_biomasa,2042,3.1615999999999995
I_MIN_calderas_biomasa,2043,3.1615999999999995
I_MIN_calderas_biomasa,2044,3.1615999999999995
I_MIN_calderas_biomasa,2045,3.1615999999999995
I_MIN_calderas_biomasa,2046,3.1615999999999995
I_MIN_calderas_biomasa,2047,3.1615999999999995
I_MIN_calderas_biomasa,2048,3.1615999999999995
I_MIN_calderas_biomasa,2049,3.1615999999999995
I_MIN_calderas_biomasa,2050,3.1615999999999995
I_IND_calor_electricidad,2017,136.87505
I_IND_calor_electricidad,2018,136.87505
I_IND_calor_electricidad,2019,136.87505
I_IND_calor_electricidad,2020,136.87505
I_IND_calor_electricidad,2021,136.87505
I_IND_calor_electricidad,2022,136.87505
I_IND_calor_electricidad,2023,136.87505
I_IND_calor_electricidad,2024,136.87505
I_IND_calor_electricidad,2025,136.87505
I_IND_calor_electricidad,2026,136.87505
I_IND_calor_electricidad,2027,136.87505
I_IND_calor_electricidad,2028,136.87505
I_IND_calor_electricidad,2029,136.87505
I_IND_calor_electricidad,2030,136.87505
I_IND_calor_electricidad,2031,136.87505
I_IND_calor_electricidad,2032,136.87505
I_IND_calor_electricidad,2033,136.87505
I_IND_calor_electricidad,2034,136.87505
I_IND_calor_electricidad,2035,136.87505
I_IND_calor_electricidad,2036,136.87505
I_IND_calor_electricidad,2037,136.87505
I_IND_calor_electricidad,2038,136.87505
I_IND_calor_electricidad,2039,136.87505
I_IND_calor_electricidad,2040,136.87505
I_IND_calor_electricidad,2041,136.87505
I_IND_calor_electricidad,2042,136.87505
I_IND_calor_electricidad,2043,136.87505
I_IND_calor_electricidad,2044,136.87505
I_IND_calor_electricidad,2045,136.87505
I_IND_calor_electricidad,2046,136.87505
I_IND_calor_electricidad,2047,136.87505
I_IND_calor_electricidad,2048,136.87505
I_IND_calor_electricidad,2049,136.87505
I_IND_calor_electricidad,2050,136.87505
I_IND_calor_biomasa,2017,60.363
I_IND_calor_biomasa,2018,60.363
I_IND_calor_biomasa,2019,60.363
I_IND_calor_biomasa,2020,60.363
I_IND_calor_biomasa,2021,60.363
I_IND_calor_biomasa,2022,60.363
I_IND_calor_biomasa,2023,60.363
I_IND_calor_biomasa,2024,60.363
I_IND_calor_biomasa,2025,60.363
I_IND_calor_biomasa,2026,60.363
I_IND_calor_biomasa,2027,60.363
I_IND_calor_biomasa,2028,60.363
I_IND_calor_biomasa,2029,60.363
I_IND_calor_biomasa,2030,60.363
I_IND_calor_biomasa,2031,60.363
I_IND_calor_biomasa,2032,60.363
I_IND_calor_biomasa,2033,60.363
I_IND_calor_biomasa,2034,60.363
I_IND_calor_biomasa,2035,60.363
I_IND_calor_biomasa,2036,60.363
I_IND_calor_biomasa,2037,60.363
I_IND_calor_biomasa,2038,60.363
I_IND_calor_biomasa,2039,60.363
I_IND_calor_biomasa,2040,60.363
I_IND_calor_biomasa,2041,60.363
I_IND_calor_biomasa,2042,60.363
I_IND_calor_biomasa,2043,60.363
I_IND_calor_biomasa,2044,60.363
I_IND_calor_biomasa,2045,60.363
I_IND_calor_biomasa,2046,60.363
I_IND_calor_biomasa,2047,60.363
I_IND_calor_biomasa,2048,60.363
I_IND_calor_biomasa,2049,60.363
I_IND_calor_biomasa,2050,60.363
I_IND_calderas_biomasa,2017,325.58875
I_IND_calderas_biomasa,2018,325.58875
I_IND_calderas_biomasa,2019,325.58875
I_IND_calderas_biomasa,2020,325.58875
I_IND_calderas_biomasa,2021,325.58875
I_IND_calderas_biomasa,2022,325.58875
I_IND_calderas_biomasa,2023,325.58875
I_IND_calderas_biomasa,2024,325.58875
I_IND_calderas_biomasa,2025,325.58875
I_IND_calderas_biomasa,2026,325.58875
I_IND_calderas_biomasa,2027,325.58875
I_IND_calderas_biomasa,2028,325.58875
I_IND_calderas_biomasa,2029,325.58875
I_IND_calderas_biomasa,2030,325.58875
I_IND_calderas_biomasa,2031,325.58875
I_IND_calderas_biomasa,2032,325.58875
I_IND_calderas_biomasa,2033,325.58875
I_IND_calderas_biomasa,2034,325.58875
I_IND_calderas_biomasa,2035,325.58875
I_IND_calderas_biomasa,2036,325.58875
I_IND_calderas_biomasa,2037,325.58875
I_IND_calderas_biomasa,2038,325.58875
I_IND_calderas_biomasa,2039,325.58875
I_IND_calderas_biomasa,2040,325.58875
I_IND_calderas_biomasa,2041,325.58875
I_IND_calderas_biomasa,2042,325.58875
I_IND_calderas_biomasa,2043,325.58875
I_IND_calderas_biomasa,2044,325.58875
I_IND_calderas_biomasa,2045,325.58875
I_IND_calderas_biomasa,2046,325.58875
I_IND_calderas_biomasa,2047,325.58875
I_IND_calderas_biomasa,2048,325.58875
I_IND_calderas_biomasa,2049,325.58875
I_IND_calderas_biomasa,2050,325.58875
I_IND_impuesto_calor_electricidad,2017,391.875
I_IND_impuesto_calor_electricidad,2018,391.875
I_IND_impuesto_calor_electricidad,2019,391.875
I_IND_impuesto_calor_electricidad,2020,391.875
I_IND_impuesto_calor_electricidad,2021,391.875
I_IND_impuesto_calor_electricidad,2022,391.875
I_IND_impuesto_calor_electricidad,2023,391.875
I_IND_impuesto_calor_electricidad,2024,391.875
I_IND_impuesto_calor_electricidad,2025,391.875
I_IND_impuesto_calor_electricidad,2026,391.875
I_IND_impuesto_calor_electricidad,2027,391.875
I_IND_impuesto_calor_electricidad,2028,391.875
I_IND_impuesto_calor_electricidad,2029,391.875
I_IND_impuesto_calor_electricidad,2030,391.875
I_IND_impuesto_calor_electricidad,2031,391.875
I_IND_impuesto_calor_electricidad,2032,391.875
I_IND_impuesto_calor_electricidad,2033,391.875
I_IND_impuesto_calor_electricidad,2034,391.875
I_IND_impuesto_calor_electricidad,2035,391.875
I_IND_impuesto_calor_electricidad,2036,391.875
I_IND_impuesto_calor_electricidad,2037,391.875
I_IND_impuesto_calor_electricidad,2038,391.875
I_IND_impuesto_calor_electricidad,2039,391.875
I_IND_impuesto_calor_electricidad,2040,391.875
I_IND_impuesto_calor_electricidad,2041,391.875
I_IND_impuesto_calor_electricidad,2042,391.875
I_IND_impuesto_calor_electricidad,2043,391.875
I_IND_impuesto_calor_electricidad,2044,391.875
I_IND_impuesto_calor_electricidad,2045,391.875
I_IND_impuesto_calor_electricidad,2046,391.875
I_IND_impuesto_calor_electricidad,2047,391.875
I_IND_impuesto_calor_electricidad,2048,391.875
I_IND_impuesto_calor_electricidad,2049,391.875
I_IND_impuesto_calor_electricidad,2050,391.875
I_IND_impuesto_calor_biomasa,2017,172.81449999999998
I_IND_impuesto_calor_biomasa,2018,172.81449999999998
I_IND_impuesto_calor_biomasa,2019,172.81449999999998
I_IND_impuesto_calor_biomasa,2020,172.81449999999998
I_IND_impuesto_calor_biomasa,2021,172.81449999999998
I_IND_impuesto_calor_biomasa,2022,172.81449999999998
I_IND_impuesto_calor_biomasa,2023,172.81449999999998
I_IND_impuesto_calor_biomasa,2024,172.81449999999998
I_IND_impuesto_calor_biomasa,2025,172.81449999999998
I_IND_impuesto_calor_biomasa,2026,172.81449999999998
I_IND_impuesto_calor_biomasa,2027,172.81449999999998
I_IND_impuesto_calor_biomasa,2028,172.81449999999998
I_IND_impuesto_calor_biomasa,2029,172.81449999999998
I_IND_impuesto_calor_biomasa,2030,172.81449999999998
I_IND_impuesto_calor_biomasa,2031,172.81449999999998
I_IND_impuesto_calor_biomasa,2032,172.81449999999998
I_IND_impuesto_calor_biomasa,2033,172.81449999999998
I_IND_impuesto_calor_biomasa,2034,172.81449999999998
I_IND_impuesto_calor_biomasa,2035,172.81449999999998
I_IND_impuesto_calor_biomasa,2036,172.81449999999998
I_IND_impuesto_calor_biomasa,2037,172.81449999999998
I_IND_impuesto_calor_biomasa,2038,172.81449999999998
I_IND_impuesto_calor_biomasa,2039,172.81449999999998
I_IND_impuesto_calor_biomasa,2040,172.81449999999998
I_IND_impuesto_calor_biomasa,2041,172.81449999999998
I_IND_impuesto_calor_biomasa,2042,172.81449999999998
I_IND_impuesto_calor_biomasa,2043,172.81449999999998
I_IND_impuesto_calor_biomasa,2044,172.81449999999998
I_IND_impuesto_calor_biomasa,2045,172.81449999999998
I_IND_impuesto_calor_biomasa,2046,172.81449999999998
I_IND_impuesto_calor_biomasa,2047,172.81449999999998
I_IND_impuesto_calor_biomasa,2048,172.81449999999998
I_IND_impuesto_calor_biomasa,2049,172.81449999999998
I_IND_impuesto_calor_biomasa,2050,172.81449999999998
I_IND_caldera_imp_biomasa,2017,595.7279
I_IND_caldera_imp_biomasa,2018,595.7279
I_IND_caldera_imp_biomasa,2019,595.7279
I_IND_caldera_imp_biomasa,2020,595.7279
I_IND_caldera_imp_biomasa,2021,595.7279
I_IND_caldera_imp_biomasa,2022,595.7279
I_IND_caldera_imp_biomasa,2023,595.7279
I_IND_caldera_imp_biomasa,2024,595.7279
I_IND_caldera_imp_biomasa,2025,595.7279
I_IND_caldera_imp_biomasa,2026,595.7279
I_IND_caldera_imp_biomasa,2027,595.7279
I_IND_caldera_imp_biomasa,2028,595.7279
I_IND_caldera_imp_biomasa,2029,595.7279
I_IND_caldera_imp_biomasa,2030,595.7279
I_IND_caldera_imp_biomasa,2031,595.7279
I_IND_caldera_imp_biomasa,2032,595.7279
I_IND_caldera_imp_biomasa,2033,595.7279
I_IND_caldera_imp_biomasa,2034,595.7279
I_IND_caldera_imp_biomasa,2035,595.7279
I_IND_caldera_imp_biomasa,2036,595.7279
I_IND_caldera_imp_biomasa,2037,595.7279
I_IND_caldera_imp_biomasa,2038,595.7279
I_IND_caldera_imp_biomasa,2039,595.7279
I_IND_caldera_imp_biomasa,2040,595.7279
I_IND_caldera_imp_biomasa,2041,595.7279
I_IND_caldera_imp_biomasa,2042,595.7279
I_IND_caldera_imp_biomasa,2043,595.7279
I_IND_caldera_imp_biomasa,2044,595.7279
I_IND_caldera_imp_biomasa,2045,595.7279
I_IND_caldera_imp_biomasa,2046,595.7279
I_IND_caldera_imp_biomasa,2047,595.7279
I_IND_caldera_imp_biomasa,2048,595.7279
I_IND_caldera_imp_biomasa,2049,595.7279
I_IND_caldera_imp_biomasa,2050,595.7279
I_COB_calor_electricidad,2017,7.1819999999999995
I_COB_calor_electricidad,2018,7.1819999999999995
I_COB_calor_electricidad,2019,7.1819999999999995
I_COB_calor_electricidad,2020,7.1819999999999995
I_COB_calor_electricidad,2021,7.1819999999999995
I_COB_calor_electricidad,2022,7.1819999999999995
I_COB_calor_electricidad,2023,7.1819999999999995
I_COB_calor_electricidad,2024,7.1819999999999995
I_COB_calor_electricidad,2025,7.1819999999999995
I_COB_calor_electricidad,2026,7.1819999999999995
I_COB_calor_electricidad,2027,7.1819999999999995
I_COB_calor_electricidad,2028,7.1819999999999995
I_COB_calor_electricidad,2029,7.1819999999999995
I_COB_calor_electricidad,2030,7.1819999999999995
I_COB_calor_electricidad,2031,7.1819999999999995
I_COB_calor_electricidad,2032,7.1819999999999995
I_COB_calor_electricidad,2033,7.1819999999999995
I_COB_calor_electricidad,2034,7.1819999999999995
I_COB_calor_electricidad,2035,7.1819999999999995
I_COB_calor_electricidad,2036,7.1819999999999995
I_COB_calor_electricidad,2037,7.1819999999999995
I_COB_calor_electricidad,2038,7.1819999999999995
I_COB_calor_electricidad,2039,7.1819999999999995
I_COB_calor_electricidad,2040,7.1819999999999995
I_COB_calor_electricidad,2041,7.1819999999999995
I_COB_calor_electricidad,2042,7.1819999999999995
I_COB_calor_electricidad,2043,7.1819999999999995
I_COB_calor_electricidad,2044,7.1819999999999995
I_COB_calor_electricidad,2045,7.1819999999999995
I_COB_calor_electricidad,2046,7.1819999999999995
I_COB_calor_electricidad,2047,7.1819999999999995
I_COB_calor_electricidad,2048,7.1819999999999995
I_COB_calor_electricidad,2049,7.1819999999999995
I_COB_calor_electricidad,2050,7.1819999999999995
I_COB_calor_biomasa,2017,1.387
I_COB_calor_biomasa,2018,1.387
I_COB_calor_biomasa,2019,1.387
I_COB_calor_biomasa,2020,1.387
I_COB_calor_biomasa,2021,1.387
I_COB_calor_biomasa,2022,1.387
I_COB_calor_biomasa,2023,1.387
I_COB_calor_biomasa,2024,1.387
I_COB_calor_biomasa,2025,1.387
I_COB_calor_biomasa,2026,1.387
I_COB_calor_biomasa,2027,1.387
I_COB_calor_biomasa,2028,1.387
I_COB_calor_biomasa,2029,1.387
I_COB_calor_biomasa,2030,1.387
I_COB_calor_biomasa,2031,1.387
I_COB_calor_biomasa,2032,1.387
I_COB_calor_biomasa,2033,1.387
I_COB_calor_biomasa,2034,1.387
I_COB_calor_biomasa,2035,1.387
I_COB_calor_biomasa,2036,1.387
I_COB_calor_biomasa,2037,1.387
I_COB_calor_biomasa,2038,1.387
I_COB_calor_biomasa,2039,1.387
I_COB_calor_biomasa,2040,1.387
I_COB_calor_biomasa,2041,1.387
I_COB_calor_biomasa,2042,1.387
I_COB_calor_biomasa,2043,1.387
I_COB_calor_biomasa,2044,1.387
I_COB_calor_biomasa,2045,1.387
I_COB_calor_biomasa,2046,1.387
I_COB_calor_biomasa,2047,1.387
I_COB_calor_biomasa,2048,1.387
I_COB_calor_biomasa,2049,1.387
I_COB_calor_biomasa,2050,1.387
I_COB_impuesto_calor_electricidad,2017,1.1019999999999999
I_COB_impuesto_calor_electricidad,2018,1.1019999999999999
I_COB_impuesto_calor_electricidad,2019,1.1019999999999999
I_COB_impuesto_calor_electricidad,2020,1.1019999999999999
I_COB_impuesto_calor_electricidad,2021,1.1019999999999999
I_COB_impuesto_calor_electricidad,2022,1.1019999999999999
I_COB_impuesto_calor_electricidad,2023,1.1019999999999999
I_COB_impuesto_calor_electricidad,2024,1.1019999999999999
I_COB_impuesto_calor_electricidad,2025,1.1019999999999999
I_COB_impuesto_calor_electricidad,2026,1.1019999999999999
I_COB_impuesto_calor_electricidad,2027,1.1019999999999999
I_COB_impuesto_calor_electricidad,2028,1.1019999999999999
I_COB_impuesto_calor_electricidad,2029,1.1019999999999999
I_COB_impuesto_calor_electricidad,2030,1.1019999999999999
I_COB_impuesto_calor_electricidad,2031,1.1019999999999999
I_COB_impuesto_calor_electricidad,2032,1.1019999999999999
I_COB_impuesto_calor_electricidad,2033,1.1019999999999999
I_COB_impuesto_calor_electricidad,2034,1.1019999999999999
I_COB_impuesto_calor_electricidad,2035,1.1019999999999999
I_COB_impuesto_calor_electricidad,2036,1.1019999999999999
I_COB_impuesto_calor_electricidad,2037,1.1019999999999999
I_COB_impuesto_calor_electricidad,2038,1.1019999999999999
I_COB_impuesto_calor_electricidad,2039,1.1019999999999999
I_COB_impuesto_calor_electricidad,2040,1.1019999999999999
I_COB_impuesto_calor_electricidad,2041,1.1019999999999999
I_COB_impuesto_calor_electricidad,2042,1.1019999999999999
I_COB_impuesto_calor_electricidad,2043,1.1019999999999999
I_COB_impuesto_calor_electricidad,2044,1.1019999999999999
I_COB_impuesto_calor_electricidad,2045,1.1019999999999999
I_COB_impuesto_calor_electricidad,2046,1.1019999999999999
I_COB_impuesto_calor_electricidad,2047,1.1019999999999999
I_COB_impuesto_calor_electricidad,2048,1.1019999999999999
I_COB_impuesto_calor_electricidad,2049,1.1019999999999999
I_COB_impuesto_calor_electricidad,2050,1.1019999999999999
ANG_I_SING,2017,0.0
ANG_I_SING,2018,0.0
ANG_I_SING,2019,0.0
ANG_I_SING,2020,0.0
ANG_I_SING,2021,0.0
ANG_I_SING,2022,0.0
ANG_I_SING,2023,0.0
ANG_I_SING,2024,0.0
ANG_I_SING,2025,0.0
ANG_I_SING,2026,0.0
ANG_I_SING,2027,0.0
ANG_I_SING,2028,0.0
ANG_I_SING,2029,0.0
ANG_I_SING,2030,0.0
ANG_I_SING,2031,0.0
ANG_I_SING,2032,0.0
ANG_I_SING,2033,0.0
ANG_I_SING,2034,0.0
ANG_I_SING,2035,0.0
ANG_I_SING,2036,0.0
ANG_I_SING,2037,0.0
ANG_I_SING,2038,0.0
ANG_I_SING,2039,0.0
ANG_I_SING,2040,0.0
ANG_I_SING,2041,0.0
ANG_I_SING,2042,0.0
ANG_I_SING,2043,0.0
ANG_I_SING,2044,0.0
ANG_I_SING,2045,0.0
ANG_I_SING,2046,0.0
ANG_I_SING,2047,0.0
ANG_I_SING,2048,0.0
ANG_I_SING,2049,0.0
ANG_I_SING,2050,0.0
ANG_II_SING,2017,0.0
ANG_II_SING,2018,0.0
ANG_II_SING,2019,0.0
ANG_II_SING,2020,0.0
ANG_II_SING,2021,0.0
ANG_II_SING,2022,0.0
ANG_II_SING,2023,0.0
ANG_II_SING,2024,0.0
ANG_II_SING,2025,0.0
ANG_II_SING,2026,0.0
ANG_II_SING,2027,0.0
ANG_II_SING,2028,0.0
ANG_II_SING,2029,0.0
ANG_II_SING,2030,0.0
ANG_II_SING,2031,0.0
ANG_II_SING,2032,0.0
ANG_II_SING,2033,0.0
ANG_II_SING,2034,0.0
ANG_II_SING,2035,0.0
ANG_II_SING,2036,0.0
ANG_II_SING,2037,0.0
ANG_II_SING,2038,0.0
ANG_II_SING,2039,0.0
ANG_II_SING,2040,0.0
ANG_II_SING,2041,0.0
ANG_II_SING,2042,0.0
ANG_II_SING,2043,0.0
ANG_II_SING,2044,0.0
ANG_II_SING,2045,0.0
ANG_II_SING,2046,0.0
ANG_II_SING,2047,0.0
ANG_II_SING,2048,0.0
ANG_II_SING,2049,0.0
ANG_II_SING,2050,0.0
BOCAMINA,2017,0.0
BOCAMINA,2018,0.0
BOCAMINA,2019,0.0
BOCAMINA,2020,0.0
BOCAMINA,2021,0.0
BOCAMINA,2022,0.0
BOCAMINA,2023,0.0
BOCAMINA,2024,0.0
BOCAMINA,2025,0.0
BOCAMINA,2026,0.0
BOCAMINA,2027,0.0
BOCAMINA,2028,0.0
BOCAMINA,2029,0.0
BOCAMINA,2030,0.0
BOCAMINA,2031,0.0
BOCAMINA,2032,0.0
BOCAMINA,2033,0.0
BOCAMINA,2034,0.0
BOCAMINA,2035,0.0
BOCAMINA,2036,0.0
BOCAMINA,2037,0.0
BOCAMINA,2038,0.0
BOCAMINA,2039,0.0
BOCAMINA,2040,0.0
BOCAMINA,2041,0.0
BOCAMINA,2042,0.0
BOCAMINA,2043,0.0
BOCAMINA,2044,0.0
BOCAMINA,2045,0.0
BOCAMINA,2046,0.0
BOCAMINA,2047,0.0
BOCAMINA,2048,0.0
BOCAMINA,2049,0.0
BOCAMINA,2050,0.0
BOCAMINA_2,2017,0.0
BOCAMINA_2,2018,0.0
BOCAMINA_2,2019,0.0
BOCAMINA_2,2020,0.0
BOCAMINA_2,2021,0.0
BOCAMINA_2,2022,0.0
BOCAMINA_2,2023,0.0
BOCAMINA_2,2024,0.0
BOCAMINA_2,2025,0.0
BOCAMINA_2,2026,0.0
BOCAMINA_2,2027,0.0
BOCAMINA_2,2028,0.0
BOCAMINA_2,2029,0.0
BOCAMINA_2,2030,0.0
BOCAMINA_2,2031,0.0
BOCAMINA_2,2032,0.0
BOCAMINA_2,2033,0.0
BOCAMINA_2,2034,0.0
BOCAMINA_2,2035,0.0
BOCAMINA_2,2036,0.0
BOCAMINA_2,2037,0.0
BOCAMINA_2,2038,0.0
BOCAMINA_2,2039,0.0
BOCAMINA_2,2040,0.0
BOCAMINA_2,2041,0.0
BOCAMINA_2,2042,0.0
BOCAMINA_2,2043,0.0
BOCAMINA_2,2044,0.0
BOCAMINA_2,2045,0.0
BOCAMINA_2,2046,0.0
BOCAMINA_2,2047,0.0
BOCAMINA_2,2048,0.0
BOCAMINA_2,2049,0.0
BOCAMINA_2,2050,0.0
CAMPICHE,2017,0.0
CAMPICHE,2018,0.0
CAMPICHE,2019,0.0
CAMPICHE,2020,0.0
CAMPICHE,2021,0.0
CAMPICHE,2022,0.0
CAMPICHE,2023,0.0
CAMPICHE,2024,0.0
CAMPICHE,2025,0.0
CAMPICHE,2026,0.0
CAMPICHE,2027,0.0
CAMPICHE,2028,0.0
CAMPICHE,2029,0.0
CAMPICHE,2030,0.0
CAMPICHE,2031,0.0
CAMPICHE,2032,0.0
CAMPICHE,2033,0.0
CAMPICHE,2034,0.0
CAMPICHE,2035,0.0
CAMPICHE,2036,0.0
CAMPICHE,2037,0.0
CAMPICHE,2038,0.0
CAMPICHE,2039,0.0
CAMPICHE,2040,0.0
CAMPICHE,2041,0.0
CAMPICHE,2042,0.0
CAMPICHE,2043,0.0
CAMPICHE,2044,0.0
CAMPICHE,2045,0.0
CAMPICHE,2046,0.0
CAMPICHE,2047,0.0
CAMPICHE,2048,0.0
CAMPICHE,2049,0.0
CAMPICHE,2050,0.0
Carbon_II-III,2017,0.0
Carbon_II-III,2018,0.0
Carbon_II-III,2019,0.0
Carbon_II-III,2020,0.0
Carbon_II-III,2021,0.0
Carbon_II-III,2022,0.0
Carbon_II-III,2023,0.0
Carbon_II-III,2024,0.0
Carbon_II-III,2025,0.0
Carbon_II-III,2026,0.0
Carbon_II-III,2027,0.0
Carbon_II-III,2028,0.0
Carbon_II-III,2029,0.0
Carbon_II-III,2030,0.0
Carbon_II-III,2031,0.0
Carbon_II-III,2032,0.0
Carbon_II-III,2033,0.0
Carbon_II-III,2034,0.0
Carbon_II-III,2035,0.0
Carbon_II-III,2036,0.0
Carbon_II-III,2037,0.0
Carbon_II-III,2038,0.0
Carbon_II-III,2039,0.0
Carbon_II-III,2040,0.0
Carbon_II-III,2041,0.0
Carbon_II-III,2042,0.0
Carbon_II-III,2043,0.0
Carbon_II-III,2044,0.0
Carbon_II-III,2045,0.0
Carbon_II-III,2046,0.0
Carbon_II-III,2047,0.0
Carbon_II-III,2048,0.0
Carbon_II-III,2049,0.0
Carbon_II-III,2050,0.0
COCHRANE_1_SING,2017,0.0
COCHRANE_1_SING,2018,0.0
COCHRANE_1_SING,2019,0.0
COCHRANE_1_SING,2020,0.0
COCHRANE_1_SING,2021,0.0
COCHRANE_1_SING,2022,0.0
COCHRANE_1_SING,2023,0.0
COCHRANE_1_SING,2024,0.0
COCHRANE_1_SING,2025,0.0
COCHRANE_1_SING,2026,0.0
COCHRANE_1_SING,2027,0.0
COCHRANE_1_SING,2028,0.0
COCHRANE_1_SING,2029,0.0
COCHRANE_1_SING,2030,0.0
COCHRANE_1_SING,2031,0.0
COCHRANE_1_SING,2032,0.0
COCHRANE_1_SING,2033,0.0
COCHRANE_1_SING,2034,0.0
COCHRANE_1_SING,2035,0.0
COCHRANE_1_SING,2036,0.0
COCHRANE_1_SING,2037,0.0
COCHRANE_1_SING,2038,0.0
COCHRANE_1_SING,2039,0.0
COCHRANE_1_SING,2040,0.0
COCHRANE_1_SING,2041,0.0
COCHRANE_1_SING,2042,0.0
COCHRANE_1_SING,2043,0.0
COCHRANE_1_SING,2044,0.0
COCHRANE_1_SING,2045,0.0
COCHRANE_1_SING,2046,0.0
COCHRANE_1_SING,2047,0.0
COCHRANE_1_SING,2048,0.0
COCHRANE_1_SING,2049,0.0
COCHRANE_1_SING,2050,0.0
COCHRANE_2_SING,2017,0.0
COCHRANE_2_SING,2018,0.0
COCHRANE_2_SING,2019,0.0
COCHRANE_2_SING,2020,0.0
COCHRANE_2_SING,2021,0.0
COCHRANE_2_SING,2022,0.0
COCHRANE_2_SING,2023,0.0
COCHRANE_2_SING,2024,0.0
COCHRANE_2_SING,2025,0.0
COCHRANE_2_SING,2026,0.0
COCHRANE_2_SING,2027,0.0
COCHRANE_2_SING,2028,0.0
COCHRANE_2_SING,2029,0.0
COCHRANE_2_SING,2030,0.0
COCHRANE_2_SING,2031,0.0
COCHRANE_2_SING,2032,0.0
COCHRANE_2_SING,2033,0.0
COCHRANE_2_SING,2034,0.0
COCHRANE_2_SING,2035,0.0
COCHRANE_2_SING,2036,0.0
COCHRANE_2_SING,2037,0.0
COCHRANE_2_SING,2038,0.0
COCHRANE_2_SING,2039,0.0
COCHRANE_2_SING,2040,0.0
COCHRANE_2_SING,2041,0.0
COCHRANE_2_SING,2042,0.0
COCHRANE_2_SING,2043,0.0
COCHRANE_2_SING,2044,0.0
COCHRANE_2_SING,2045,0.0
COCHRANE_2_SING,2046,0.0
COCHRANE_2_SING,2047,0.0
COCHRANE_2_SING,2048,0.0
COCHRANE_2_SING,2049,0.0
COCHRANE_2_SING,2050,0.0
CTA_SING,2017,0.0
CTA_SING,2018,0.0
CTA_SING,2019,0.0
CTA_SING,2020,0.0
CTA_SING,2021,0.0
CTA_SING,2022,0.0
CTA_SING,2023,0.0
CTA_SING,2024,0.0
CTA_SING,2025,0.0
CTA_SING,2026,0.0
CTA_SING,2027,0.0
CTA_SING,2028,0.0
CTA_SING,2029,0.0
CTA_SING,2030,0.0
CTA_SING,2031,0.0
CTA_SING,2032,0.0
CTA_SING,2033,0.0
CTA_SING,2034,0.0
CTA_SING,2035,0.0
CTA_SING,2036,0.0
CTA_SING,2037,0.0
CTA_SING,2038,0.0
CTA_SING,2039,0.0
CTA_SING,2040,0.0
CTA_SING,2041,0.0
CTA_SING,2042,0.0
CTA_SING,2043,0.0
CTA_SING,2044,0.0
CTA_SING,2045,0.0
CTA_SING,2046,0.0
CTA_SING,2047,0.0
CTA_SING,2048,0.0
CTA_SING,2049,0.0
CTA_SING,2050,0.0
CTH_SING,2017,0.0
CTH_SING,2018,0.0
CTH_SING,2019,0.0
CTH_SING,2020,0.0
CTH_SING,2021,0.0
CTH_SING,2022,0.0
CTH_SING,2023,0.0
CTH_SING,2024,0.0
CTH_SING,2025,0.0
CTH_SING,2026,0.0
CTH_SING,2027,0.0
CTH_SING,2028,0.0
CTH_SING,2029,0.0
CTH_SING,2030,0.0
CTH_SING,2031,0.0
CTH_SING,2032,0.0
CTH_SING,2033,0.0
CTH_SING,2034,0.0
CTH_SING,2035,0.0
CTH_SING,2036,0.0
CTH_SING,2037,0.0
CTH_SING,2038,0.0
CTH_SING,2039,0.0
CTH_SING,2040,0.0
CTH_SING,2041,0.0
CTH_SING,2042,0.0
CTH_SING,2043,0.0
CTH_SING,2044,0.0
CTH_SING,2045,0.0
CTH_SING,2046,0.0
CTH_SING,2047,0.0
CTH_SING,2048,0.0
CTH_SING,2049,0.0
CTH_SING,2050,0.0
CTM1_SING,2017,0.0
CTM1_SING,2018,0.0
CTM1_SING,2019,0.0
CTM1_SING,2020,0.0
CTM1_SING,2021,0.0
CTM1_SING,2022,0.0
CTM1_SING,2023,0.0
CTM1_SING,2024,0.0
CTM1_SING,2025,0.0
CTM1_SING,2026,0.0
CTM1_SING,2027,0.0
CTM1_SING,2028,0.0
CTM1_SING,2029,0.0
CTM1_SING,2030,0.0
CTM1_SING,2031,0.0
CTM1_SING,2032,0.0
CTM1_SING,2033,0.0
CTM1_SING,2034,0.0
CTM1_SING,2035,0.0
CTM1_SING,2036,0.0
CTM1_SING,2037,0.0
CTM1_SING,2038,0.0
CTM1_SING,2039,0.0
CTM1_SING,2040,0.0
CTM1_SING,2041,0.0
CTM1_SING,2042,0.0
CTM1_SING,2043,0.0
CTM1_SING,2044,0.0
CTM1_SING,2045,0.0
CTM1_SING,2046,0.0
CTM1_SING,2047,0.0
CTM1_SING,2048,0.0
CTM1_SING,2049,0.0
CTM1_SING,2050,0.0
CTM2_SING,2017,0.0
CTM2_SING,2018,0.0
CTM2_SING,2019,0.0
CTM2_SING,2020,0.0
CTM2_SING,2021,0.0
CTM2_SING,2022,0.0
CTM2_SING,2023,0.0
CTM2_SING,2024,0.0
CTM2_SING,2025,0.0
CTM2_SING,2026,0.0
CTM2_SING,2027,0.0
CTM2_SING,2028,0.0
CTM2_SING,2029,0.0
CTM2_SING,2030,0.0
CTM2_SING,2031,0.0
CTM2_SING,2032,0.0
CTM2_SING,2033,0.0
CTM2_SING,2034,0.0
