Proceso,ID,ID_Sector,ID_Producto,Tipo ,Capacidad_Instalada,Fplanta,Estado,Agno_ini,Agno_fin,Vutil,Zona,ID_Curva,ID_Tecnologia,ID_Ener,ID_Precio_energ,ID_Costo_inversion,ConEsp,Cvar_no,Fcal,Fprecio,ID_Barra,Es_ERNC,ID_Zona_ERNC,Pmin,Regula,ConPropio,Inercia,Reserva_Primaria,Reserva_Secundaria,Impuesto,SPT,ID_Seg_Tran
EL_ROMERO_FV,334,8,14,1,196.0,0,1,2000,2100,25,1,0,18,23,13,13,0.0,0.0,0.0,1.0,2,1,35,0.0,1,0.0,0,0,0,0,1,0
CHANARES_FV,335,8,14,1,35.0,0,1,2000,2100,25,1,0,18,23,13,13,0.0,0.0,0.0,1.0,2,1,26,0.0,1,0.0,0,0,0,0,1,0
JAVIERA_FV,336,8,14,1,69.0,0,1,2000,2100,25,1,0,18,23,13,13,0.0,0.0,0.0,1.0,2,1,26,0.0,1,0.0,0,0,0,0,1,0
PAMPA_SOLAR_NORTE_FV,337,8,14,1,90.6,0,1,2000,2100,25,1,0,18,23,13,13,0.0,0.0,0.0,1.0,2,1,28,0.0,1,0.220751,0,0,0,0,1,0
CARRERA_PINTO_FV,338,8,14,1,93.5,0,1,2000,2100,25,1,0,18,23,13,13,0.0,0.0,0.0,1.0,2,1,28,0.0,1,0.036082,0,0,0,0,1,0
LUZ_DEL_NORTE_FV,339,8,14,1,162.0,0,1,2000,2100,25,1,0,18,23,13,13,0.0,0.0,0.0,1.0,2,1,28,0.0,1,0.12963,0,0,0,0,1,0
CONEJO_FV,340,8,14,1,108.0,0,1,2000,2100,25,1,0,18,23,13,13,0.0,0.0,0.0,1.0,2,1,25,0.0,1,0.0,0,0,0,0,1,0
QUILAPILUN_FV,341,8,14,1,110.0,0,1,2000,2100,25,1,0,18,23,13,13,0.0,0.0,0.0,1.0,2,1,31,0.0,1,0.061818,0,0,0,0,1,0
LLANO_DE_LLAMPOS_FV,342,8,14,1,93.6,0,1,2000,2100,25,1,0,18,23,13,13,0.0,0.0,0.0,1.0,2,1,29,0.0,1,0.00641,0,0,0,0,1,0
DIEGO_DE_ALMAGRO_FV,343,8,14,1,36.0,0,1,2000,2100,25,1,0,18,23,13,13,0.0,0.0,0.0,1.0,2,1,26,0.0,1,0.0,0,0,0,0,1,0
LOS_LOROS_FV,344,8,14,1,50.0,0,1,2000,2100,25,1,0,18,23,13,13,0.0,0.0,0.0,1.0,2,1,26,0.0,1,0.0,0,0,0,0,1,0
ALTURAS_DE_OVALLE_FV,345,8,14,1,6.0,0,1,2000,2100,25,1,0,18,23,13,13,0.0,0.0,0.0,1.0,2,1,30,0.0,1,0.0,0,0,0,0,1,0
CHUCHINI_FV,346,8,14,1,2.88,0,1,2000,2100,25,1,0,18,23,13,13,0.0,0.0,0.0,1.0,2,1,30,0.0,1,0.006897,0,0,0,0,1,0
SANTA_CECILIA_FV,347,8,14,1,3.0,0,1,2000,2100,25,1,0,18,23,13,13,0.0,0.0,0.0,1.0,2,1,30,0.0,1,0.0,0,0,0,0,1,0
LA_SILLA_FV,348,8,14,1,1.9,0,1,2000,2100,25,1,0,18,23,13,13,0.0,0.0,0.0,1.0,2,1,30,0.0,1,0.0,0,0,0,0,1,0
PILAR_LOS_AMARILLOS_FV,349,8,14,1,3.0,0,1,2000,2100,25,1,0,18,23,13,13,0.0,0.0,0.0,1.0,2,1,30,0.0,1,0.266667,0,0,0,0,1,0
PAMA_FV,350,8,14,1,2.0,0,1,2000,2100,25,1,0,18,23,13,13,0.0,0.0,0.0,1.0,2,1,30,0.0,1,0.0,0,0,0,0,1,0
LOMAS_COLORADAS_FV,351,8,14,1,2.0,0,1,2000,2100,25,1,0,18,23,13,13,0.0,0.0,0.0,1.0,2,1,30,0.0,1,0.0,0,0,0,0,1,0
SDGx01_FV,352,8,14,1,1.26,0,1,2000,2100,25,1,0,18,23,13,13,0.0,0.0,0.0,1.0,2,1,30,0.0,1,0.032308,0,0,0,0,1,0
LUNA_FV,353,8,14,1,2.96,0,1,2000,2100,25,1,0,18,23,13,13,0.0,0.0,0.0,1.0,2,1,30,0.0,1,0.013333,0,0,0,0,1,0
LAGUNILLA_FV,354,8,14,1,2.96,0,1,2000,2100,25,1,0,18,23,13,13,0.0,0.0,0.0,1.0,2,1,30,0.0,1,0.013333,0,0,0,0,1,0
EL_DIVISADERO_FV,355,8,14,1,3.0,0,1,2000,2100,25,1,0,18,23,13,13,0.0,0.0,0.0,1.0,2,1,30,0.0,1,0.0,0,0,0,0,1,0
SANTA_JULIA_FV,356,8,14,1,3.0,0,1,2000,2100,25,1,0,18,23,13,13,0.0,0.0,0.0,1.0,2,1,30,0.0,1,0.0,0,0,0,0,1,0
NILHUE_FV,357,8,14,1,1.1,0,1,2000,2100,25,1,0,18,23,13,13,0.0,0.0,0.0,1.0,2,1,30,0.0,1,0.0,0,0,0,0,1,0
TIL_TIL_FV,358,8,14,1,3.0,0,1,2000,2100,25,1,0,18,23,13,13,0.0,0.0,0.0,1.0,2,1,30,0.0,1,0.0,0,0,0,0,1,0
CABILSOL_FV,359,8,14,1,3.0,0,1,2000,2100,25,1,0,18,23,13,13,0.0,0.0,0.0,1.0,2,1,30,0.0,1,0.0,0,0,0,0,1,0
PANQUEHUE_2_FV,360,8,14,1,6.0,0,1,2000,2100,25,1,0,18,23,13,13,0.0,0.0,0.0,1.0,2,1,30,0.0,1,0.0,0,0,0,0,1,0
HORMIGA_FV,361,8,14,1,2.54,0,1,2000,2100,25,1,0,18,23,13,13,0.0,0.0,0.0,1.0,2,1,30,0.0,1,0.015748,0,0,0,0,1,0
SAN_PEDRO_FV,362,8,14,1,3.0,0,1,2000,2100,25,1,0,18,23,13,13,0.0,0.0,0.0,1.0,2,1,30,0.0,1,0.0,0,0,0,0,1,0
CINTAC_FV,363,8,14,1,2.5,0,1,2000,2100,25,1,0,18,23,13,13,0.0,0.0,0.0,1.0,2,1,30,0.0,1,0.0,0,0,0,0,1,0
EL_BOCO_FV,364,8,14,1,3.0,0,1,2000,2100,25,1,0,18,23,13,13,0.0,0.0,0.0,1.0,2,1,30,0.0,1,0.0,0,0,0,0,1,0
LA_CHAPEANA_FV,365,8,14,1,2.8,0,1,2000,2100,25,1,0,18,23,13,13,0.0,0.0,0.0,1.0,2,1,30,0.0,1,0.0,0,0,0,0,1,0
LAS_MOLLACAS_FV,366,8,14,1,2.8,0,1,2000,2100,25,1,0,18,23,13,13,0.0,0.0,0.0,1.0,2,1,30,0.0,1,0.0,0,0,0,0,1,0
BELLAVISTA_FV,367,8,14,1,3.0,0,1,2000,2100,25,1,0,18,23,13,13,0.0,0.0,0.0,1.0,2,1,30,0.0,1,0.0,0,0,0,0,1,0
ESPERANZA_2_FV,368,8,14,1,9.0,0,1,2000,2100,25,1,0,18,23,13,13,0.0,0.0,0.0,1.0,2,1,30,0.0,1,0.0,0,0,0,0,1,0
MARCHIGUE_2_FV,369,8,14,1,9.0,0,1,2000,2100,25,1,0,18,23,13,13,0.0,0.0,0.0,1.0,2,1,30,0.0,1,0.0,0,0,0,0,1,0
LAS_TURCAS_FV,370,8,14,1,3.0,0,1,2000,2100,25,1,0,18,23,13,13,0.0,0.0,0.0,1.0,2,1,30,0.0,1,0.0,0,0,0,0,1,0
PILOTO_CARDONES_FV,371,8,14,1,0.4,0,1,2000,2100,25,1,0,18,23,13,13,0.0,0.0,0.0,1.0,2,1,30,0.0,1,0.0,0,0,0,0,1,0
VALLE_DE_LA_LUNA_2_FV,372,8,14,1,3.0,0,1,2000,2100,25,1,0,18,23,13,13,0.0,0.0,0.0,1.0,2,1,30,0.0,1,0.0,0,0,0,0,1,0
DON_EUGENIO_FV,373,8,14,1,3.0,0,1,2000,2100,25,1,0,18,23,13,13,0.0,0.0,0.0,1.0,2,1,30,0.0,1,0.0,0,0,0,0,1,0
LA_QUINTA_FV,374,8,14,1,3.0,0,1,2000,2100,25,1,0,18,23,13,13,0.0,0.0,0.0,1.0,2,1,30,0.0,1,0.0,0,0,0,0,1,0
SAN_FRANCISCO_FV,375,8,14,1,3.0,0,1,2000,2100,25,1,0,18,23,13,13,0.0,0.0,0.0,1.0,2,1,30,0.0,1,0.0,0,0,0,0,1,0
EL_QUELTEHUE_FV,376,8,14,1,3.0,0,1,2000,2100,25,1,0,18,23,13,13,0.0,0.0,0.0,1.0,2,1,30,0.0,1,0.0,0,0,0,0,1,0
LAS_TERRAZAS_FV,377,8,14,1,3.0,0,1,2000,2100,25,1,0,18,23,13,13,0.0,0.0,0.0,1.0,2,1,32,0.0,1,0.0,0,0,0,0,1,0
EL_PELICANO_FV,378,8,14,1,99.0,0,1,2000,2100,25,1,0,18,23,13,13,0.0,0.0,0.0,1.0,2,1,35,0.0,1,0.01,0,0,0,0,1,0
DONA_CARMEN_FV,379,8,14,1,40.0,0,1,2000,2100,25,1,0,18,23,13,13,0.0,0.0,0.0,1.0,2,1,33,0.0,1,0.0,0,0,0,0,1,0
SANTIAGO_SOLAR_FV,380,8,14,1,94.0,0,1,2000,2100,25,1,0,18,23,13,13,0.0,0.0,0.0,1.0,2,1,33,0.0,1,0.040816,0,0,0,0,1,0
CTM3_SING,381,8,14,1,237.63,0,1,2000,2100,25,1,0,16,19,25,7,0.20752318423244498,0.0,0.007472800000000001,33.04198,1,0,0,32.8,1,0.154214,8,0,0,1,1,0
CHAPIQUINA,382,8,14,1,9.89,0,1,2000,2100,25,1,0,14,25,0,11,0.0,0.0,0.0,1.0,1,0,0,0.0,0,0.025,4,0,0,0,1,0
GMAR_SING,383,8,14,1,5.82,0,1,2000,2100,25,1,0,8,1,24,4,0.2506,0.0,0.0109,0.84,1,0,0,0.0,1,0.303976,2,0,0,1,1,0
M1AR,384,8,14,1,2.14,0,1,2000,2100,25,1,0,8,1,24,4,0.2564,0.0,0.0109,0.84,1,0,0,0.0,1,0.268499,2,0,0,1,1,0
M2AR,385,8,14,1,2.14,0,1,2000,2100,25,1,0,8,1,24,4,0.2556,0.0,0.0109,0.84,1,0,0,0.0,1,0.250533,2,0,0,1,1,0
TGIQ_SING,386,8,14,1,12.33,0,1,2000,2100,25,1,0,8,1,24,4,0.3236,0.0,0.0109,0.84,1,0,0,0.0,1,0.0,2,0,0,1,1,0
MAIQ,387,8,14,1,5.2,0,1,2000,2100,25,1,0,8,1,24,4,0.257,0.0,0.0109,0.84,1,0,0,0.0,1,0.077589,2,0,0,1,1,0
MIIQ,388,8,14,1,2.74,0,1,2000,2100,25,1,0,8,1,24,4,0.2563,0.0,0.0109,0.84,1,0,0,0.0,1,0.024484,2,0,0,1,1,0
MSIQ,389,8,14,1,5.44,0,1,2000,2100,25,1,0,8,1,24,4,0.2276,0.0,0.0109,0.84,1,0,0,0.0,1,0.078,2,0,0,1,1,0
SUIQ,390,8,14,1,3.98,0,1,2000,2100,25,1,0,8,1,24,4,0.2771,0.0,0.0109,0.84,1,0,0,0.0,1,0.020443,2,0,0,1,1,0
CTM1_SING,391,8,14,1,133.45,0,1,1995,2025,25,1,0,6,13,23,3,0.5077482264867188,0.0,0.007,1.0,1,0,0,49.0,1,0.102158,6,0,0,1,1,0
CTM2_SING,392,8,14,1,138.37,0,1,1998,2025,25,1,0,6,13,23,3,0.43342974122071043,0.0,0.007,1.0,1,0,0,49.0,1,0.101511,6,0,0,1,1,0
MIMB_SING,393,8,14,1,26.62,0,1,2000,2100,25,1,0,8,1,24,4,0.2541,0.0,0.0109,0.84,1,0,0,0.0,1,0.046608,2,0,0,1,1,0
U10_SING,394,8,14,1,33.84,0,1,2000,2100,25,1,0,8,1,24,4,0.000301,0.0,9.817500000000002e-06,1000.0,1,0,0,0.0,1,0.06,2,0,0,1,1,0
U11_SING,395,8,14,1,33.84,0,1,2000,2100,25,1,0,8,1,24,4,0.000301,0.0,9.817500000000002e-06,1000.0,1,0,0,0.0,1,0.06,2,0,0,1,1,0
U12_SING,396,8,14,1,68.59,0,1,1983,2019,25,1,0,6,13,23,3,0.48046048461392,0.0,0.007,1.0,1,0,0,44.28,1,0.155545,6,0,0,1,1,0
U13_SING,397,8,14,1,71.26,0,1,1985,2019,25,1,0,6,13,23,3,0.5013419493700391,0.0,0.007,1.0,1,0,0,44.28,1,0.108596,6,0,0,1,1,0
U14_SING,398,8,14,1,108.6,0,1,1987,2022,25,1,0,6,13,23,3,0.4212620368595199,0.0,0.007,1.0,1,0,0,66.27,1,0.14936,6,0,0,1,1,0
U15_SING,399,8,14,1,104.22,0,1,1987,2022,25,1,0,6,13,23,3,0.42711412999789117,0.0,0.007,1.0,1,0,0,66.66,1,0.159884,6,0,0,1,1,0
TG1_SING,400,8,14,1,11.08,0,1,2000,2100,25,1,0,8,1,24,4,0.32381971469820164,0.0,0.0109,0.84,1,0,0,0.0,1,0.0,2,0,0,1,1,0
TG2_SING,401,8,14,1,11.08,0,1,2000,2100,25,1,0,8,1,24,4,0.32381971469820164,0.0,0.0109,0.84,1,0,0,0.0,1,0.0,2,0,0,1,1,0
TG3_SING,402,8,14,1,18.17,0,1,2000,2100,25,1,0,8,1,24,4,0.267914759776512,0.0,0.0109,0.84,1,0,0,0.0,1,0.0,2,0,0,1,1,0
CUMMINS,403,8,14,1,0.69,0,1,2000,2100,25,1,0,8,1,24,4,0.3,0.0,0.0109,0.84,1,0,0,0.0,1,0.047361,2,0,0,1,1,0
DEUTZ,404,8,14,1,1.86,0,1,2000,2100,25,1,0,8,1,24,4,0.33,0.0,0.0109,0.84,1,0,0,0.0,1,0.050485,2,0,0,1,1,0
NTO1_SING,405,8,14,1,120.76,0,1,1995,2026,25,1,0,6,13,23,3,0.41816559731175,0.0,0.007,1.0,1,0,0,44.83,1,0.007788,6,0,0,1,1,0
NTO2_SING,406,8,14,1,117.73,0,1,1997,2027,25,1,0,6,13,23,3,0.403527544147792,0.0,0.007,1.0,1,0,0,45.83,1,0.06521,6,0,0,1,1,0
CTTAR_SING,407,8,14,1,127.65,0,1,1999,2020,25,1,0,6,13,23,3,0.4202574312000001,0.0,0.007,1.0,1,0,0,60.52,1,0.140506,6,0,0,1,1,0
TGTAR_SING,408,8,14,1,18.64,0,1,2000,2100,25,1,0,8,1,24,4,0.3999491959,0.0,0.0109,0.84,1,0,0,0.0,1,0.211833,2,0,0,1,1,0
ZOFRI_1,409,8,14,1,0.44,0,1,2000,2100,25,1,0,8,1,24,4,0.2234,0.0,0.0109,0.84,1,0,0,0.0,1,0.0,2,0,0,1,1,0
ZOFRI_2-5,410,8,14,1,4.88,0,1,2000,2100,25,1,0,8,1,24,4,0.2208,0.0,0.0109,0.84,1,0,0,0.0,1,0.055233,2,0,0,1,1,0
ZOFRI_6,411,8,14,1,0.44,0,1,2000,2100,25,1,0,8,1,24,4,0.1962,0.0,0.0109,0.84,1,0,0,0.0,1,0.025,2,0,0,1,1,0
ZOFRI_7-12,412,8,14,1,4.83,0,1,2000,2100,25,1,0,8,1,24,4,0.20912,0.0,0.0109,0.84,1,0,0,0.0,1,0.0,2,0,0,1,1,0
ZOFRI_13,413,8,14,1,1.54,0,1,2000,2100,25,1,0,8,1,24,4,0.2209,0.0,0.0109,0.84,1,0,0,0.0,1,0.0,2,0,0,1,1,0
U16_SING,414,8,14,1,331.73,0,1,2000,2100,25,1,0,16,19,25,7,0.1860744126557053,0.0,0.007472800000000001,33.04198,1,0,0,42.9,1,0.032871,8,0,0,1,1,0
CC1_SING,415,8,14,1,329.82,0,1,2000,2100,25,1,0,16,19,25,7,0.2033,0.0,0.007472800000000001,33.04198,1,0,0,27.0,1,0.012791,8,0,0,1,1,0
CC2_SING,416,8,14,1,332.37,0,1,2000,2100,25,1,0,16,19,25,7,0.2033,0.0,0.007472800000000001,33.04198,1,0,0,20.6,1,0.020365,8,0,0,1,1,0
CTA_SING,417,8,14,1,148.92,0,1,2011,2029,25,1,0,6,13,23,3,0.37073643985999993,0.0,0.007,1.0,1,0,0,53.8,1,0.073861,6,0,0,1,1,0
CTH_SING,418,8,14,1,150.68,0,1,2011,2030,25,1,0,6,13,23,3,0.3997703465961461,0.0,0.007,1.0,1,0,0,53.8,1,0.066045,6,0,0,1,1,0
ANG_I_SING,419,8,14,1,229.83,0,1,2011,2035,25,1,0,6,13,23,3,0.3939583443097211,0.0,0.007,1.0,1,0,0,51.68,1,0.075486,6,0,0,1,1,0
ANG_II_SING,420,8,14,1,233.52,0,1,2011,2032,25,1,0,6,13,23,3,0.39811917150308296,0.0,0.007,1.0,1,0,0,51.68,1,0.076979,6,0,0,1,1,0
IEM_I_SING,421,8,14,1,325.97,0,1,2018,2040,25,1,0,6,13,23,3,0.4,0.0,0.007,1.0,1,0,0,170.0,1,0.13075,6,0,0,1,1,0
PAM_SING,422,8,14,1,16.15,0,1,2000,2100,25,1,0,2,22,26,2,1.35,0.0,0.00035,1.0,1,1,0,0.0,1,0.0,0,0,0,0,1,0
COCHRANE_1_SING,423,8,14,1,224.14,0,1,2016,2039,25,1,0,6,13,23,3,0.4033893798960001,0.0,0.007,1.0,1,0,0,77.94,1,0.050233,6,0,0,1,1,0
COCHRANE_2_SING,424,8,14,1,224.14,0,1,2016,2040,25,1,0,6,13,23,3,0.4033893798960001,0.0,0.007,1.0,1,0,0,77.94,1,0.050233,6,0,0,1,1,0
KELAR_SING,425,8,14,1,506.16,0,1,2000,2100,25,1,0,16,19,25,7,0.18221186408717893,0.0,0.007472800000000001,33.04198,1,0,0,63.3,1,0.05304,8,0,0,1,1,0
CAVANCHA,426,8,14,1,2.6,0,1,2000,2100,25,1,0,14,25,0,11,0.0,0.0,0.0,1.0,1,0,0,0.0,0,0.0,4,0,0,0,1,0
ALTO_HOSPICIO,427,8,14,1,1.1,0,1,2000,2100,25,1,0,14,25,0,11,0.0,0.0,0.0,1.0,1,0,0,0.0,0,0.0,4,0,0,0,1,0
EL_TORO_N2,428,8,14,1,1.1,0,1,2000,2100,25,1,0,14,25,0,11,0.0,0.0,0.0,1.0,1,0,0,0.0,0,0.0,4,0,0,0,1,0
UG1,429,8,14,1,6.47,0,1,2000,2100,25,1,0,8,1,24,4,0.219,0.0,0.0109,0.84,1,0,0,0.0,1,0.00505,2,0,0,1,1,0
UG2,430,8,14,1,6.47,0,1,2000,2100,25,1,0,8,1,24,4,0.216,0.0,0.0109,0.84,1,0,0,0.0,1,0.00505,2,0,0,1,1,0
UG3,431,8,14,1,6.47,0,1,2000,2100,25,1,0,8,1,24,4,0.215,0.0,0.0109,0.84,1,0,0,0.0,1,0.00505,2,0,0,1,1,0
UG4,432,8,14,1,6.47,0,1,2000,2100,25,1,0,8,1,24,4,0.202,0.0,0.0109,0.84,1,0,0,0.0,1,0.00505,2,0,0,1,1,0
UG5,433,8,14,1,8.59,0,1,2000,2100,25,1,0,8,1,24,4,0.224,0.0,0.0109,0.84,1,0,0,0.0,1,0.001078,2,0,0,1,1,0
UG6,434,8,14,1,8.59,0,1,2000,2100,25,1,0,8,1,24,4,0.22,0.0,0.0109,0.84,1,0,0,0.0,1,0.001078,2,0,0,1,1,0
AGB,435,8,14,1,1.95,0,1,2000,2100,25,1,0,8,1,24,4,0.234,0.0,0.0109,0.84,1,0,0,0.0,1,0.0,2,0,0,1,1,0
INACAL,436,8,14,1,6.65,0,1,2000,2100,25,1,0,8,1,24,4,0.2613804754624,0.0,0.0109,0.84,1,0,0,0.0,1,0.004144,2,0,0,1,1,0
SUTA_SING,437,8,14,1,99.25,0,1,2000,2100,25,1,0,8,1,24,4,0.2249232,0.0,0.0109,0.84,1,0,0,0.0,1,0.0,2,0,0,1,1,0
TECNET,438,8,14,1,2.93,0,1,2000,2100,25,1,0,8,1,24,4,0.2164,0.0,0.0109,0.84,1,0,0,0.0,1,0.0,2,0,0,1,1,0
SANTA_ROSA,439,8,14,1,0.5,0,1,2000,2100,25,1,0,14,25,0,11,0.0,0.0,0.0,1.0,1,0,0,0.0,0,0.0,4,0,0,0,1,0
CERRO_PABELLON_SING,440,8,14,1,50.0,0,1,2000,2100,25,1,0,11,0,0,9,0.0,0.0,0.0,1.0,1,1,0,0.0,1,0.0,0,0,0,0,1,0
VALLE_DE_LOS_VIENTOS_EO,441,8,14,1,90.0,0,1,2000,2100,25,1,0,9,24,0,5,0.0,0.0,0.0,1.0,1,1,1,0.0,1,0.012222,0,0,0,0,1,0
SIERRA_GORDA_EO,442,8,14,1,112.0,0,1,2000,2100,25,1,0,9,24,0,5,0.0,0.0,0.0,1.0,1,1,2,0.0,1,0.0,0,0,0,0,1,0
CERRO_TIGRE_EO,443,8,14,1,142.2,0,1,2021,2100,25,1,0,9,24,0,5,0.0,0.0,0.0,1.0,1,1,1,0.0,1,0.033967,0,0,0,0,1,0
TCHAMMA_EO,444,8,14,1,195.0,0,1,2021,2100,25,1,0,9,24,0,5,0.0,0.0,0.0,1.0,1,1,2,0.0,1,0.228718,0,0,0,0,1,0
CKANI_EO,445,8,14,1,108.0,0,1,2021,2100,25,1,0,9,24,0,5,0.0,0.0,0.0,1.0,1,1,1,0.0,1,0.0,0,0,0,0,1,0
MARIA_ELENA_FV,446,8,14,1,71.0,0,1,2000,2100,25,1,0,18,23,13,13,0.0,0.0,0.0,1.0,1,1,22,0.0,1,0.046338,0,0,0,0,1,0
LOS_PUQUIOS_FV,447,8,14,1,2.47,0,1,2000,2100,25,1,0,18,23,13,13,0.0,0.0,0.0,1.0,1,1,30,0.0,1,0.0,0,0,0,0,1,0
PICA_1_FV,448,8,14,1,0.63,0,1,2000,2100,25,1,0,18,23,13,13,0.0,0.0,0.0,1.0,1,1,30,0.0,1,0.0,0,0,0,0,1,0
JAMA_1_FV,449,8,14,1,30.0,0,1,2000,2100,25,1,0,18,23,13,13,0.0,0.0,0.0,1.0,1,1,23,0.0,1,0.0,0,0,0,0,1,0
JAMA_2_FV,450,8,14,1,24.0,0,1,2000,2100,25,1,0,18,23,13,13,0.0,0.0,0.0,1.0,1,1,23,0.0,1,0.066667,0,0,0,0,1,0
