master_id,year,el-emissions_total-mtco2e,el-costs_total_capex-UNITSHERE,el-costs_total_opex-UNITSHERE
380,2035,14.95,3608.03,1911.17
380,2036,13.19,3536.08,1892.67
380,2037,12.58,3545.35,1824.7
380,2038,10.78,3531.01,1845.15
380,2039,10.31,2458.95,1565.42
380,2040,8.9,3441.39,1817.61
380,2041,5.46,3325.68,1684.66
380,2042,5.66,1839.94,1489.35
380,2043,5.97,1644.89,1482.31
380,2044,6.01,1826.43,1399.86
380,2045,5.75,2226.46,1514.68
380,2046,5.81,1365.62,1455.41
380,2047,5.54,1304.95,1446.61
380,2048,6.22,853.46,1302.98
380,2049,6.11,700.75,1275.38
380,2050,5.93,414.73,1121.37
179,2017,25.36,0.0,584.52
179,2018,27.55,0.0,642.04
179,2019,30.48,0.0,714.62
179,2020,33.88,0.0,866.67
179,2021,31.81,0.0,829.2
179,2022,38.53,16.64,1067.54
179,2023,38.65,2224.37,1842.46
179,2024,34.89,1332.35,1442.87
179,2025,33.04,2613.7,1874.71
179,2026,30.15,1474.65,1546.42
179,2027,28.73,3355.04,2101.05
179,2028,27.86,3611.63,2172.56
179,2029,25.98,4811.28,2480.64
179,2030,22.39,7067.42,2771.21
179,2031,20.18,3776.94,1946.47
179,2032,19.99,3710.02,1874.62
179,2033,16.03,5636.5,2335.84
179,2034,15.91,3255.19,1565.83
179,2035,13.63,5038.43,1541.26
179,2036,13.13,2805.91,1471.28
179,2037,12.88,3431.18,1365.69
179,2038,10.45,4316.56,1643.56
179,2039,9.44,3479.46,1218.16
179,2040,8.07,3791.91,1182.97
179,2041,4.53,3671.37,1135.73
179,2042,4.5,2231.54,1089.95
179,2043,4.45,2077.58,1047.55
179,2044,4.42,1653.56,1052.94
179,2045,4.5,1860.25,1084.29
179,2046,4.41,1385.5,1004.39
179,2047,4.31,1165.51,964.38
179,2048,4.12,899.78,915.81
179,2049,3.89,694.58,845.65
179,2050,3.75,331.06,778.83
381,2017,25.36,0.0,584.52
381,2018,27.55,0.0,642.04
381,2019,30.52,0.0,715.44
381,2020,34.28,0.0,880.17
381,2021,32.03,0.0,836.3
381,2022,38.53,166.86,1116.69
381,2023,38.41,2456.98,1910.52
381,2024,34.76,1278.42,1428.61
381,2025,32.96,2693.39,1910.63
381,2026,29.94,1970.04,1682.07
381,2027,28.46,3865.71,2225.3
381,2028,27.59,3661.64,2180.48
381,2029,25.94,4840.53,2482.11
381,2030,22.3,7178.17,2812.91
381,2031,20.05,4067.51,2020.69
381,2032,19.78,4050.12,1947.28
381,2033,15.76,5928.67,2247.57
381,2034,16.03,2948.36,1627.8
381,2035,13.57,5402.69,1552.0
381,2036,13.06,3188.7,1498.85
381,2037,12.42,3819.37,1498.15
381,2038,10.26,4409.88,1572.94
381,2039,9.46,3544.66,1200.14
381,2040,8.1,3816.48,1226.91
381,2041,4.63,3748.52,1162.25
381,2042,4.42,2561.14,1132.4
381,2043,4.41,2113.28,1073.93
381,2044,4.5,1712.93,1048.84
381,2045,4.49,2045.36,1108.78
381,2046,4.45,1460.01,1021.29
381,2047,4.27,1283.78,976.94
381,2048,4.12,947.83,920.89
381,2049,3.96,697.66,865.82
381,2050,3.79,367.27,782.09
180,2017,25.36,0.0,584.49
180,2018,27.55,0.0,642.1
180,2019,30.48,0.0,714.73
180,2020,33.94,0.0,786.39
180,2021,28.88,0.0,673.94
180,2022,33.95,0.0,819.71
180,2023,35.94,0.0,902.84
180,2024,33.78,50.69,867.56
180,2025,30.7,2486.39,1759.52
180,2026,27.78,1045.44,1189.96
180,2027,26.36,1379.26,1385.97
180,2028,27.26,1057.31,1423.26
180,2029,26.88,1150.67,1588.1
180,2030,24.55,5316.88,2224.84
180,2031,20.95,3478.51,2057.88
180,2032,20.09,3244.22,1869.83
180,2033,16.21,5054.76,2192.74
180,2034,16.21,2069.62,1521.88
180,2035,14.32,3678.99,1641.7
180,2036,12.63,3217.9,1573.31
180,2037,12.64,2325.44,1535.06
180,2038,10.65,3355.97,1379.12
180,2039,10.02,2486.37,1350.14
180,2040,8.52,3292.14,1332.4
180,2041,5.64,2877.73,1208.69
180,2042,5.36,2079.9,1127.14
180,2043,5.17,1823.49,1080.32
180,2044,4.92,1627.85,1023.79
180,2045,4.83,1628.54,1020.85
180,2046,4.7,1176.23,939.09
180,2047,4.6,912.75,917.0
180,2048,4.57,672.95,870.07
180,2049,4.46,515.54,843.34
180,2050,4.45,246.21,804.74
382,2017,25.36,0.0,584.49
382,2018,27.55,0.0,642.08
382,2019,30.51,0.0,715.61
382,2020,34.33,0.0,797.97
382,2021,29.15,0.0,678.99
382,2022,34.18,0.0,826.61
382,2023,36.28,0.0,912.8
382,2024,33.97,164.83,919.49
382,2025,30.47,2781.76,1872.71
382,2026,28.14,831.22,1128.38
382,2027,26.83,1369.45,1416.79
382,2028,27.52,1207.02,1522.67
382,2029,27.25,1199.31,1645.21
382,2030,24.71,5980.34,2405.48
382,2031,20.98,3790.93,2157.47
382,2032,20.08,3375.03,1920.27
382,2033,16.49,4783.02,2162.57
382,2034,16.3,2545.34,1647.3
382,2035,14.25,4058.7,1671.83
382,2036,12.66,3312.67,1699.26
382,2037,12.39,2807.45,1462.7
382,2038,10.71,3266.2,1445.95
382,2039,10.0,2585.44,1368.8
382,2040,8.66,3261.05,1371.11
382,2041,5.57,3338.56,1208.22
382,2042,5.39,2046.57,1146.65
382,2043,5.16,1986.76,1103.39
382,2044,5.02,1590.38,1040.54
382,2045,4.83,1805.12,1040.8
382,2046,4.63,1318.54,945.34
382,2047,4.56,975.84,913.65
382,2048,4.5,715.74,866.86
382,2049,4.44,532.76,841.68
382,2050,4.43,260.73,802.73
181,2017,25.36,0.0,584.52
181,2018,27.55,0.0,642.02
181,2019,30.48,0.0,714.73
181,2020,33.74,0.0,936.24
181,2021,31.82,0.0,899.32
181,2022,37.48,1200.11,1470.87
181,2023,35.73,3788.01,2267.73
181,2024,34.19,118.66,1100.18
181,2025,33.39,2166.41,1791.5
181,2026,30.91,1396.95,1611.34
181,2027,31.25,818.96,1645.54
181,2028,31.88,1181.48,1958.98
181,2029,32.64,1458.74,2280.01
181,2030,24.37,12763.52,5043.36
181,2031,22.21,3515.19,2211.11
181,2032,20.78,5282.69,2615.01
181,2033,17.78,4264.86,2371.42
181,2034,17.97,2787.92,1923.29
181,2035,16.8,3639.74,2213.93
181,2036,14.65,3957.65,2302.88
181,2037,14.26,3400.24,2034.04
181,2038,12.74,3325.94,1953.36
181,2039,12.04,2804.67,1654.45
181,2040,9.67,3876.89,1525.42
181,2041,6.38,3613.44,1644.57
181,2042,6.38,2548.72,1387.57
181,2043,6.66,2122.92,1407.71
181,2044,6.7,1786.35,1671.35
181,2045,6.65,2396.42,1520.81
181,2046,6.58,1792.41,1374.65
181,2047,6.57,1407.28,1394.01
181,2048,6.45,1090.68,1331.24
181,2049,6.84,701.96,1354.25
181,2050,6.6,415.06,1302.33
383,2017,25.36,0.0,584.49
383,2018,27.55,0.0,642.06
383,2019,30.52,0.0,715.44
383,2020,34.11,0.0,950.55
383,2021,32.03,0.0,906.79
383,2022,37.45,1380.74,1527.11
383,2023,35.98,3688.67,2247.26
383,2024,34.33,202.81,1137.59
383,2025,33.24,2525.39,1903.74
383,2026,30.76,1526.75,1659.79
383,2027,31.45,620.57,1620.55
383,2028,32.29,1128.97,1999.18
383,2029,32.98,1680.18,2409.62
383,2030,24.3,13647.15,5279.28
383,2031,22.32,3415.31,2221.37
383,2032,20.94,5478.88,2688.66
383,2033,17.89,4368.97,2449.8
383,2034,18.02,3145.67,2027.4
383,2035,16.67,3995.0,2374.5
383,2036,14.29,4350.26,2351.11
383,2037,14.27,3206.67,1979.57
383,2038,12.5,3814.47,1902.18
383,2039,11.57,3228.4,1738.88
383,2040,9.61,3825.09,1519.62
383,2041,6.47,3926.48,1526.13
383,2042,6.54,2546.3,1579.66
383,2043,6.89,2201.44,1507.21
383,2044,6.64,2215.79,1710.78
383,2045,6.67,2586.27,1462.85
383,2046,6.7,1865.66,1399.8
383,2047,6.55,1525.91,1425.12
383,2048,6.74,1083.18,1366.1
383,2049,6.92,804.3,1388.2
383,2050,6.56,450.19,1308.45
182,2017,25.36,0.0,584.52
182,2018,27.54,0.0,642.29
182,2019,30.48,0.0,714.73
182,2020,33.57,0.0,899.35
182,2021,28.79,0.0,771.6
182,2022,33.83,0.0,935.15
182,2023,35.6,126.18,1061.29
182,2024,33.55,29.93,966.16
182,2025,29.77,3268.3,2001.13
182,2026,27.94,641.06,1092.4
182,2027,26.88,1329.6,1398.52
182,2028,28.12,1033.98,1463.48
182,2029,27.87,1139.1,1631.33
182,2030,25.43,4370.36,2379.13
182,2031,22.47,3645.95,2174.42
182,2032,19.67,5558.85,2548.72
182,2033,17.03,3037.83,1751.55
182,2034,17.08,2337.22,1600.1
182,2035,15.52,3016.01,1774.31
182,2036,14.43,2577.49,1667.11
182,2037,14.43,2163.01,1570.39
182,2038,12.4,2737.66,1715.73
182,2039,11.67,1852.1,1457.33
182,2040,9.69,2933.38,1742.99
182,2041,5.52,2830.28,1615.21
182,2042,5.62,1323.18,1221.56
182,2043,5.96,979.4,1194.92
182,2044,6.04,1181.08,1227.96
182,2045,6.23,1285.15,1298.97
182,2046,6.49,786.13,1237.15
182,2047,6.48,790.66,1255.42
182,2048,6.71,503.45,1247.14
182,2049,7.22,327.65,1292.03
182,2050,7.58,193.2,1310.42
384,2017,25.36,0.0,584.49
384,2018,27.54,0.0,642.36
384,2019,30.51,0.0,715.53
384,2020,33.96,0.0,912.31
384,2021,29.01,0.0,778.38
384,2022,34.07,0.0,943.21
384,2023,35.83,194.2,1092.57
384,2024,33.61,196.77,1026.3
384,2025,30.01,3240.34,2005.23
384,2026,28.11,786.8,1158.35
384,2027,27.26,1279.77,1409.99
384,2028,28.49,1038.98,1510.26
384,2029,28.29,1174.04,1700.01
384,2030,25.6,5028.97,2587.14
384,2031,22.45,4077.79,2292.58
384,2032,19.83,5591.05,2559.01
384,2033,17.08,3351.71,1873.52
384,2034,17.26,2307.76,1606.34
384,2035,15.57,3308.88,1864.31
384,2036,14.51,2731.14,1723.49
384,2037,14.28,2186.45,1601.33
384,2038,12.57,2603.06,1718.52
384,2039,11.63,2362.28,1599.43
384,2040,9.53,3264.3,1823.97
384,2041,5.66,2653.22,1587.38
384,2042,6.0,1180.86,1246.78
384,2043,6.04,1494.96,1303.26
384,2044,6.37,1046.32,1260.61
384,2045,6.51,1418.13,1406.59
384,2046,6.53,990.04,1312.61
384,2047,6.88,702.63,1353.89
384,2048,7.37,459.35,1369.94
384,2049,7.67,432.66,1394.0
384,2050,8.22,188.33,1419.61
183,2017,25.36,0.0,584.49
183,2018,27.54,0.0,642.33
183,2019,30.48,0.0,714.64
183,2020,33.67,0.0,953.63
183,2021,31.1,0.0,891.45
183,2022,34.35,2656.71,1805.62
183,2023,34.14,2645.68,1825.98
183,2024,32.6,0.0,996.21
183,2025,32.0,1908.4,1593.79
183,2026,29.94,1048.94,1383.11
183,2027,30.6,427.67,1397.91
183,2028,31.01,1368.1,1836.07
183,2029,32.32,440.15,1838.57
183,2030,23.87,11912.1,4855.85
183,2031,21.59,3347.5,2100.51
183,2032,19.68,5295.12,2533.17
183,2033,16.49,4264.55,2230.92
183,2034,16.91,2284.81,1673.89
183,2035,15.47,3623.92,1998.74
183,2036,13.91,3078.93,1904.11
183,2037,13.56,2989.93,1870.91
183,2038,11.62,3301.84,1804.78
183,2039,11.05,2475.79,1577.52
183,2040,10.13,2614.73,1640.31
183,2041,6.43,2510.71,1768.98
183,2042,6.64,1737.11,1544.08
183,2043,6.72,1875.73,1431.18
183,2044,6.66,1601.56,1564.29
183,2045,7.09,1572.0,1595.5
183,2046,7.19,1261.67,1483.55
183,2047,7.25,1142.53,1440.86
183,2048,7.06,971.38,1319.34
183,2049,7.39,665.5,1361.44
183,2050,7.53,377.82,1372.54
385,2017,25.36,0.0,584.49
385,2018,27.54,0.0,642.33
385,2019,30.51,0.0,715.46
385,2020,34.06,0.79,967.74
385,2021,31.31,0.0,898.8
385,2022,34.65,2608.15,1802.28
385,2023,34.27,2814.21,1883.52
385,2024,32.79,32.42,1016.63
385,2025,31.92,2173.64,1679.51
385,2026,30.18,919.36,1373.56
385,2027,30.67,656.96,1490.32
385,2028,31.41,1212.56,1843.94
385,2029,32.69,569.51,1937.46
385,2030,23.94,12711.44,5080.33
385,2031,21.6,3499.88,2168.86
385,2032,19.87,5284.2,2553.06
385,2033,16.69,4363.63,2304.19
385,2034,17.05,2640.93,1779.89
385,2035,15.81,3502.15,2003.86
385,2036,13.77,3640.21,2100.43
385,2037,13.64,2978.63,1849.17
385,2038,11.73,3447.52,1885.63
385,2039,11.13,2693.33,1640.29
385,2040,10.42,2552.47,1703.62
385,2041,6.76,2649.67,1832.12
385,2042,6.55,2363.74,1585.43
385,2043,6.93,1691.74,1566.88
385,2044,6.97,1701.24,1676.83
385,2045,7.23,1828.7,1623.99
385,2046,7.4,1389.09,1524.45
385,2047,7.1,1473.01,1347.3
385,2048,7.46,919.85,1415.88
385,2049,7.56,820.83,1400.12
385,2050,7.71,391.62,1422.05
184,2017,25.36,0.0,584.49
184,2018,27.55,0.0,642.04
184,2019,30.48,0.0,714.73
184,2020,34.0,0.0,721.99
184,2021,30.31,0.0,644.65
184,2022,36.99,0.0,833.07
184,2023,39.04,462.58,1065.77
184,2024,36.66,528.62,1033.01
184,2025,35.04,2250.89,1522.38
184,2026,32.15,1382.31,1316.86
184,2027,32.09,966.02,1364.17
184,2028,32.34,1810.87,1786.12
184,2029,32.97,948.54,1789.1
184,2030,27.5,9563.85,3983.37
184,2031,24.28,4358.2,2376.82
184,2032,23.04,4724.23,2367.89
184,2033,19.09,4816.78,2370.61
184,2034,19.51,2772.51,1709.87
184,2035,17.72,3808.05,1930.98
184,2036,15.81,3172.59,1863.8
184,2037,15.61,3075.48,1843.04
184,2038,13.41,3402.11,1865.41
184,2039,12.72,2427.93,1622.13
184,2040,10.98,3221.47,1810.95
184,2041,6.8,2770.58,1884.41
184,2042,6.87,2050.95,1648.72
184,2043,6.91,2036.6,1598.75
184,2044,9.1,1676.73,1472.68
184,2045,9.7,1755.07,1668.22
184,2046,10.96,1276.4,1564.1
184,2047,11.43,1086.3,1599.44
184,2048,14.86,745.55,1517.63
184,2049,16.12,625.14,1632.42
184,2050,16.19,365.43,1627.93
386,2017,25.36,0.0,584.52
386,2018,27.55,0.0,642.02
386,2019,30.5,0.0,715.63
386,2020,34.4,0.0,731.83
386,2021,30.55,0.0,650.4
386,2022,37.27,0.0,839.2
386,2023,39.02,745.62,1145.74
386,2024,36.84,366.96,1000.91
386,2025,35.76,1962.81,1480.21
386,2026,32.34,1928.94,1484.28
386,2027,32.34,954.42,1396.59
386,2028,32.66,1832.25,1842.2
386,2029,33.23,1243.17,1922.73
386,2030,27.65,10038.6,4131.55
386,2031,24.18,4823.69,2522.05
386,2032,23.16,4742.52,2388.03
386,2033,19.15,5047.26,2446.35
386,2034,19.61,2906.92,1747.61
386,2035,17.86,3802.32,1980.28
386,2036,15.94,3410.01,1942.59
386,2037,15.31,3691.83,2033.26
386,2038,13.61,3113.71,1781.59
386,2039,12.71,2847.49,1760.12
386,2040,11.07,3277.12,1863.66
386,2041,7.0,2928.97,1939.81
386,2042,6.95,2420.78,1720.62
386,2043,7.18,1956.2,1663.83
386,2044,9.16,1823.57,1599.35
386,2045,10.0,1875.01,1750.18
386,2046,11.44,1446.04,1628.74
386,2047,14.93,1042.05,1560.13
386,2048,15.4,913.08,1711.76
386,2049,16.27,753.11,1704.81
386,2050,16.19,422.08,1648.97
185,2017,25.36,0.0,584.49
185,2018,27.54,0.0,642.34
185,2019,30.48,0.0,714.62
185,2020,33.84,0.0,810.47
185,2021,30.45,0.0,734.76
185,2022,36.95,0.0,938.0
185,2023,37.68,1477.99,1448.51
185,2024,34.37,913.51,1183.23
185,2025,31.93,2760.08,1708.11
185,2026,30.12,777.2,1164.28
185,2027,29.99,1525.94,1492.68
185,2028,29.31,3148.56,2017.25
185,2029,27.52,5151.36,2491.57
185,2030,23.24,6855.77,2728.32
185,2031,19.99,4283.31,1970.96
185,2032,19.89,3251.14,1680.11
185,2033,16.15,5539.19,2242.4
185,2034,16.3,3079.75,1585.61
185,2035,14.91,3611.88,1746.82
185,2036,13.4,3309.44,1676.29
185,2037,13.47,2848.29,1592.42
185,2038,11.53,3705.13,1775.66
185,2039,10.59,3088.81,1598.48
185,2040,9.08,3325.75,1650.57
185,2041,5.15,3367.63,1532.44
185,2042,5.14,2118.36,1300.51
185,2043,5.17,1856.76,1279.37
185,2044,5.1,1663.63,1215.1
185,2045,5.02,2307.86,1168.22
185,2046,5.18,1246.17,1209.23
185,2047,5.24,1134.53,1208.4
185,2048,5.22,1018.66,1041.51
185,2049,5.14,795.29,1012.71
185,2050,5.12,382.01,1005.43
387,2017,25.36,0.0,584.49
387,2018,27.54,0.0,642.36
387,2019,30.52,0.0,715.44
387,2020,34.23,0.0,822.24
387,2021,30.69,0.0,741.26
387,2022,37.21,6.6,947.79
387,2023,37.96,1494.22,1465.38
387,2024,34.94,783.63,1167.61
387,2025,32.1,3130.26,1831.51
387,2026,30.42,780.32,1190.68
387,2027,29.88,2057.06,1656.79
387,2028,29.36,3338.28,2084.16
387,2029,27.33,5601.71,2619.03
387,2030,23.1,6998.77,2761.15
387,2031,20.13,4363.06,1992.47
387,2032,19.91,3533.38,1783.23
387,2033,16.11,5861.72,2324.71
387,2034,16.49,3019.78,1598.47
387,2035,14.87,3937.33,1823.7
387,2036,13.3,3907.79,1854.8
387,2037,13.55,2583.83,1527.93
387,2038,11.62,4092.93,1883.46
387,2039,10.67,3047.9,1610.88
387,2040,9.08,3723.82,1744.33
387,2041,5.4,3297.7,1635.2
387,2042,5.27,2406.97,1318.6
387,2043,5.45,1898.44,1343.53
387,2044,5.12,2387.51,1114.92
387,2045,5.26,2009.72,1384.35
387,2046,5.29,1538.47,1299.13
387,2047,5.24,1427.96,1149.4
387,2048,5.22,1107.43,1047.62
387,2049,5.13,849.33,1023.07
387,2050,5.23,394.19,1033.91
186,2017,25.36,0.0,584.49
186,2018,27.55,0.0,642.04
186,2019,30.47,0.0,714.9
186,2020,34.0,0.0,885.35
186,2021,30.25,0.0,800.22
186,2022,36.52,0.0,1001.87
186,2023,38.73,199.01,1199.73
186,2024,34.69,1380.52,1500.66
186,2025,31.04,2997.19,2057.88
186,2026,28.28,1130.26,1365.89
186,2027,27.62,1233.42,1502.67
186,2028,28.2,1182.05,1656.23
186,2029,27.46,3203.3,2169.8
186,2030,24.82,5490.23,2485.03
186,2031,21.09,4662.57,2360.6
186,2032,20.72,2975.27,1939.61
186,2033,16.48,6228.36,2540.1
186,2034,16.82,2204.18,1661.65
186,2035,15.04,5083.05,2308.22
186,2036,13.85,3195.58,1865.21
186,2037,14.01,2652.72,1742.31
186,2038,11.91,4039.99,2015.98
186,2039,11.31,2780.07,1753.56
186,2040,9.81,3681.63,1963.97
186,2041,6.52,3707.59,1896.66
186,2042,6.42,2443.78,1481.84
186,2043,6.41,2022.46,1497.84
186,2044,6.87,1321.54,1461.35
186,2045,6.79,2328.75,1358.58
186,2046,7.1,1202.04,1466.59
186,2047,7.23,1116.04,1495.13
186,2048,7.63,740.53,1449.87
186,2049,7.91,615.62,1438.94
186,2050,8.05,338.95,1381.16
388,2017,25.36,0.0,584.49
388,2018,27.55,0.0,642.04
388,2019,30.51,0.0,715.59
388,2020,34.4,0.0,897.76
388,2021,30.46,0.0,806.9
388,2022,36.76,0.0,1010.46
388,2023,38.95,237.64,1225.48
388,2024,34.94,1437.95,1533.72
388,2025,31.45,2993.31,2077.44
388,2026,28.64,1233.65,1430.84
388,2027,27.96,1237.98,1552.58
388,2028,28.43,1658.13,1801.53
388,2029,27.38,3885.05,2357.98
388,2030,24.77,5721.15,2545.09
388,2031,21.04,4619.36,2386.81
388,2032,20.38,3575.3,2076.51
388,2033,16.69,5709.8,2450.59
388,2034,16.74,3172.74,1889.5
388,2035,15.06,4997.91,2312.96
388,2036,14.07,3264.94,1878.84
388,2037,13.97,2997.41,1849.97
388,2038,12.09,3861.97,2031.96
388,2039,11.23,3418.49,1914.8
388,2040,9.83,3837.89,2004.04
388,2041,6.45,4126.3,1879.49
388,2042,6.39,2457.19,1589.03
388,2043,6.92,1652.0,1533.94
388,2044,7.06,1788.51,1523.63
388,2045,7.08,2338.69,1458.46
388,2046,7.31,1389.15,1576.89
388,2047,7.82,1010.71,1573.93
388,2048,8.01,900.54,1543.26
388,2049,8.24,678.45,1511.57
388,2050,8.18,420.65,1392.63
187,2017,25.36,0.0,584.49
187,2018,27.55,0.0,642.04
187,2019,30.48,0.0,714.72
187,2020,33.81,0.0,805.98
187,2021,30.48,0.0,731.68
187,2022,36.46,245.17,990.78
187,2023,36.59,2182.79,1563.13
187,2024,34.58,154.22,954.42
187,2025,32.76,2734.36,1642.78
187,2026,30.89,957.6,1214.34
187,2027,31.54,177.27,1222.61
187,2028,31.27,2385.2,1942.41
187,2029,31.18,2584.63,2143.04
187,2030,25.35,9352.58,3758.87
187,2031,22.5,4271.38,2187.71
187,2032,20.64,4545.91,2188.28
187,2033,17.52,4384.97,2107.71
187,2034,17.83,2672.8,1645.34
187,2035,16.76,3081.48,1690.27
187,2036,14.73,3348.88,1868.82
187,2037,14.56,2932.17,1762.16
187,2038,12.37,3334.51,1604.19
187,2039,11.45,2731.81,1523.66
187,2040,9.13,3572.65,1289.42
187,2041,5.22,3078.72,1465.37
187,2042,5.28,1984.56,1098.44
187,2043,5.24,1805.11,1130.0
187,2044,5.29,1439.28,1229.91
187,2045,5.24,1864.53,1162.73
187,2046,5.38,1251.17,1115.52
187,2047,5.44,1007.06,1153.2
187,2048,5.6,770.74,1133.81
187,2049,5.56,623.7,1127.41
187,2050,5.83,258.26,1163.75
389,2017,25.36,0.0,584.49
389,2018,27.55,0.0,642.08
389,2019,30.51,0.0,715.59
389,2020,34.21,0.0,818.06
389,2021,30.71,0.0,738.11
389,2022,36.94,107.22,964.23
389,2023,36.67,2493.6,1653.73
389,2024,34.9,63.35,943.64
389,2025,33.13,2831.57,1686.11
389,2026,31.2,1026.37,1260.51
389,2027,31.74,356.9,1302.07
389,2028,31.47,2704.14,2065.77
389,2029,31.32,2809.6,2230.42
389,2030,25.42,9713.98,3865.64
389,2031,22.54,4496.91,2254.13
389,2032,20.73,4678.61,2241.56
389,2033,17.5,4567.89,2189.15
389,2034,18.16,2562.56,1593.64
389,2035,16.61,3666.85,1879.53
389,2036,14.75,3444.29,1918.13
389,2037,14.54,2958.79,1778.31
389,2038,12.19,3824.45,1703.37
389,2039,11.62,2397.34,1467.25
389,2040,9.19,3787.7,1362.79
389,2041,5.23,3658.97,1338.48
389,2042,5.22,2142.52,1146.82
389,2043,5.23,1936.52,1183.13
389,2044,5.35,1450.61,1250.63
389,2045,5.39,1971.71,1194.88
389,2046,5.47,1423.26,1142.49
389,2047,5.61,1090.52,1169.04
389,2048,5.81,810.13,1189.15
389,2049,5.85,631.09,1196.99
389,2050,6.04,289.84,1217.39
188,2017,25.36,0.0,584.52
188,2018,27.55,0.0,642.02
188,2019,30.48,0.0,714.73
188,2020,33.78,0.0,853.15
188,2021,31.09,0.0,793.76
188,2022,38.06,0.0,1021.51
188,2023,39.52,832.0,1414.75
188,2024,36.08,1030.73,1371.4
188,2025,32.74,2865.65,1961.72
188,2026,30.94,631.6,1228.63
188,2027,29.83,1421.44,1610.91
188,2028,30.37,937.71,1593.46
188,2029,30.21,1257.08,1860.85
188,2030,27.17,6568.36,2947.45
188,2031,24.03,4639.93,2459.07
188,2032,22.32,5118.92,2452.78
188,2033,19.2,3689.53,2032.25
188,2034,19.4,2301.7,1706.12
188,2035,17.63,4227.22,2223.72
188,2036,16.25,2614.04,1809.86
188,2037,16.27,2613.66,1808.63
188,2038,13.84,3668.06,2037.38
188,2039,12.88,2956.09,1795.95
188,2040,11.09,2986.92,1793.98
188,2041,6.6,3020.03,1728.96
188,2042,6.8,1497.78,1413.57
188,2043,7.08,1306.73,1408.0
188,2044,7.07,1420.26,1383.31
188,2045,7.73,1152.2,1469.63
188,2046,7.98,940.2,1535.08
188,2047,8.21,862.27,1505.98
188,2048,7.88,855.57,1381.58
188,2049,8.16,493.27,1458.21
188,2050,8.59,220.89,1479.59
390,2017,25.36,0.0,584.52
390,2018,27.55,0.0,642.02
390,2019,30.5,0.0,715.63
390,2020,34.17,0.0,865.07
390,2021,31.3,0.0,800.4
390,2022,38.26,0.0,1029.8
390,2023,39.65,922.63,1453.77
390,2024,36.29,1028.0,1383.29
390,2025,32.94,2983.15,2016.63
390,2026,30.96,831.49,1310.78
390,2027,30.09,1311.08,1603.84
390,2028,30.79,889.56,1624.68
390,2029,30.44,1570.4,2000.68
390,2030,27.02,7639.88,3201.01
390,2031,23.99,4511.58,2435.54
390,2032,22.3,5135.79,2480.21
390,2033,19.36,3696.59,2039.18
390,2034,19.49,2680.09,1825.51
390,2035,17.52,4557.43,2327.08
390,2036,16.26,2741.58,1838.63
390,2037,16.03,2873.47,1870.61
390,2038,13.64,4096.12,2118.52
390,2039,12.8,2690.77,1715.76
390,2040,11.15,2949.84,1801.28
390,2041,6.76,3111.02,1772.77
390,2042,7.08,1481.8,1452.67
390,2043,7.12,1660.34,1499.93
390,2044,7.7,1045.2,1375.02
390,2045,7.94,1555.27,1672.05
390,2046,8.22,1010.56,1605.55
390,2047,8.22,1035.65,1519.47
390,2048,8.05,872.44,1431.41
390,2049,8.56,464.33,1528.22
390,2050,8.9,253.84,1541.4
189,2017,25.36,0.0,584.49
189,2018,27.55,0.0,642.08
189,2019,30.48,0.0,714.72
189,2020,34.07,0.0,753.35
189,2021,30.59,0.0,681.42
189,2022,37.09,63.71,890.69
189,2023,37.82,1494.56,1353.64
189,2024,34.88,717.01,1067.03
189,2025,33.43,2246.14,1488.51
189,2026,30.91,1208.0,1242.83
189,2027,30.98,985.39,1335.42
189,2028,30.95,2282.66,1826.16
189,2029,30.02,3728.56,2283.93
189,2030,24.76,8346.47,3358.73
189,2031,21.17,5044.24,2313.06
189,2032,20.36,4322.52,2045.8
189,2033,16.54,5418.13,2244.07
189,2034,16.57,3241.16,1640.49
189,2035,15.03,4246.72,1869.02
189,2036,13.4,3513.69,1710.27
189,2037,13.76,2653.61,1557.38
189,2038,11.27,4179.91,1877.11
189,2039,10.12,3157.34,1616.24
189,2040,9.14,2959.98,1574.13
189,2041,5.58,3677.77,1730.01
189,2042,5.68,2152.58,1432.75
189,2043,5.66,2237.64,1417.02
189,2044,5.68,1857.06,1355.7
189,2045,7.67,2018.98,1321.48
189,2046,8.51,1327.54,1334.34
189,2047,8.93,1129.0,1338.66
189,2048,10.95,913.4,1221.76
189,2049,11.24,699.89,1282.99
189,2050,10.87,406.29,1206.75
391,2017,25.36,0.0,584.49
391,2018,27.55,0.0,642.08
391,2019,30.5,0.0,715.88
391,2020,34.47,0.0,765.33
391,2021,30.8,0.0,687.69
391,2022,37.43,0.0,882.22
391,2023,38.18,1522.07,1374.21
391,2024,35.02,966.65,1141.39
391,2025,33.6,2306.35,1518.34
391,2026,31.11,1301.43,1288.51
391,2027,31.26,917.24,1353.09
391,2028,31.21,2540.76,1940.53
391,2029,30.28,4028.66,2401.1
391,2030,24.8,8874.97,3510.55
391,2031,21.24,5174.97,2362.01
391,2032,20.46,4538.36,2111.64
391,2033,16.54,5682.24,2320.96
391,2034,16.64,3366.58,1682.19
391,2035,15.18,4267.95,1916.54
391,2036,13.58,3731.75,1790.45
391,2037,13.89,2843.75,1608.21
391,2038,11.07,4663.42,2031.49
391,2039,10.3,2993.92,1585.4
391,2040,9.34,3298.66,1662.45
