master_id,year,el-emissions_total-mtco2e_modeled,el-costs_total_capex-UNITSHERE,el-costs_total_opex-UNITSHERE,el-emissions_total-mtco2e_f0,el-emissions_total-mtco2e
380,2036,13.1,3113.28,1649.03,9.45,13.1
380,2037,13.0,3263.92,1681.89,8.8,13.0
380,2038,11.18,3817.95,1831.73,7.72,11.18
380,2039,10.37,3033.24,1613.0,7.18,10.37
380,2040,8.69,3713.19,1748.5,6.32,8.69
380,2041,5.2,3436.76,1697.46,3.6,5.2
380,2042,5.45,1919.81,1399.87,3.6,5.45
380,2043,6.6,1865.37,1342.01,3.65,6.6
380,2044,7.16,1777.69,1397.67,3.63,7.16
380,2045,8.17,2068.91,1476.56,3.4,8.17
380,2046,8.49,1512.36,1406.86,3.11,8.49
380,2047,9.84,1330.8,1313.96,2.75,9.84
380,2048,10.07,1078.76,1261.36,2.64,10.07
380,2049,11.54,721.02,1188.04,2.49,11.54
380,2050,11.4,387.66,1145.63,2.27,11.4
179,2017,30.99,0.0,714.19,25.36,25.36
179,2018,33.27,0.0,774.44,27.55,27.55
179,2019,36.39,0.0,852.91,30.48,30.48
179,2020,39.47,0.0,992.06,33.82,33.82
179,2021,34.21,0.0,842.31,28.2,28.801
179,2022,38.92,0.0,1021.36,33.91,34.912
179,2023,39.59,0.0,1117.13,35.16,36.489
179,2024,37.3,0.0,1065.73,31.61,33.885999999999996
179,2025,34.17,2781.28,1912.66,27.45,30.810000000000002
179,2026,31.04,1069.44,1341.45,25.42,28.792
179,2027,30.7,589.26,1304.53,24.85,28.945
179,2028,31.03,1588.96,1796.4,25.83,29.990000000000002
179,2029,30.42,1565.3,1889.61,25.71,29.949000000000005
179,2030,28.76,2655.8,2222.14,20.01,28.76
179,2031,25.81,3720.38,2459.8,16.73,25.81
179,2032,23.1,6320.4,2949.29,15.42,23.1
179,2033,19.8,3539.91,2095.98,12.21,19.8
179,2034,19.59,2495.17,1805.24,12.04,19.59
179,2035,18.01,2983.75,1891.69,10.85,18.01
179,2036,16.54,2337.3,1733.59,9.36,16.54
179,2037,16.2,2491.04,1789.02,8.79,16.2
179,2038,13.77,2973.16,1877.12,7.47,13.77
179,2039,12.99,1925.6,1541.83,6.85,12.99
179,2040,10.99,2745.37,1608.97,6.11,10.99
179,2041,6.05,3094.11,1677.74,3.52,6.05
179,2042,6.2,1313.73,1221.08,3.51,6.2
179,2043,6.31,1231.35,1180.15,3.58,6.31
179,2044,5.97,1533.36,1050.31,3.48,5.97
179,2045,6.14,1385.47,1080.07,3.37,6.14
179,2046,6.1,1152.14,1025.46,3.07,6.1
179,2047,6.14,930.77,1034.43,2.75,6.14
179,2048,6.14,669.6,1032.95,2.59,6.14
179,2049,6.38,440.56,1026.84,2.39,6.38
179,2050,6.5,271.23,987.38,2.16,6.5
381,2017,30.99,0.0,714.19,25.36,25.36
381,2018,33.26,0.0,774.42,27.55,27.55
381,2019,36.44,0.0,853.72,30.51,30.51
381,2020,39.85,0.0,1005.52,34.21,34.21
381,2021,34.5,0.0,848.63,28.46,29.064
381,2022,39.11,0.0,1030.29,34.15,35.142
381,2023,39.85,0.0,1130.76,35.31,36.672
381,2024,37.58,4.19,1086.51,31.59,33.986000000000004
381,2025,34.09,3218.62,2055.06,27.7,30.895000000000003
381,2026,31.29,883.31,1303.67,25.67,29.041999999999998
381,2027,31.11,562.18,1331.8,25.21,29.34
381,2028,31.56,1523.59,1830.39,26.17,30.482
381,2029,30.88,1753.99,2005.89,26.11,30.403
381,2030,28.95,3274.86,2414.5,19.99,28.95
381,2031,25.66,4401.52,2655.55,16.62,25.66
381,2032,23.08,6223.38,2926.04,15.43,23.08
381,2033,19.86,3630.63,2146.2,12.07,19.86
381,2034,19.7,2627.72,1857.22,12.05,19.7
381,2035,18.05,3224.92,1947.81,10.83,18.05
381,2036,16.37,2699.16,1832.25,9.45,16.37
381,2037,16.18,2469.24,1777.78,8.8,16.18
381,2038,13.9,2864.76,1874.94,7.72,13.9
381,2039,13.0,2157.45,1617.79,7.18,13.0
381,2040,10.72,3284.27,1669.59,6.32,10.72
381,2041,6.25,2725.89,1643.5,3.6,6.25
381,2042,6.43,1395.85,1274.95,3.6,6.43
381,2043,6.07,1907.91,1072.62,3.65,6.07
381,2044,6.13,1326.07,1090.37,3.63,6.13
381,2045,6.07,1764.27,1112.39,3.4,6.07
381,2046,6.19,1171.41,1060.22,3.11,6.19
381,2047,6.26,901.5,1144.74,2.75,6.26
381,2048,6.4,696.28,1058.99,2.64,6.4
381,2049,6.58,560.85,1031.61,2.49,6.58
381,2050,6.65,299.78,1014.29,2.27,6.65
180,2017,25.36,0.0,584.49,25.36,25.36
180,2018,27.55,0.0,642.06,27.55,27.55
180,2019,30.48,0.0,714.62,30.48,30.48
180,2020,33.7,0.0,798.29,33.82,33.82
180,2021,27.86,0.0,665.41,28.2,28.166
180,2022,33.27,0.0,820.51,33.91,33.782000000000004
180,2023,34.6,0.0,880.1,35.16,34.992
180,2024,31.77,127.07,854.89,31.61,31.674
180,2025,30.22,1383.53,1283.11,27.45,28.835
180,2026,27.11,1099.28,1144.06,25.42,26.433999999999997
180,2027,26.54,917.68,1142.15,24.85,26.033
180,2028,26.41,1831.67,1588.69,25.83,26.293999999999997
180,2029,26.31,940.07,1377.48,25.71,26.25
180,2030,23.64,4403.62,2143.95,20.01,23.64
180,2031,20.8,3033.64,1837.54,16.73,20.8
180,2032,18.5,4498.24,2125.51,15.42,18.5
180,2033,15.25,3582.53,1798.4,12.21,15.25
180,2034,15.24,2175.84,1333.47,12.04,15.24
180,2035,13.97,2440.15,1465.64,10.85,13.97
180,2036,12.76,1814.42,1335.57,9.36,12.76
180,2037,12.42,2253.54,1434.7,8.79,12.42
180,2038,10.81,2229.52,1419.18,7.47,10.81
180,2039,10.2,1618.88,1251.16,6.85,10.2
180,2040,8.46,2114.84,1387.74,6.11,8.46
180,2041,4.97,2027.36,1363.55,3.52,4.97
180,2042,5.02,1074.24,1099.96,3.51,5.02
180,2043,5.25,764.91,1055.32,3.58,5.25
180,2044,5.29,848.21,1094.11,3.48,5.29
180,2045,5.49,898.94,1130.82,3.37,5.49
180,2046,5.79,475.73,1075.05,3.07,5.79
180,2047,6.22,347.5,1118.29,2.75,6.22
180,2048,6.23,436.16,1147.52,2.59,6.23
180,2049,6.31,330.29,1127.26,2.39,6.31
180,2050,6.32,165.08,1093.31,2.16,6.32
382,2017,25.36,0.0,584.49,25.36,25.36
382,2018,27.55,0.0,642.06,27.55,27.55
382,2019,30.5,0.0,715.73,30.51,30.51
382,2020,34.09,0.0,809.94,34.21,34.21
382,2021,28.1,0.0,671.05,28.46,28.424
382,2022,33.51,0.0,827.6,34.15,34.022
382,2023,34.93,0.0,891.12,35.31,35.196
382,2024,32.44,45.9,842.87,31.59,31.93
382,2025,30.29,1766.11,1423.83,27.7,28.994999999999997
382,2026,27.04,1275.97,1210.79,25.67,26.492
382,2027,26.99,700.06,1090.64,25.21,26.456
382,2028,26.72,1936.57,1663.88,26.17,26.61
382,2029,26.7,932.25,1425.05,26.11,26.641000000000002
382,2030,23.67,5167.63,2370.15,19.99,23.67
382,2031,20.88,3039.46,1862.07,16.62,20.88
382,2032,18.61,4640.63,2190.56,15.43,18.61
382,2033,15.41,3816.68,1884.7,12.07,15.41
382,2034,15.36,2336.38,1390.08,12.05,15.36
382,2035,14.16,2436.75,1497.19,10.83,14.16
382,2036,12.87,2005.14,1420.57,9.45,12.87
382,2037,12.63,2326.85,1474.35,8.8,12.63
382,2038,10.88,2432.03,1500.88,7.72,10.88
382,2039,10.28,1760.92,1288.23,7.18,10.28
382,2040,8.61,2039.68,1412.7,6.32,8.61
382,2041,5.07,2294.25,1451.03,3.6,5.07
382,2042,5.3,943.51,1110.87,3.6,5.3
382,2043,5.51,889.01,1132.11,3.65,5.51
382,2044,5.56,917.84,1161.45,3.63,5.56
382,2045,6.03,753.87,1186.07,3.4,6.03
382,2046,6.36,568.1,1193.96,3.11,6.36
382,2047,6.36,673.34,1216.68,2.75,6.36
382,2048,6.24,515.75,1177.71,2.64,6.24
382,2049,6.34,331.42,1150.22,2.49,6.34
382,2050,6.55,157.21,1149.12,2.27,6.55
181,2017,29.79,0.0,686.78,25.36,25.36
181,2018,32.06,0.0,745.95,27.55,27.55
181,2019,34.86,0.0,825.59,30.48,30.48
181,2020,37.97,0.0,1056.83,33.82,33.82
181,2021,34.6,0.0,965.33,28.2,28.84
181,2022,40.14,0.0,1202.12,33.91,35.156
181,2023,40.44,826.23,1612.83,35.16,36.74399999999999
181,2024,37.16,1017.51,1563.35,31.61,33.83
181,2025,34.05,2770.21,2190.36,27.45,30.75
181,2026,31.03,1054.31,1561.24,25.42,28.786
181,2027,29.94,1269.44,1758.75,24.85,28.413
181,2028,30.04,1268.41,1913.74,25.83,29.198
181,2029,30.32,1632.16,2060.59,25.71,29.859
181,2030,26.65,6971.3,3133.29,20.01,26.65
181,2031,23.29,4436.75,2471.92,16.73,23.29
181,2032,22.84,3672.1,2229.41,15.42,22.84
181,2033,19.35,4840.73,2417.61,12.21,19.35
181,2034,19.54,2394.76,1887.87,12.04,19.54
181,2035,17.81,4145.36,2331.97,10.85,17.81
181,2036,16.34,3135.05,2078.15,9.36,16.34
181,2037,16.56,2654.24,1944.59,8.79,16.56
181,2038,14.59,3396.76,2118.29,7.47,14.59
181,2039,13.8,2930.47,1962.5,6.85,13.8
181,2040,12.41,2801.37,2000.41,6.11,12.41
181,2041,7.94,3560.83,2100.01,3.52,7.94
181,2042,7.87,2072.63,1729.03,3.51,7.87
181,2043,7.7,1963.0,1687.85,3.58,7.7
181,2044,7.92,1394.38,1596.48,3.48,7.92
181,2045,7.93,1871.94,1705.11,3.37,7.93
181,2046,7.71,1377.05,1581.88,3.07,7.71
181,2047,7.8,1037.25,1510.4,2.75,7.8
181,2048,8.39,594.46,1528.26,2.59,8.39
181,2049,8.3,636.92,1485.82,2.39,8.3
181,2050,8.64,280.17,1453.89,2.16,8.64
383,2017,29.79,0.0,686.78,25.36,25.36
383,2018,32.06,0.0,745.95,27.55,27.55
383,2019,34.88,0.0,826.67,30.51,30.51
383,2020,38.4,0.0,1071.79,34.21,34.21
383,2021,34.84,0.0,972.53,28.46,29.098000000000003
383,2022,40.29,0.0,1213.38,34.15,35.378
383,2023,40.48,978.67,1673.39,35.31,36.861
383,2024,37.33,955.66,1556.09,31.59,33.886
383,2025,34.33,2811.24,2227.8,27.7,31.015
383,2026,31.18,1218.58,1646.75,25.67,28.976
383,2027,30.31,1210.46,1775.11,25.21,28.78
383,2028,30.52,1251.21,1964.74,26.17,29.65
383,2029,30.68,2236.71,2253.17,26.11,30.223000000000003
383,2030,26.62,7486.67,3279.85,19.99,26.62
383,2031,23.39,4604.38,2543.69,16.62,23.39
383,2032,22.58,4405.74,2388.13,15.43,22.58
383,2033,19.53,4318.45,2315.72,12.07,19.53
383,2034,19.61,2741.74,1993.45,12.05,19.61
383,2035,17.82,4572.44,2447.54,10.83,17.82
383,2036,16.4,3178.52,2110.19,9.45,16.4
383,2037,16.61,2754.65,1984.83,8.8,16.61
383,2038,14.43,3919.04,2237.32,7.72,14.43
383,2039,13.89,2905.27,1966.16,7.18,13.89
383,2040,12.37,3064.22,2052.12,6.32,12.37
383,2041,7.87,3817.62,2157.1,3.6,7.87
383,2042,7.68,2363.75,1775.8,3.6,7.68
383,2043,8.09,1573.09,1653.23,3.65,8.09
383,2044,8.08,1796.64,1720.16,3.63,8.08
383,2045,7.78,2161.58,1778.79,3.4,7.78
383,2046,8.07,1239.95,1644.07,3.11,8.07
383,2047,8.31,1026.35,1610.97,2.75,8.31
383,2048,8.54,801.78,1599.52,2.64,8.54
383,2049,8.69,627.53,1568.23,2.49,8.69
383,2050,9.11,291.92,1546.65,2.27,9.11
182,2017,25.53,0.0,588.44,25.36,25.36
182,2018,27.67,0.0,644.81,27.55,27.55
182,2019,30.55,0.0,716.53,30.48,30.48
182,2020,34.08,0.0,729.49,33.82,33.82
182,2021,31.89,0.0,692.05,28.2,28.569
182,2022,39.34,0.0,913.47,33.91,34.996
182,2023,41.15,334.33,1210.89,35.16,36.956999999999994
182,2024,37.27,1241.55,1432.11,31.61,33.873999999999995
182,2025,34.12,2595.49,1930.55,27.45,30.784999999999997
182,2026,31.48,912.84,1346.32,25.42,29.055999999999997
182,2027,29.7,1719.64,1780.73,24.85,28.245
182,2028,30.06,900.15,1621.17,25.83,29.214
182,2029,29.53,2311.86,2142.09,25.71,29.148000000000003
182,2030,24.97,9421.84,3442.36,20.01,24.97
182,2031,21.82,4419.55,2237.31,16.73,21.82
182,2032,20.1,5141.62,2284.07,15.42,20.1
182,2033,16.51,4842.42,2185.84,12.21,16.51
182,2034,16.55,2546.54,1617.91,12.04,16.55
182,2035,15.52,3393.49,1872.84,10.85,15.52
182,2036,13.75,3139.75,1781.88,9.36,13.75
182,2037,13.38,3216.85,1765.51,8.79,13.38
182,2038,11.4,3701.59,1867.09,7.47,11.4
182,2039,10.79,2367.52,1504.0,6.85,10.79
182,2040,9.35,3176.03,1707.42,6.11,9.35
182,2041,5.72,2872.28,1649.31,3.52,5.72
182,2042,5.63,1821.61,1424.82,3.51,5.63
182,2043,5.86,1344.52,1420.07,3.58,5.86
182,2044,7.26,1576.63,1324.53,3.48,7.26
182,2045,7.78,1893.35,1511.27,3.37,7.78
182,2046,7.76,1247.28,1390.9,3.07,7.76
182,2047,8.45,1079.08,1302.17,2.75,8.45
182,2048,9.45,850.5,1228.76,2.59,9.45
182,2049,9.28,620.26,1217.27,2.39,9.28
182,2050,9.12,315.04,1132.8,2.16,9.12
384,2017,25.53,0.0,588.42,25.36,25.36
384,2018,27.67,0.0,644.81,27.55,27.55
384,2019,30.58,0.0,717.38,30.51,30.51
384,2020,34.57,0.0,739.37,34.21,34.21
384,2021,32.13,0.0,697.39,28.46,28.827
384,2022,39.54,0.0,922.29,34.15,35.228
384,2023,40.92,736.01,1343.84,35.31,36.992999999999995
384,2024,37.4,1001.81,1351.67,31.59,33.914
384,2025,34.31,2610.68,1956.53,27.7,31.005000000000003
384,2026,31.7,946.12,1389.89,25.67,29.288
384,2027,30.02,1776.91,1841.46,25.21,28.577
384,2028,30.27,1083.3,1727.78,26.17,29.45
384,2029,29.83,2460.59,2219.0,26.11,29.458
384,2030,25.17,9954.33,3599.01,19.99,25.17
384,2031,21.8,4670.64,2323.03,16.62,21.8
384,2032,20.21,5212.4,2329.84,15.43,20.21
384,2033,16.54,5180.89,2288.53,12.07,16.54
384,2034,16.69,2612.13,1652.87,12.05,16.69
384,2035,15.29,3712.77,1977.4,10.83,15.29
384,2036,13.66,3392.27,1842.52,9.45,13.66
384,2037,13.32,3507.21,1833.61,8.8,13.32
384,2038,11.55,3334.59,1796.95,7.72,11.55
384,2039,10.9,2672.48,1614.11,7.18,10.9
384,2040,9.31,3405.46,1763.7,6.32,9.31
384,2041,5.64,3068.0,1686.99,3.6,5.64
384,2042,5.86,1590.93,1474.98,3.6,5.86
384,2043,7.03,1860.78,1432.43,3.65,7.03
384,2044,7.37,1628.21,1463.03,3.63,7.37
384,2045,7.83,2127.68,1563.99,3.4,7.83
384,2046,8.55,1323.72,1371.19,3.11,8.55
384,2047,9.65,1203.39,1313.59,2.75,9.65
384,2048,9.29,931.54,1291.94,2.64,9.29
384,2049,9.55,664.55,1207.17,2.49,9.55
384,2050,9.66,328.68,1135.04,2.27,9.66
183,2017,25.96,0.0,598.37,25.36,25.36
183,2018,28.11,0.0,654.72,27.55,27.55
183,2019,30.95,0.0,726.33,30.48,30.48
183,2020,34.58,0.0,890.72,33.82,33.82
183,2021,30.79,0.0,801.84,28.2,28.459
183,2022,37.89,0.0,1015.93,33.91,34.706
183,2023,38.08,1352.74,1500.45,35.16,36.035999999999994
183,2024,35.08,907.27,1262.31,31.61,32.998
183,2025,32.22,3005.91,1860.37,27.45,29.835
183,2026,30.53,492.45,1142.92,25.42,28.486000000000004
183,2027,30.88,590.17,1325.53,24.85,29.071
183,2028,30.67,2547.83,1999.65,25.83,29.701999999999998
183,2029,29.51,3273.82,2237.45,25.71,29.130000000000003
183,2030,26.53,6157.87,2805.63,20.01,26.53
183,2031,22.93,5116.65,2405.44,16.73,22.93
183,2032,22.68,3609.45,1972.3,15.42,22.68
183,2033,19.0,4726.55,2199.11,12.21,19.0
183,2034,18.79,3419.6,1874.99,12.04,18.79
183,2035,17.44,4081.69,2062.66,10.85,17.44
183,2036,15.88,3576.39,1928.05,9.36,15.88
183,2037,15.71,3057.13,1809.94,8.79,15.71
183,2038,13.13,4365.83,2061.93,7.47,13.13
183,2039,12.51,2706.33,1652.44,6.85,12.51
183,2040,10.58,3780.35,1841.62,6.11,10.58
183,2041,6.29,3687.01,1786.89,3.52,6.29
183,2042,6.19,2209.73,1435.13,3.51,6.19
183,2043,6.69,1424.34,1323.36,3.58,6.69
183,2044,7.69,881.81,1477.72,3.48,7.69
183,2045,7.82,1983.28,1693.13,3.37,7.82
183,2046,7.88,1421.67,1541.72,3.07,7.88
183,2047,8.04,1179.39,1507.11,2.75,8.04
183,2048,8.62,705.88,1500.62,2.59,8.62
183,2049,8.79,650.41,1485.32,2.39,8.79
183,2050,9.17,317.21,1458.76,2.16,9.17
385,2017,25.96,0.0,598.4,25.36,25.36
385,2018,28.1,0.0,654.65,27.55,27.55
385,2019,30.99,0.0,727.13,30.51,30.51
385,2020,35.06,0.0,903.1,34.21,34.21
385,2021,31.03,0.0,808.44,28.46,28.717000000000002
385,2022,38.11,0.0,1025.53,34.15,34.942
385,2023,38.06,1595.87,1576.27,35.31,36.135
385,2024,35.18,857.26,1255.82,31.59,33.026
385,2025,32.57,2946.85,1863.48,27.7,30.134999999999998
385,2026,31.05,470.23,1168.88,25.67,28.898
385,2027,31.13,933.12,1453.86,25.21,29.354
385,2028,30.98,2525.64,2039.02,26.17,30.018
385,2029,29.83,3760.71,2390.42,26.11,29.458
385,2030,26.59,6658.07,2932.82,19.99,26.59
385,2031,23.17,5033.28,2401.04,16.62,23.17
385,2032,22.75,4052.09,2111.79,15.43,22.75
385,2033,19.02,5188.36,2318.52,12.07,19.02
385,2034,18.79,3814.55,1969.66,12.05,18.79
385,2035,17.51,3860.73,2021.76,10.83,17.51
385,2036,15.67,4115.83,2067.15,9.45,15.67
385,2037,15.29,3263.15,1850.61,8.8,15.29
385,2038,13.17,4331.99,2046.96,7.72,13.17
385,2039,12.42,3098.1,1733.37,7.18,12.42
385,2040,10.62,3748.3,1849.48,6.32,10.62
385,2041,6.26,3960.51,1856.88,3.6,6.26
385,2042,6.64,1811.94,1407.08,3.6,6.64
385,2043,7.76,1054.85,1550.83,3.65,7.76
385,2044,8.12,1607.79,1694.49,3.63,8.12
385,2045,7.93,2351.21,1767.13,3.4,7.93
385,2046,7.99,1581.23,1595.87,3.11,7.99
385,2047,8.32,1202.7,1566.46,2.75,8.32
385,2048,8.9,770.53,1576.43,2.64,8.9
385,2049,9.37,650.24,1576.84,2.49,9.37
385,2050,9.62,359.16,1542.89,2.27,9.62
184,2017,33.3,0.0,770.79,25.36,25.36
184,2018,35.45,0.0,835.18,27.55,27.55
184,2019,38.22,0.0,920.46,30.48,30.48
184,2020,40.99,0.0,946.63,33.82,33.82
184,2021,37.01,0.0,847.29,28.2,29.081
184,2022,41.83,109.68,1092.55,33.91,35.494
184,2023,42.29,126.8,1248.9,35.16,37.29899999999999
184,2024,39.46,641.11,1328.03,31.61,34.75
184,2025,37.81,2259.32,1804.76,27.45,32.63
184,2026,34.45,1439.93,1589.64,25.42,30.838
184,2027,33.93,673.42,1558.05,24.85,31.206
184,2028,33.75,2300.04,2152.23,25.83,32.166
184,2029,33.19,2897.74,2398.14,25.71,32.442
184,2030,28.96,8036.32,3537.85,20.01,28.96
184,2031,25.7,4322.26,2426.6,16.73,25.7
184,2032,25.22,3800.39,2174.38,15.42,25.22
184,2033,20.89,5288.49,2604.96,12.21,20.89
184,2034,21.09,2838.01,1914.77,12.04,21.09
184,2035,19.05,4242.3,2151.5,10.85,19.05
184,2036,16.91,3672.14,1753.84,9.36,16.91
184,2037,16.96,2857.97,1687.67,8.79,16.96
184,2038,14.28,3742.77,1742.82,7.47,14.28
184,2039,12.95,3111.07,1579.06,6.85,12.95
184,2040,11.06,3455.88,1575.2,6.11,11.06
184,2041,6.42,3609.18,1534.3,3.52,6.42
184,2042,6.37,2233.32,1266.88,3.51,6.37
184,2043,6.3,2014.39,1252.0,3.58,6.3
184,2044,6.37,1637.97,1242.28,3.48,6.37
184,2045,6.35,1816.93,1323.29,3.37,6.35
184,2046,6.24,1312.34,1246.9,3.07,6.24
184,2047,6.16,1099.25,1197.42,2.75,6.16
184,2048,6.19,783.76,1171.16,2.59,6.19
184,2049,6.13,617.27,1140.92,2.39,6.13
184,2050,6.15,286.93,1120.02,2.16,6.15
386,2017,25.37,0.0,584.6,25.36,25.36
386,2018,27.55,0.0,641.97,27.55,27.55
386,2019,30.5,0.0,715.63,30.51,30.51
386,2020,34.31,0.0,742.8,34.21,34.21
386,2021,30.17,0.0,654.51,28.46,28.631
386,2022,36.08,0.0,827.34,34.15,34.536
386,2023,38.17,367.87,1031.75,35.31,36.168
386,2024,35.55,521.86,1016.36,31.59,33.174
386,2025,33.74,2473.71,1578.68,27.7,30.72
386,2026,30.71,1547.68,1329.03,25.67,28.694
386,2027,30.72,960.18,1310.48,25.21,29.067
386,2028,30.59,2513.17,1883.41,26.17,29.706
386,2029,30.09,3057.94,2107.74,26.11,29.692
386,2030,24.81,8444.7,3352.71,19.99,24.81
386,2031,21.55,4526.73,2188.97,16.62,21.55
386,2032,21.18,3955.16,1951.82,15.43,21.18
386,2033,17.19,5503.44,2373.87,12.07,17.19
386,2034,17.32,3026.92,1645.06,12.05,17.32
386,2035,15.42,4402.1,1830.41,10.83,15.42
386,2036,13.24,4035.86,1510.3,9.45,13.24
386,2037,13.26,3223.7,1316.37,8.8,13.26
386,2038,11.07,3780.81,1501.82,7.72,11.07
386,2039,10.11,3195.3,1374.62,7.18,10.11
386,2040,8.6,3391.27,1299.92,6.32,8.6
386,2041,4.78,3892.83,1307.07,3.6,4.78
386,2042,4.67,2378.72,991.9,3.6,4.67
386,2043,4.59,2159.48,958.68,3.65,4.59
386,2044,4.58,1735.08,930.21,3.63,4.58
386,2045,4.5,1987.54,1011.34,3.4,4.5
386,2046,4.5,1378.22,912.64,3.11,4.5
386,2047,4.5,1123.31,892.28,2.75,4.5
386,2048,4.43,853.06,866.76,2.64,4.43
386,2049,4.37,667.08,815.09,2.49,4.37
386,2050,4.5,295.11,809.58,2.27,4.5
185,2017,37.27,0.0,863.48,25.36,25.36
185,2018,39.27,0.0,935.46,27.55,27.55
185,2019,41.35,0.0,1032.51,30.48,30.48
185,2020,43.35,0.0,1091.81,33.82,33.82
185,2021,39.18,0.0,960.54,28.2,29.298
185,2022,43.57,0.0,1175.44,33.91,35.842
185,2023,43.92,0.0,1326.34,35.16,37.788
185,2024,41.53,151.71,1337.63,31.61,35.578
185,2025,39.15,2317.68,2088.96,27.45,33.3
185,2026,35.2,1279.75,1733.6,25.42,31.288000000000004
185,2027,34.25,910.03,1748.05,24.85,31.43
185,2028,33.71,1843.44,2241.26,25.83,32.134
185,2029,33.47,1226.69,2195.56,25.71,32.694
185,2030,29.85,6376.34,3304.97,20.01,29.85
185,2031,26.87,3690.63,2612.78,16.73,26.87
185,2032,24.86,5348.74,2902.61,15.42,24.86
185,2033,20.94,4422.28,2556.66,12.21,20.94
185,2034,21.28,2206.92,1907.02,12.04,21.28
185,2035,19.9,2754.11,2122.75,10.85,19.9
185,2036,17.94,2855.61,2141.85,9.36,17.94
185,2037,17.77,2426.96,2036.33,8.79,17.77
185,2038,14.85,3399.63,2036.37,7.47,14.85
185,2039,13.52,2513.05,1681.54,6.85,13.52
185,2040,11.51,2688.91,1641.85,6.11,11.51
185,2041,7.21,2696.98,1891.63,3.52,7.21
185,2042,7.07,1808.45,1357.61,3.51,7.07
185,2043,7.03,1563.32,1347.75,3.58,7.03
185,2044,6.92,1273.69,1455.36,3.48,6.92
185,2045,6.99,1450.38,1419.35,3.37,6.99
185,2046,7.06,1100.55,1323.6,3.07,7.06
185,2047,6.97,951.9,1305.74,2.75,6.97
185,2048,6.92,706.57,1279.44,2.59,6.92
185,2049,7.03,479.81,1287.02,2.39,7.03
185,2050,7.12,244.46,1281.24,2.16,7.12
387,2017,37.27,0.0,863.72,25.36,25.36
387,2018,39.28,0.0,935.86,27.55,27.55
387,2019,41.37,0.0,1033.36,30.51,30.51
387,2020,43.67,0.0,1107.08,34.21,34.21
387,2021,39.35,0.0,968.03,28.46,29.549
387,2022,43.73,0.0,1185.08,34.15,36.066
387,2023,44.05,0.0,1342.62,35.31,37.931999999999995
387,2024,41.83,100.09,1345.19,31.59,35.686
387,2025,39.22,2574.16,2195.59,27.7,33.46
387,2026,35.33,1377.35,1788.18,25.67,31.465999999999998
387,2027,34.44,941.25,1789.72,25.21,31.671
387,2028,33.97,1871.0,2297.3,26.17,32.410000000000004
387,2029,33.82,1304.31,2284.94,26.11,33.049
387,2030,30.11,6793.07,3438.09,19.99,30.11
387,2031,26.98,4020.44,2740.04,16.62,26.98
387,2032,24.91,5447.68,2959.26,15.43,24.91
387,2033,20.98,4804.35,2668.27,12.07,20.98
387,2034,21.42,2158.05,1927.17,12.05,21.42
387,2035,20.05,2895.19,2191.81,10.83,20.05
387,2036,17.77,3446.3,2164.41,9.45,17.77
387,2037,17.45,2629.52,2042.55,8.8,17.45
387,2038,15.0,3054.13,2111.24,7.72,15.0
387,2039,13.21,2952.32,1599.17,7.18,13.21
387,2040,11.53,2585.36,1799.71,6.32,11.53
387,2041,7.2,3084.34,1782.55,3.6,7.2
387,2042,7.06,1887.84,1377.94,3.6,7.06
387,2043,7.12,1678.4,1394.47,3.65,7.12
387,2044,7.13,1210.39,1521.41,3.63,7.13
387,2045,7.18,1663.04,1424.54,3.4,7.18
387,2046,7.18,1186.61,1356.6,3.11,7.18
387,2047,7.08,1026.04,1335.13,2.75,7.08
387,2048,7.03,753.93,1304.3,2.64,7.03
387,2049,7.14,517.53,1307.58,2.49,7.14
387,2050,7.26,247.57,1311.4,2.27,7.26
186,2017,31.16,0.0,718.08,25.36,25.36
186,2018,33.47,0.0,778.67,27.55,27.55
186,2019,36.3,0.0,862.41,30.48,30.48
186,2020,39.43,0.0,974.41,33.82,33.82
186,2021,36.78,0.0,916.01,28.2,29.058
186,2022,41.71,0.0,1164.85,33.91,35.47
186,2023,41.84,1125.94,1670.33,35.16,37.163999999999994
186,2024,38.83,799.34,1477.58,31.61,34.498
186,2025,35.78,3521.92,2338.59,27.45,31.615000000000002
186,2026,33.28,693.78,1482.99,25.42,30.136000000000003
186,2027,32.37,1320.87,1842.2,24.85,30.113999999999997
186,2028,32.84,952.9,1910.52,25.83,31.438000000000002
186,2029,32.6,1724.29,2330.94,25.71,31.911
186,2030,26.8,11046.94,4300.97,20.01,26.8
186,2031,23.89,4244.37,2423.01,16.73,23.89
186,2032,22.79,4674.18,2392.29,15.42,22.79
186,2033,19.26,4451.23,2356.48,12.21,19.26
186,2034,19.41,2720.14,1848.29,12.04,19.41
186,2035,17.51,3790.63,2175.64,10.85,17.51
186,2036,15.86,3049.96,1933.55,9.36,15.86
186,2037,15.53,3017.21,1855.5,8.79,15.53
186,2038,13.7,2982.67,1899.46,7.47,13.7
186,2039,12.24,3236.08,1738.76,6.85,12.24
186,2040,9.9,3344.27,1475.58,6.11,9.9
186,2041,5.81,3200.29,1476.97,3.52,5.81
186,2042,5.74,2208.73,1194.93,3.51,5.74
186,2043,5.65,2040.82,1188.18,3.58,5.65
186,2044,5.72,1611.7,1258.86,3.48,5.72
