master_id,year,el-costs_total_capex-UNITSHERE,el-costs_total_opex-UNITSHERE,el-emissions_total-mtco2e
380,2034,2851.15,1472.77,15.58
380,2035,3702.39,1737.19,14.49
380,2036,3113.28,1649.03,13.1
380,2037,3263.92,1681.89,13.0
380,2038,3817.95,1831.73,11.18
380,2039,3033.24,1613.0,10.37
380,2040,3713.19,1748.5,8.69
380,2041,3436.76,1697.46,5.2
380,2042,1919.81,1399.87,5.45
380,2043,1865.37,1342.01,6.6
380,2044,1777.69,1397.67,7.16
380,2045,2068.91,1476.56,8.17
380,2046,1512.36,1406.86,8.49
380,2047,1330.8,1313.96,9.84
380,2048,1078.76,1261.36,10.07
380,2049,721.02,1188.04,11.54
380,2050,387.66,1145.63,11.4
179,2017,0.0,714.19,25.36
179,2018,0.0,774.44,27.55
179,2019,0.0,852.91,30.48
179,2020,0.0,992.06,33.82
179,2021,0.0,842.31,28.801
179,2022,0.0,1021.36,34.912
179,2023,0.0,1117.13,36.489000000000004
179,2024,0.0,1065.73,33.885999999999996
179,2025,2781.28,1912.66,30.81
179,2026,1069.44,1341.45,28.791999999999998
179,2027,589.26,1304.53,28.945
179,2028,1588.96,1796.4,29.99
179,2029,1565.3,1889.61,29.949
179,2030,2655.8,2222.14,28.76
179,2031,3720.38,2459.8,25.81
179,2032,6320.4,2949.29,23.1
179,2033,3539.91,2095.98,19.8
179,2034,2495.17,1805.24,19.59
179,2035,2983.75,1891.69,18.01
179,2036,2337.3,1733.59,16.54
179,2037,2491.04,1789.02,16.2
179,2038,2973.16,1877.12,13.77
179,2039,1925.6,1541.83,12.99
179,2040,2745.37,1608.97,10.99
179,2041,3094.11,1677.74,6.05
179,2042,1313.73,1221.08,6.2
179,2043,1231.35,1180.15,6.31
179,2044,1533.36,1050.31,5.97
179,2045,1385.47,1080.07,6.14
179,2046,1152.14,1025.46,6.1
179,2047,930.77,1034.43,6.14
179,2048,669.6,1032.95,6.14
179,2049,440.56,1026.84,6.38
179,2050,271.23,987.38,6.5
381,2017,0.0,714.19,25.36
381,2018,0.0,774.42,27.55
381,2019,0.0,853.72,30.51
381,2020,0.0,1005.52,34.21
381,2021,0.0,848.63,29.064
381,2022,0.0,1030.29,35.141999999999996
381,2023,0.0,1130.76,36.672
381,2024,4.19,1086.51,33.986
381,2025,3218.62,2055.06,30.895
381,2026,883.31,1303.67,29.041999999999998
381,2027,562.18,1331.8,29.34
381,2028,1523.59,1830.39,30.482
381,2029,1753.99,2005.89,30.403000000000002
381,2030,3274.86,2414.5,28.95
381,2031,4401.52,2655.55,25.66
381,2032,6223.38,2926.04,23.08
381,2033,3630.63,2146.2,19.86
381,2034,2627.72,1857.22,19.7
381,2035,3224.92,1947.81,18.05
381,2036,2699.16,1832.25,16.37
381,2037,2469.24,1777.78,16.18
381,2038,2864.76,1874.94,13.9
381,2039,2157.45,1617.79,13.0
381,2040,3284.27,1669.59,10.72
381,2041,2725.89,1643.5,6.25
381,2042,1395.85,1274.95,6.43
381,2043,1907.91,1072.62,6.07
381,2044,1326.07,1090.37,6.13
381,2045,1764.27,1112.39,6.07
381,2046,1171.41,1060.22,6.19
381,2047,901.5,1144.74,6.26
381,2048,696.28,1058.99,6.4
381,2049,560.85,1031.61,6.58
381,2050,299.78,1014.29,6.65
180,2017,0.0,584.49,25.36
180,2018,0.0,642.06,27.55
180,2019,0.0,714.62,30.48
180,2020,0.0,798.29,33.82
180,2021,0.0,665.41,28.166
180,2022,0.0,820.51,33.782
180,2023,0.0,880.1,34.992
180,2024,127.07,854.89,31.674
180,2025,1383.53,1283.11,28.835
180,2026,1099.28,1144.06,26.434
180,2027,917.68,1142.15,26.033
180,2028,1831.67,1588.69,26.294
180,2029,940.07,1377.48,26.25
180,2030,4403.62,2143.95,23.64
180,2031,3033.64,1837.54,20.8
180,2032,4498.24,2125.51,18.5
180,2033,3582.53,1798.4,15.25
180,2034,2175.84,1333.47,15.24
180,2035,2440.15,1465.64,13.97
180,2036,1814.42,1335.57,12.76
180,2037,2253.54,1434.7,12.42
180,2038,2229.52,1419.18,10.81
180,2039,1618.88,1251.16,10.2
180,2040,2114.84,1387.74,8.46
180,2041,2027.36,1363.55,4.97
180,2042,1074.24,1099.96,5.02
180,2043,764.91,1055.32,5.25
180,2044,848.21,1094.11,5.29
180,2045,898.94,1130.82,5.49
180,2046,475.73,1075.05,5.79
180,2047,347.5,1118.29,6.22
180,2048,436.16,1147.52,6.23
180,2049,330.29,1127.26,6.31
180,2050,165.08,1093.31,6.32
382,2017,0.0,584.49,25.36
382,2018,0.0,642.06,27.55
382,2019,0.0,715.73,30.51
382,2020,0.0,809.94,34.21
382,2021,0.0,671.05,28.424
382,2022,0.0,827.6,34.022
382,2023,0.0,891.12,35.196
382,2024,45.9,842.87,31.93
382,2025,1766.11,1423.83,28.995
382,2026,1275.97,1210.79,26.491999999999997
382,2027,700.06,1090.64,26.456
382,2028,1936.57,1663.88,26.61
382,2029,932.25,1425.05,26.641
382,2030,5167.63,2370.15,23.67
382,2031,3039.46,1862.07,20.88
382,2032,4640.63,2190.56,18.61
382,2033,3816.68,1884.7,15.41
382,2034,2336.38,1390.08,15.36
382,2035,2436.75,1497.19,14.16
382,2036,2005.14,1420.57,12.87
382,2037,2326.85,1474.35,12.63
382,2038,2432.03,1500.88,10.88
382,2039,1760.92,1288.23,10.28
382,2040,2039.68,1412.7,8.61
382,2041,2294.25,1451.03,5.07
382,2042,943.51,1110.87,5.3
382,2043,889.01,1132.11,5.51
382,2044,917.84,1161.45,5.56
382,2045,753.87,1186.07,6.03
382,2046,568.1,1193.96,6.36
382,2047,673.34,1216.68,6.36
382,2048,515.75,1177.71,6.24
382,2049,331.42,1150.22,6.34
382,2050,157.21,1149.12,6.55
181,2017,0.0,686.78,25.36
181,2018,0.0,745.95,27.55
181,2019,0.0,825.59,30.48
181,2020,0.0,1056.83,33.82
181,2021,0.0,965.33,28.84
181,2022,0.0,1202.12,35.156
181,2023,826.23,1612.83,36.744
181,2024,1017.51,1563.35,33.83
181,2025,2770.21,2190.36,30.75
181,2026,1054.31,1561.24,28.785999999999998
181,2027,1269.44,1758.75,28.413
181,2028,1268.41,1913.74,29.198
181,2029,1632.16,2060.59,29.859
181,2030,6971.3,3133.29,26.65
181,2031,4436.75,2471.92,23.29
181,2032,3672.1,2229.41,22.84
181,2033,4840.73,2417.61,19.35
181,2034,2394.76,1887.87,19.54
181,2035,4145.36,2331.97,17.81
181,2036,3135.05,2078.15,16.34
181,2037,2654.24,1944.59,16.56
181,2038,3396.76,2118.29,14.59
181,2039,2930.47,1962.5,13.8
181,2040,2801.37,2000.41,12.41
181,2041,3560.83,2100.01,7.94
181,2042,2072.63,1729.03,7.87
181,2043,1963.0,1687.85,7.7
181,2044,1394.38,1596.48,7.92
181,2045,1871.94,1705.11,7.93
181,2046,1377.05,1581.88,7.71
181,2047,1037.25,1510.4,7.8
181,2048,594.46,1528.26,8.39
181,2049,636.92,1485.82,8.3
181,2050,280.17,1453.89,8.64
383,2017,0.0,686.78,25.36
383,2018,0.0,745.95,27.55
383,2019,0.0,826.67,30.51
383,2020,0.0,1071.79,34.21
383,2021,0.0,972.53,29.098000000000003
383,2022,0.0,1213.38,35.378
383,2023,978.67,1673.39,36.861
383,2024,955.66,1556.09,33.885999999999996
383,2025,2811.24,2227.8,31.015
383,2026,1218.58,1646.75,28.976
383,2027,1210.46,1775.11,28.78
383,2028,1251.21,1964.74,29.65
383,2029,2236.71,2253.17,30.223000000000003
383,2030,7486.67,3279.85,26.62
383,2031,4604.38,2543.69,23.39
383,2032,4405.74,2388.13,22.58
383,2033,4318.45,2315.72,19.53
383,2034,2741.74,1993.45,19.61
383,2035,4572.44,2447.54,17.82
383,2036,3178.52,2110.19,16.4
383,2037,2754.65,1984.83,16.61
383,2038,3919.04,2237.32,14.43
383,2039,2905.27,1966.16,13.89
383,2040,3064.22,2052.12,12.37
383,2041,3817.62,2157.1,7.87
383,2042,2363.75,1775.8,7.68
383,2043,1573.09,1653.23,8.09
383,2044,1796.64,1720.16,8.08
383,2045,2161.58,1778.79,7.78
383,2046,1239.95,1644.07,8.07
383,2047,1026.35,1610.97,8.31
383,2048,801.78,1599.52,8.54
383,2049,627.53,1568.23,8.69
383,2050,291.92,1546.65,9.11
182,2017,0.0,588.44,25.36
182,2018,0.0,644.81,27.55
182,2019,0.0,716.53,30.48
182,2020,0.0,729.49,33.82
182,2021,0.0,692.05,28.569000000000003
182,2022,0.0,913.47,34.996
182,2023,334.33,1210.89,36.957
182,2024,1241.55,1432.11,33.874
182,2025,2595.49,1930.55,30.785
182,2026,912.84,1346.32,29.055999999999997
182,2027,1719.64,1780.73,28.245
182,2028,900.15,1621.17,29.214000000000002
182,2029,2311.86,2142.09,29.148000000000003
182,2030,9421.84,3442.36,24.97
182,2031,4419.55,2237.31,21.82
182,2032,5141.62,2284.07,20.1
182,2033,4842.42,2185.84,16.51
182,2034,2546.54,1617.91,16.55
182,2035,3393.49,1872.84,15.52
182,2036,3139.75,1781.88,13.75
182,2037,3216.85,1765.51,13.38
182,2038,3701.59,1867.09,11.4
182,2039,2367.52,1504.0,10.79
182,2040,3176.03,1707.42,9.35
182,2041,2872.28,1649.31,5.72
182,2042,1821.61,1424.82,5.63
182,2043,1344.52,1420.07,5.86
182,2044,1576.63,1324.53,7.26
182,2045,1893.35,1511.27,7.78
182,2046,1247.28,1390.9,7.76
182,2047,1079.08,1302.17,8.45
182,2048,850.5,1228.76,9.45
182,2049,620.26,1217.27,9.28
182,2050,315.04,1132.8,9.12
384,2017,0.0,588.42,25.36
384,2018,0.0,644.81,27.55
384,2019,0.0,717.38,30.51
384,2020,0.0,739.37,34.21
384,2021,0.0,697.39,28.826999999999998
384,2022,0.0,922.29,35.228
384,2023,736.01,1343.84,36.993
384,2024,1001.81,1351.67,33.914
384,2025,2610.68,1956.53,31.005
384,2026,946.12,1389.89,29.288
384,2027,1776.91,1841.46,28.576999999999998
384,2028,1083.3,1727.78,29.45
384,2029,2460.59,2219.0,29.458000000000002
384,2030,9954.33,3599.01,25.17
384,2031,4670.64,2323.03,21.8
384,2032,5212.4,2329.84,20.21
384,2033,5180.89,2288.53,16.54
384,2034,2612.13,1652.87,16.69
384,2035,3712.77,1977.4,15.29
384,2036,3392.27,1842.52,13.66
384,2037,3507.21,1833.61,13.32
384,2038,3334.59,1796.95,11.55
384,2039,2672.48,1614.11,10.9
384,2040,3405.46,1763.7,9.31
384,2041,3068.0,1686.99,5.64
384,2042,1590.93,1474.98,5.86
384,2043,1860.78,1432.43,7.03
384,2044,1628.21,1463.03,7.37
384,2045,2127.68,1563.99,7.83
384,2046,1323.72,1371.19,8.55
384,2047,1203.39,1313.59,9.65
384,2048,931.54,1291.94,9.29
384,2049,664.55,1207.17,9.55
384,2050,328.68,1135.04,9.66
183,2017,0.0,598.37,25.36
183,2018,0.0,654.72,27.55
183,2019,0.0,726.33,30.48
183,2020,0.0,890.72,33.82
183,2021,0.0,801.84,28.459
183,2022,0.0,1015.93,34.705999999999996
183,2023,1352.74,1500.45,36.036
183,2024,907.27,1262.31,32.998000000000005
183,2025,3005.91,1860.37,29.835
183,2026,492.45,1142.92,28.486
183,2027,590.17,1325.53,29.070999999999998
183,2028,2547.83,1999.65,29.701999999999998
183,2029,3273.82,2237.45,29.13
183,2030,6157.87,2805.63,26.53
183,2031,5116.65,2405.44,22.93
183,2032,3609.45,1972.3,22.68
183,2033,4726.55,2199.11,19.0
183,2034,3419.6,1874.99,18.79
183,2035,4081.69,2062.66,17.44
183,2036,3576.39,1928.05,15.88
183,2037,3057.13,1809.94,15.71
183,2038,4365.83,2061.93,13.13
183,2039,2706.33,1652.44,12.51
183,2040,3780.35,1841.62,10.58
183,2041,3687.01,1786.89,6.29
183,2042,2209.73,1435.13,6.19
183,2043,1424.34,1323.36,6.69
183,2044,881.81,1477.72,7.69
183,2045,1983.28,1693.13,7.82
183,2046,1421.67,1541.72,7.88
183,2047,1179.39,1507.11,8.04
183,2048,705.88,1500.62,8.62
183,2049,650.41,1485.32,8.79
183,2050,317.21,1458.76,9.17
385,2017,0.0,598.4,25.36
385,2018,0.0,654.65,27.55
385,2019,0.0,727.13,30.51
385,2020,0.0,903.1,34.21
385,2021,0.0,808.44,28.717
385,2022,0.0,1025.53,34.942
385,2023,1595.87,1576.27,36.135
385,2024,857.26,1255.82,33.025999999999996
385,2025,2946.85,1863.48,30.135
385,2026,470.23,1168.88,28.898000000000003
385,2027,933.12,1453.86,29.354
385,2028,2525.64,2039.02,30.018
385,2029,3760.71,2390.42,29.458000000000002
385,2030,6658.07,2932.82,26.59
385,2031,5033.28,2401.04,23.17
385,2032,4052.09,2111.79,22.75
385,2033,5188.36,2318.52,19.02
385,2034,3814.55,1969.66,18.79
385,2035,3860.73,2021.76,17.51
385,2036,4115.83,2067.15,15.67
385,2037,3263.15,1850.61,15.29
385,2038,4331.99,2046.96,13.17
385,2039,3098.1,1733.37,12.42
385,2040,3748.3,1849.48,10.62
385,2041,3960.51,1856.88,6.26
385,2042,1811.94,1407.08,6.64
385,2043,1054.85,1550.83,7.76
385,2044,1607.79,1694.49,8.12
385,2045,2351.21,1767.13,7.93
385,2046,1581.23,1595.87,7.99
385,2047,1202.7,1566.46,8.32
385,2048,770.53,1576.43,8.9
385,2049,650.24,1576.84,9.37
385,2050,359.16,1542.89,9.62
184,2017,0.0,770.79,25.36
184,2018,0.0,835.18,27.55
184,2019,0.0,920.46,30.48
184,2020,0.0,946.63,33.82
184,2021,0.0,847.29,29.081
184,2022,109.68,1092.55,35.494
184,2023,126.8,1248.9,37.299
184,2024,641.11,1328.03,34.75
184,2025,2259.32,1804.76,32.63
184,2026,1439.93,1589.64,30.838
184,2027,673.42,1558.05,31.206
184,2028,2300.04,2152.23,32.166
184,2029,2897.74,2398.14,32.442
184,2030,8036.32,3537.85,28.96
184,2031,4322.26,2426.6,25.7
184,2032,3800.39,2174.38,25.22
184,2033,5288.49,2604.96,20.89
184,2034,2838.01,1914.77,21.09
184,2035,4242.3,2151.5,19.05
184,2036,3672.14,1753.84,16.91
184,2037,2857.97,1687.67,16.96
184,2038,3742.77,1742.82,14.28
184,2039,3111.07,1579.06,12.95
184,2040,3455.88,1575.2,11.06
184,2041,3609.18,1534.3,6.42
184,2042,2233.32,1266.88,6.37
184,2043,2014.39,1252.0,6.3
184,2044,1637.97,1242.28,6.37
184,2045,1816.93,1323.29,6.35
184,2046,1312.34,1246.9,6.24
184,2047,1099.25,1197.42,6.16
184,2048,783.76,1171.16,6.19
184,2049,617.27,1140.92,6.13
184,2050,286.93,1120.02,6.15
386,2017,0.0,584.6,25.36
386,2018,0.0,641.97,27.55
386,2019,0.0,715.63,30.51
386,2020,0.0,742.8,34.21
386,2021,0.0,654.51,28.631
386,2022,0.0,827.34,34.536
386,2023,367.87,1031.75,36.168
386,2024,521.86,1016.36,33.174
386,2025,2473.71,1578.68,30.72
386,2026,1547.68,1329.03,28.694000000000003
386,2027,960.18,1310.48,29.066999999999997
386,2028,2513.17,1883.41,29.706
386,2029,3057.94,2107.74,29.691999999999997
386,2030,8444.7,3352.71,24.81
386,2031,4526.73,2188.97,21.55
386,2032,3955.16,1951.82,21.18
386,2033,5503.44,2373.87,17.19
386,2034,3026.92,1645.06,17.32
386,2035,4402.1,1830.41,15.42
386,2036,4035.86,1510.3,13.24
386,2037,3223.7,1316.37,13.26
386,2038,3780.81,1501.82,11.07
386,2039,3195.3,1374.62,10.11
386,2040,3391.27,1299.92,8.6
386,2041,3892.83,1307.07,4.78
386,2042,2378.72,991.9,4.67
386,2043,2159.48,958.68,4.59
386,2044,1735.08,930.21,4.58
386,2045,1987.54,1011.34,4.5
386,2046,1378.22,912.64,4.5
386,2047,1123.31,892.28,4.5
386,2048,853.06,866.76,4.43
386,2049,667.08,815.09,4.37
386,2050,295.11,809.58,4.5
185,2017,0.0,863.48,25.36
185,2018,0.0,935.46,27.55
185,2019,0.0,1032.51,30.48
185,2020,0.0,1091.81,33.82
185,2021,0.0,960.54,29.298000000000002
185,2022,0.0,1175.44,35.842
185,2023,0.0,1326.34,37.788000000000004
185,2024,151.71,1337.63,35.578
185,2025,2317.68,2088.96,33.3
185,2026,1279.75,1733.6,31.288
185,2027,910.03,1748.05,31.43
185,2028,1843.44,2241.26,32.134
185,2029,1226.69,2195.56,32.694
185,2030,6376.34,3304.97,29.85
185,2031,3690.63,2612.78,26.87
185,2032,5348.74,2902.61,24.86
185,2033,4422.28,2556.66,20.94
185,2034,2206.92,1907.02,21.28
185,2035,2754.11,2122.75,19.9
185,2036,2855.61,2141.85,17.94
185,2037,2426.96,2036.33,17.77
185,2038,3399.63,2036.37,14.85
185,2039,2513.05,1681.54,13.52
185,2040,2688.91,1641.85,11.51
185,2041,2696.98,1891.63,7.21
185,2042,1808.45,1357.61,7.07
185,2043,1563.32,1347.75,7.03
185,2044,1273.69,1455.36,6.92
185,2045,1450.38,1419.35,6.99
185,2046,1100.55,1323.6,7.06
185,2047,951.9,1305.74,6.97
185,2048,706.57,1279.44,6.92
185,2049,479.81,1287.02,7.03
185,2050,244.46,1281.24,7.12
387,2017,0.0,863.72,25.36
387,2018,0.0,935.86,27.55
387,2019,0.0,1033.36,30.51
387,2020,0.0,1107.08,34.21
387,2021,0.0,968.03,29.549
387,2022,0.0,1185.08,36.066
387,2023,0.0,1342.62,37.931999999999995
387,2024,100.09,1345.19,35.686
387,2025,2574.16,2195.59,33.46
387,2026,1377.35,1788.18,31.465999999999998
387,2027,941.25,1789.72,31.671
387,2028,1871.0,2297.3,32.41
387,2029,1304.31,2284.94,33.049
387,2030,6793.07,3438.09,30.11
387,2031,4020.44,2740.04,26.98
387,2032,5447.68,2959.26,24.91
387,2033,4804.35,2668.27,20.98
387,2034,2158.05,1927.17,21.42
387,2035,2895.19,2191.81,20.05
387,2036,3446.3,2164.41,17.77
387,2037,2629.52,2042.55,17.45
387,2038,3054.13,2111.24,15.0
387,2039,2952.32,1599.17,13.21
387,2040,2585.36,1799.71,11.53
387,2041,3084.34,1782.55,7.2
387,2042,1887.84,1377.94,7.06
387,2043,1678.4,1394.47,7.12
387,2044,1210.39,1521.41,7.13
387,2045,1663.04,1424.54,7.18
387,2046,1186.61,1356.6,7.18
387,2047,1026.04,1335.13,7.08
387,2048,753.93,1304.3,7.03
387,2049,517.53,1307.58,7.14
387,2050,247.57,1311.4,7.26
186,2017,0.0,718.08,25.36
186,2018,0.0,778.67,27.55
186,2019,0.0,862.41,30.48
186,2020,0.0,974.41,33.82
186,2021,0.0,916.01,29.058000000000003
186,2022,0.0,1164.85,35.47
186,2023,1125.94,1670.33,37.164
186,2024,799.34,1477.58,34.498000000000005
186,2025,3521.92,2338.59,31.615
186,2026,693.78,1482.99,30.136
186,2027,1320.87,1842.2,30.114
186,2028,952.9,1910.52,31.438000000000002
186,2029,1724.29,2330.94,31.910999999999998
186,2030,11046.94,4300.97,26.8
186,2031,4244.37,2423.01,23.89
186,2032,4674.18,2392.29,22.79
186,2033,4451.23,2356.48,19.26
186,2034,2720.14,1848.29,19.41
186,2035,3790.63,2175.64,17.51
186,2036,3049.96,1933.55,15.86
186,2037,3017.21,1855.5,15.53
186,2038,2982.67,1899.46,13.7
186,2039,3236.08,1738.76,12.24
186,2040,3344.27,1475.58,9.9
186,2041,3200.29,1476.97,5.81
186,2042,2208.73,1194.93,5.74
186,2043,2040.82,1188.18,5.65
186,2044,1611.7,1258.86,5.72
186,2045,2021.6,1250.82,5.81
186,2046,1414.29,1175.9,5.87
186,2047,1251.02,1154.79,5.78
186,2048,903.89,1133.75,5.73
186,2049,655.29,1123.61,5.76
186,2050,341.53,1064.96,5.51
388,2017,0.0,718.08,25.36
388,2018,0.0,778.67,27.55
388,2019,0.0,862.45,30.51
388,2020,0.0,988.23,34.21
388,2021,0.0,923.14,29.316
388,2022,0.0,1175.08,35.69
388,2023,1228.91,1712.8,37.293
388,2024,828.24,1499.16,34.538000000000004
388,2025,3526.43,2362.39,31.865
388,2026,990.66,1596.9,30.236
388,2027,1253.69,1852.38,30.375999999999998
388,2028,1135.03,2008.97,31.61
388,2029,2103.39,2453.88,32.059
388,2030,11197.05,4358.78,27.02
388,2031,4537.21,2522.24,24.01
388,2032,5007.4,2487.35,22.84
388,2033,4311.74,2358.37,19.4
388,2034,3101.63,1962.29,19.39
388,2035,3913.02,2211.97,17.42
388,2036,3289.12,1930.14,15.86
388,2037,2876.04,1885.97,15.63
388,2038,3867.04,1984.84,13.31
388,2039,3051.19,1720.29,12.1
388,2040,3605.81,1397.4,9.67
388,2041,3385.22,1394.98,5.82
388,2042,2335.25,1225.92,5.77
388,2043,2047.96,1247.45,5.85
388,2044,1750.55,1353.39,5.86
388,2045,2198.59,1262.88,5.97
388,2046,1608.28,1198.72,5.9
388,2047,1314.65,1178.35,5.83
388,2048,965.99,1151.9,5.78
388,2049,706.08,1117.16,5.72
388,2050,327.98,1089.21,5.59
187,2017,0.0,480.22,25.36
187,2018,0.0,535.62,27.55
187,2019,0.0,605.71,30.48
187,2020,0.0,675.62,33.82
187,2021,0.0,601.35,27.936
187,2022,0.0,783.38,33.672
187,2023,0.0,899.27,35.19
187,2024,593.61,1036.2,31.826
187,2025,3051.44,1856.12,27.87
187,2026,787.17,1051.23,26.068
187,2027,1057.21,1256.61,25.746
187,2028,1605.26,1572.44,26.134
187,2029,2321.78,1800.52,25.755
187,2030,4669.12,2159.33,23.79
187,2031,4313.66,2093.35,21.05
187,2032,3786.8,1992.11,20.23
187,2033,5264.98,2293.24,16.26
187,2034,2832.13,1623.92,16.23
187,2035,3584.64,1835.83,15.05
187,2036,3103.55,1736.8,13.7
187,2037,2640.66,1623.27,13.74
187,2038,2813.96,1692.55,12.29
187,2039,2542.74,1675.12,11.41
187,2040,3589.57,1845.66,9.77
187,2041,3423.28,1761.87,6.22
187,2042,1803.73,1407.31,6.27
187,2043,1946.79,1413.13,6.2
187,2044,1523.02,1319.29,6.2
187,2045,1514.02,1300.5,6.53
187,2046,1297.39,1326.33,6.48
187,2047,1059.2,1285.62,6.55
187,2048,746.67,1258.31,6.65
187,2049,552.74,1226.46,6.91
187,2050,287.13,1180.44,7.1
389,2017,0.0,480.22,25.36
389,2018,0.0,535.62,27.55
389,2019,0.0,606.52,30.51
389,2020,0.0,686.8,34.21
389,2021,0.0,606.74,28.194000000000003
389,2022,0.0,790.12,33.912
389,2023,48.59,925.93,35.361
389,2024,885.71,1138.59,31.738000000000003
389,2025,2820.94,1790.71,28.21
389,2026,885.61,1111.67,26.378
389,2027,1406.74,1402.16,25.846999999999998
389,2028,1534.77,1551.13,26.514
389,2029,2047.47,1802.32,26.299
389,2030,5853.83,2439.17,23.89
389,2031,4542.87,2171.88,21.05
389,2032,3864.58,2041.71,20.24
389,2033,5687.65,2384.45,16.05
389,2034,2508.39,1577.1,16.41
389,2035,4156.63,1992.77,15.01
389,2036,3248.27,1761.2,13.7
389,2037,2630.5,1647.68,13.77
389,2038,2701.66,1708.12,12.46
389,2039,3211.19,1823.46,11.32
389,2040,3683.17,1877.46,9.72
389,2041,3470.66,1791.58,6.27
389,2042,2186.5,1481.39,6.24
389,2043,1875.74,1414.97,6.26
389,2044,1502.39,1284.85,6.45
389,2045,1885.53,1447.78,6.5
389,2046,1321.27,1367.1,6.59
389,2047,1064.21,1354.97,6.74
389,2048,792.59,1305.06,6.97
389,2049,608.5,1270.9,7.11
389,2050,346.29,1195.01,7.12
188,2017,0.0,464.72,25.36
188,2018,0.0,520.15,27.55
188,2019,0.0,589.43,30.48
188,2020,0.0,603.17,33.82
188,2021,0.0,578.23,28.055999999999997
188,2022,265.69,819.93,33.946
188,2023,2135.4,1419.18,35.274
188,2024,639.84,938.72,32.102
188,2025,3289.06,1680.46,29.1
188,2026,1099.99,1150.6,27.604
188,2027,1004.84,1309.53,28.041999999999998
188,2028,2095.84,1724.81,28.486
188,2029,3346.08,2181.9,28.41
188,2030,11284.7,4065.29,20.8
188,2031,3938.13,1899.97,18.45
188,2032,5357.2,2230.79,15.84
188,2033,3907.56,1765.59,13.7
188,2034,3079.26,1494.28,13.73
188,2035,4026.74,1750.96,12.33
188,2036,3701.68,1739.39,10.41
188,2037,2811.31,1435.31,10.28
188,2038,3312.21,1534.62,8.6
188,2039,2627.95,1301.76,7.97
188,2040,2744.03,1429.97,7.12
188,2041,2784.68,1559.85,4.35
188,2042,1808.63,1139.62,5.68
188,2043,1853.86,1210.33,6.43
188,2044,1657.68,1222.26,7.05
188,2045,1827.49,1234.84,8.49
188,2046,1273.46,1210.63,8.44
188,2047,1063.86,1155.99,9.12
188,2048,777.66,1125.07,10.87
188,2049,684.53,1165.05,11.17
188,2050,340.02,1107.65,11.13
390,2017,0.0,464.72,25.36
390,2018,0.0,520.15,27.55
390,2019,0.0,590.06,30.51
390,2020,0.0,612.36,34.21
390,2021,0.0,583.16,28.313000000000002
390,2022,329.64,842.36,34.176
390,2023,2190.54,1441.33,35.433
390,2024,678.89,958.75,32.178000000000004
390,2025,3354.18,1715.54,29.325
390,2026,1201.49,1201.93,27.842
390,2027,994.74,1343.06,28.374000000000002
390,2028,2853.92,1960.02,28.522
390,2029,3289.1,2181.07,28.54
390,2030,11437.56,4128.58,20.98
390,2031,4232.37,2001.96,18.44
390,2032,5418.67,2259.33,16.02
390,2033,4165.22,1822.89,13.78
390,2034,3377.93,1598.57,13.7
390,2035,3970.1,1763.74,12.44
390,2036,3716.77,1760.93,10.61
390,2037,3189.33,1545.35,10.29
390,2038,3464.46,1545.48,8.65
390,2039,2612.56,1376.53,8.1
390,2040,2814.92,1490.74,7.33
390,2041,3063.43,1481.28,5.65
390,2042,2025.51,1271.82,6.42
390,2043,2165.26,1299.09,6.92
390,2044,1680.49,1182.83,8.2
390,2045,1926.28,1367.6,8.51
390,2046,1369.03,1208.69,9.13
390,2047,1108.98,1180.51,10.85
390,2048,986.08,1229.59,10.74
390,2049,685.71,1174.94,11.82
390,2050,376.26,1130.8,11.54
189,2017,0.0,848.64,25.36
189,2018,0.0,918.94,27.55
189,2019,0.0,1016.73,30.48
189,2020,0.0,1082.7,33.82
189,2021,0.0,1050.29,29.51
189,2022,0.0,1390.78,36.16
189,2023,1457.36,2028.01,38.061
189,2024,1063.64,1807.71,35.681999999999995
189,2025,2880.44,2393.97,33.545
189,2026,993.64,1863.44,32.17
189,2027,1309.43,2147.83,32.585
189,2028,1942.1,2449.2,33.694
189,2029,3311.78,2905.01,34.053000000000004
189,2030,9131.64,3938.59,30.44
189,2031,4736.99,2788.84,27.31
189,2032,4909.86,2765.07,26.42
189,2033,5243.52,2820.9,22.39
189,2034,4073.03,2439.46,22.01
189,2035,3711.67,2436.84,20.72
189,2036,3976.94,2434.71,18.66
189,2037,3609.75,2324.86,18.12
189,2038,4063.31,2229.74,15.74
189,2039,3142.99,2054.4,14.7
189,2040,4081.75,1919.61,12.29
189,2041,3854.76,1803.09,8.33
189,2042,2525.54,1611.65,8.43
189,2043,2178.53,1678.13,8.63
189,2044,1699.85,1695.58,9.13
189,2045,2588.6,1737.49,9.09
189,2046,1860.48,1644.02,8.9
189,2047,1459.64,1616.34,8.87
189,2048,1082.53,1586.59,8.84
189,2049,810.13,1551.08,8.75
189,2050,410.64,1509.44,8.72
391,2017,0.0,848.64,25.36
391,2018,0.0,918.9,27.55
391,2019,0.0,1017.97,30.51
391,2020,0.0,1099.17,34.21
391,2021,0.0,1058.71,29.761
391,2022,0.0,1402.37,36.376
391,2023,1756.46,2122.11,38.148
391,2024,962.61,1784.25,35.698
391,2025,2973.35,2440.74,33.71
391,2026,1068.76,1910.3,32.372
391,2027,1459.07,2227.02,32.777
391,2028,2262.52,2556.34,33.882
391,2029,3761.8,3039.72,34.147
