flujo,agnos,producto,flujo
1519        ,2049        ,km_recorrido,        0.00
1519        ,2050        ,km_recorrido,        0.00
1520        ,2017        ,electricidad,        0.00
1520        ,2018        ,electricidad,        0.00
1520        ,2019        ,electricidad,        0.00
1520        ,2020        ,electricidad,        0.00
1520        ,2021        ,electricidad,        0.00
1520        ,2022        ,electricidad,        0.00
1520        ,2023        ,electricidad,        0.00
1520        ,2024        ,electricidad,        0.00
1520        ,2025        ,electricidad,        0.00
1520        ,2026        ,electricidad,        0.00
1520        ,2027        ,electricidad,        0.00
1520        ,2028        ,electricidad,        0.00
1520        ,2029        ,electricidad,        0.00
1520        ,2030        ,electricidad,        0.00
1520        ,2031        ,electricidad,        0.00
1520        ,2032        ,electricidad,        0.00
1520        ,2033        ,electricidad,        0.00
1520        ,2034        ,electricidad,        0.00
1520        ,2035        ,electricidad,        0.00
1520        ,2036        ,electricidad,        0.00
1520        ,2037        ,electricidad,        0.00
1520        ,2038        ,electricidad,        0.00
1520        ,2039        ,electricidad,        0.00
1520        ,2040        ,electricidad,        0.00
1520        ,2041        ,electricidad,        0.00
1520        ,2042        ,electricidad,        0.00
1520        ,2043        ,electricidad,        0.00
1520        ,2044        ,electricidad,        0.00
1520        ,2045        ,electricidad,        0.00
1520        ,2046        ,electricidad,        0.00
1520        ,2047        ,electricidad,        0.00
1520        ,2048        ,electricidad,        0.00
1520        ,2049        ,electricidad,        0.00
1520        ,2050        ,electricidad,        0.00
1521        ,2017        ,km_recorrido,  2684020.63
1521        ,2018        ,km_recorrido,  2684020.63
1521        ,2019        ,km_recorrido,  2684020.63
1521        ,2020        ,km_recorrido,  2684020.63
1521        ,2021        ,km_recorrido,  2684020.63
1521        ,2022        ,km_recorrido,  2684020.63
1521        ,2023        ,km_recorrido,  2684020.63
1521        ,2024        ,km_recorrido,  2684020.63
1521        ,2025        ,km_recorrido,  2684020.63
1521        ,2026        ,km_recorrido,  2684020.63
1521        ,2027        ,km_recorrido,  2684020.63
1521        ,2028        ,km_recorrido,  2684020.63
1521        ,2029        ,km_recorrido,  2684020.63
1521        ,2030        ,km_recorrido,  2684020.63
1521        ,2031        ,km_recorrido,  2684020.63
1521        ,2032        ,km_recorrido,  2684020.63
1521        ,2033        ,km_recorrido,  2684020.63
1521        ,2034        ,km_recorrido,  2684020.63
1521        ,2035        ,km_recorrido,  2684020.63
1521        ,2036        ,km_recorrido,  2684020.63
1521        ,2037        ,km_recorrido,  2684020.63
1521        ,2038        ,km_recorrido,  2684020.63
1521        ,2039        ,km_recorrido,  2684020.63
1521        ,2040        ,km_recorrido,  2684020.63
1521        ,2041        ,km_recorrido,        0.00
1521        ,2042        ,km_recorrido,        0.00
1521        ,2043        ,km_recorrido,        0.00
1521        ,2044        ,km_recorrido,        0.00
1521        ,2045        ,km_recorrido,        0.00
1521        ,2046        ,km_recorrido,        0.00
1521        ,2047        ,km_recorrido,        0.00
1521        ,2048        ,km_recorrido,        0.00
1521        ,2049        ,km_recorrido,        0.00
1521        ,2050        ,km_recorrido,        0.00
1522        ,2017        ,gasolina    ,     1484.54
1522        ,2018        ,gasolina    ,     1484.54
1522        ,2019        ,gasolina    ,     1484.54
1522        ,2020        ,gasolina    ,     1484.54
1522        ,2021        ,gasolina    ,     1484.54
1522        ,2022        ,gasolina    ,     1484.54
1522        ,2023        ,gasolina    ,     1484.54
1522        ,2024        ,gasolina    ,     1484.54
1522        ,2025        ,gasolina    ,     1484.54
1522        ,2026        ,gasolina    ,     1484.54
1522        ,2027        ,gasolina    ,     1484.54
1522        ,2028        ,gasolina    ,     1484.54
1522        ,2029        ,gasolina    ,     1484.54
1522        ,2030        ,gasolina    ,     1484.54
1522        ,2031        ,gasolina    ,     1484.54
1522        ,2032        ,gasolina    ,     1484.54
1522        ,2033        ,gasolina    ,     1484.54
1522        ,2034        ,gasolina    ,     1484.54
1522        ,2035        ,gasolina    ,     1484.54
1522        ,2036        ,gasolina    ,     1484.54
1522        ,2037        ,gasolina    ,     1484.54
1522        ,2038        ,gasolina    ,     1484.54
1522        ,2039        ,gasolina    ,     1484.54
1522        ,2040        ,gasolina    ,     1484.54
1522        ,2041        ,gasolina    ,        0.00
1522        ,2042        ,gasolina    ,        0.00
1522        ,2043        ,gasolina    ,        0.00
1522        ,2044        ,gasolina    ,        0.00
1522        ,2045        ,gasolina    ,        0.00
1522        ,2046        ,gasolina    ,        0.00
1522        ,2047        ,gasolina    ,        0.00
1522        ,2048        ,gasolina    ,        0.00
1522        ,2049        ,gasolina    ,        0.00
1522        ,2050        ,gasolina    ,        0.00
1523        ,2017        ,km_recorrido,   221052.66
1523        ,2018        ,km_recorrido,   221052.66
1523        ,2019        ,km_recorrido,   221052.66
1523        ,2020        ,km_recorrido,   221052.66
1523        ,2021        ,km_recorrido,   221052.66
1523        ,2022        ,km_recorrido,   221052.66
1523        ,2023        ,km_recorrido,   221052.66
1523        ,2024        ,km_recorrido,   221052.66
1523        ,2025        ,km_recorrido,   221052.66
1523        ,2026        ,km_recorrido,   221052.66
1523        ,2027        ,km_recorrido,   221052.66
1523        ,2028        ,km_recorrido,   221052.66
1523        ,2029        ,km_recorrido,   221052.66
1523        ,2030        ,km_recorrido,   221052.66
1523        ,2031        ,km_recorrido,   221052.66
1523        ,2032        ,km_recorrido,   221052.66
1523        ,2033        ,km_recorrido,   221052.66
1523        ,2034        ,km_recorrido,   221052.66
1523        ,2035        ,km_recorrido,   221052.66
1523        ,2036        ,km_recorrido,   221052.66
1523        ,2037        ,km_recorrido,   221052.66
1523        ,2038        ,km_recorrido,   221052.66
1523        ,2039        ,km_recorrido,   221052.66
1523        ,2040        ,km_recorrido,   221052.66
1523        ,2041        ,km_recorrido,        0.00
1523        ,2042        ,km_recorrido,        0.00
1523        ,2043        ,km_recorrido,        0.00
1523        ,2044        ,km_recorrido,        0.00
1523        ,2045        ,km_recorrido,        0.00
1523        ,2046        ,km_recorrido,        0.00
1523        ,2047        ,km_recorrido,        0.00
1523        ,2048        ,km_recorrido,        0.00
1523        ,2049        ,km_recorrido,        0.00
1523        ,2050        ,km_recorrido,        0.00
1524        ,2017        ,diesel      ,      106.28
1524        ,2018        ,diesel      ,      106.28
1524        ,2019        ,diesel      ,      106.28
1524        ,2020        ,diesel      ,      106.28
1524        ,2021        ,diesel      ,      106.28
1524        ,2022        ,diesel      ,      106.28
1524        ,2023        ,diesel      ,      106.28
1524        ,2024        ,diesel      ,      106.28
1524        ,2025        ,diesel      ,      106.28
1524        ,2026        ,diesel      ,      106.28
1524        ,2027        ,diesel      ,      106.28
1524        ,2028        ,diesel      ,      106.28
1524        ,2029        ,diesel      ,      106.28
1524        ,2030        ,diesel      ,      106.28
1524        ,2031        ,diesel      ,      106.28
1524        ,2032        ,diesel      ,      106.28
1524        ,2033        ,diesel      ,      106.28
1524        ,2034        ,diesel      ,      106.28
1524        ,2035        ,diesel      ,      106.28
1524        ,2036        ,diesel      ,      106.28
1524        ,2037        ,diesel      ,      106.28
1524        ,2038        ,diesel      ,      106.28
1524        ,2039        ,diesel      ,      106.28
1524        ,2040        ,diesel      ,      106.28
1524        ,2041        ,diesel      ,        0.00
1524        ,2042        ,diesel      ,        0.00
1524        ,2043        ,diesel      ,        0.00
1524        ,2044        ,diesel      ,        0.00
1524        ,2045        ,diesel      ,        0.00
1524        ,2046        ,diesel      ,        0.00
1524        ,2047        ,diesel      ,        0.00
1524        ,2048        ,diesel      ,        0.00
1524        ,2049        ,diesel      ,        0.00
1524        ,2050        ,diesel      ,        0.00
1525        ,2017        ,km_recorrido,     2885.81
1525        ,2018        ,km_recorrido,     2885.81
1525        ,2019        ,km_recorrido,     2885.81
1525        ,2020        ,km_recorrido,     2885.81
1525        ,2021        ,km_recorrido,     2885.81
1525        ,2022        ,km_recorrido,     2885.81
1525        ,2023        ,km_recorrido,     2885.81
1525        ,2024        ,km_recorrido,     2885.81
1525        ,2025        ,km_recorrido,     2885.81
1525        ,2026        ,km_recorrido,     2885.81
1525        ,2027        ,km_recorrido,     2885.81
1525        ,2028        ,km_recorrido,     2885.81
1525        ,2029        ,km_recorrido,     2885.81
1525        ,2030        ,km_recorrido,     2885.81
1525        ,2031        ,km_recorrido,     2885.81
1525        ,2032        ,km_recorrido,     2885.81
1525        ,2033        ,km_recorrido,     2885.81
1525        ,2034        ,km_recorrido,     2885.81
1525        ,2035        ,km_recorrido,     2885.81
1525        ,2036        ,km_recorrido,     2885.81
1525        ,2037        ,km_recorrido,     2885.81
1525        ,2038        ,km_recorrido,     2885.81
1525        ,2039        ,km_recorrido,     2885.81
1525        ,2040        ,km_recorrido,     2885.81
1525        ,2041        ,km_recorrido,        0.00
1525        ,2042        ,km_recorrido,        0.00
1525        ,2043        ,km_recorrido,        0.00
1525        ,2044        ,km_recorrido,        0.00
1525        ,2045        ,km_recorrido,        0.00
1525        ,2046        ,km_recorrido,        0.00
1525        ,2047        ,km_recorrido,        0.00
1525        ,2048        ,km_recorrido,        0.00
1525        ,2049        ,km_recorrido,        0.00
1525        ,2050        ,km_recorrido,        0.00
1526        ,2017        ,diesel      ,        1.06
1526        ,2018        ,diesel      ,        1.06
1526        ,2019        ,diesel      ,        1.06
1526        ,2020        ,diesel      ,        1.06
1526        ,2021        ,diesel      ,        1.06
1526        ,2022        ,diesel      ,        1.06
1526        ,2023        ,diesel      ,        1.06
1526        ,2024        ,diesel      ,        1.06
1526        ,2025        ,diesel      ,        1.06
1526        ,2026        ,diesel      ,        1.06
1526        ,2027        ,diesel      ,        1.06
1526        ,2028        ,diesel      ,        1.06
1526        ,2029        ,diesel      ,        1.06
1526        ,2030        ,diesel      ,        1.06
1526        ,2031        ,diesel      ,        1.06
1526        ,2032        ,diesel      ,        1.06
1526        ,2033        ,diesel      ,        1.06
1526        ,2034        ,diesel      ,        1.06
1526        ,2035        ,diesel      ,        1.06
1526        ,2036        ,diesel      ,        1.06
1526        ,2037        ,diesel      ,        1.06
1526        ,2038        ,diesel      ,        1.06
1526        ,2039        ,diesel      ,        1.06
1526        ,2040        ,diesel      ,        1.06
1526        ,2041        ,diesel      ,        0.00
1526        ,2042        ,diesel      ,        0.00
1526        ,2043        ,diesel      ,        0.00
1526        ,2044        ,diesel      ,        0.00
1526        ,2045        ,diesel      ,        0.00
1526        ,2046        ,diesel      ,        0.00
1526        ,2047        ,diesel      ,        0.00
1526        ,2048        ,diesel      ,        0.00
1526        ,2049        ,diesel      ,        0.00
1526        ,2050        ,diesel      ,        0.00
1527        ,2017        ,km_recorrido,       88.79
1527        ,2018        ,km_recorrido,       88.79
1527        ,2019        ,km_recorrido,       88.79
1527        ,2020        ,km_recorrido,       88.79
1527        ,2021        ,km_recorrido,       88.79
1527        ,2022        ,km_recorrido,       88.79
1527        ,2023        ,km_recorrido,       88.79
1527        ,2024        ,km_recorrido,       88.79
1527        ,2025        ,km_recorrido,       88.79
1527        ,2026        ,km_recorrido,       88.79
1527        ,2027        ,km_recorrido,       88.79
1527        ,2028        ,km_recorrido,       88.79
1527        ,2029        ,km_recorrido,       88.79
1527        ,2030        ,km_recorrido,       88.79
1527        ,2031        ,km_recorrido,       88.79
1527        ,2032        ,km_recorrido,       88.79
1527        ,2033        ,km_recorrido,       88.79
1527        ,2034        ,km_recorrido,       88.79
1527        ,2035        ,km_recorrido,       88.79
1527        ,2036        ,km_recorrido,       88.79
1527        ,2037        ,km_recorrido,       88.79
1527        ,2038        ,km_recorrido,       88.79
1527        ,2039        ,km_recorrido,       88.79
1527        ,2040        ,km_recorrido,       88.79
1527        ,2041        ,km_recorrido,        0.00
1527        ,2042        ,km_recorrido,        0.00
1527        ,2043        ,km_recorrido,        0.00
1527        ,2044        ,km_recorrido,        0.00
1527        ,2045        ,km_recorrido,        0.00
1527        ,2046        ,km_recorrido,        0.00
1527        ,2047        ,km_recorrido,        0.00
1527        ,2048        ,km_recorrido,        0.00
1527        ,2049        ,km_recorrido,        0.00
1527        ,2050        ,km_recorrido,        0.00
1528        ,2017        ,electricidad,        0.01
1528        ,2018        ,electricidad,        0.01
1528        ,2019        ,electricidad,        0.01
1528        ,2020        ,electricidad,        0.01
1528        ,2021        ,electricidad,        0.01
1528        ,2022        ,electricidad,        0.01
1528        ,2023        ,electricidad,        0.01
1528        ,2024        ,electricidad,        0.01
1528        ,2025        ,electricidad,        0.01
1528        ,2026        ,electricidad,        0.01
1528        ,2027        ,electricidad,        0.01
1528        ,2028        ,electricidad,        0.01
1528        ,2029        ,electricidad,        0.01
1528        ,2030        ,electricidad,        0.01
1528        ,2031        ,electricidad,        0.01
1528        ,2032        ,electricidad,        0.01
1528        ,2033        ,electricidad,        0.01
1528        ,2034        ,electricidad,        0.01
1528        ,2035        ,electricidad,        0.01
1528        ,2036        ,electricidad,        0.01
1528        ,2037        ,electricidad,        0.01
1528        ,2038        ,electricidad,        0.01
1528        ,2039        ,electricidad,        0.01
1528        ,2040        ,electricidad,        0.01
1528        ,2041        ,electricidad,        0.00
1528        ,2042        ,electricidad,        0.00
1528        ,2043        ,electricidad,        0.00
1528        ,2044        ,electricidad,        0.00
1528        ,2045        ,electricidad,        0.00
1528        ,2046        ,electricidad,        0.00
1528        ,2047        ,electricidad,        0.00
1528        ,2048        ,electricidad,        0.00
1528        ,2049        ,electricidad,        0.00
1528        ,2050        ,electricidad,        0.00
1529        ,2017        ,km_recorrido,  3004063.81
1529        ,2018        ,km_recorrido,  3004063.81
1529        ,2019        ,km_recorrido,  3004063.81
1529        ,2020        ,km_recorrido,  3004063.81
1529        ,2021        ,km_recorrido,  3004063.81
1529        ,2022        ,km_recorrido,  3004063.81
1529        ,2023        ,km_recorrido,  3004063.81
1529        ,2024        ,km_recorrido,  3004063.81
1529        ,2025        ,km_recorrido,  3004063.81
1529        ,2026        ,km_recorrido,  3004063.81
1529        ,2027        ,km_recorrido,  3004063.81
1529        ,2028        ,km_recorrido,  3004063.81
1529        ,2029        ,km_recorrido,  3004063.81
1529        ,2030        ,km_recorrido,  3004063.81
1529        ,2031        ,km_recorrido,  3004063.81
1529        ,2032        ,km_recorrido,  3004063.81
1529        ,2033        ,km_recorrido,  3004063.81
1529        ,2034        ,km_recorrido,  3004063.81
1529        ,2035        ,km_recorrido,  3004063.81
1529        ,2036        ,km_recorrido,  3004063.81
1529        ,2037        ,km_recorrido,  3004063.81
1529        ,2038        ,km_recorrido,  3004063.81
1529        ,2039        ,km_recorrido,  3004063.81
1529        ,2040        ,km_recorrido,  3004063.81
1529        ,2041        ,km_recorrido,  3004063.81
1529        ,2042        ,km_recorrido,        0.00
1529        ,2043        ,km_recorrido,        0.00
1529        ,2044        ,km_recorrido,        0.00
1529        ,2045        ,km_recorrido,        0.00
1529        ,2046        ,km_recorrido,        0.00
1529        ,2047        ,km_recorrido,        0.00
1529        ,2048        ,km_recorrido,        0.00
1529        ,2049        ,km_recorrido,        0.00
1529        ,2050        ,km_recorrido,        0.00
1530        ,2017        ,gasolina    ,     1636.27
1530        ,2018        ,gasolina    ,     1636.27
1530        ,2019        ,gasolina    ,     1636.27
1530        ,2020        ,gasolina    ,     1636.27
1530        ,2021        ,gasolina    ,     1636.27
1530        ,2022        ,gasolina    ,     1636.27
1530        ,2023        ,gasolina    ,     1636.27
1530        ,2024        ,gasolina    ,     1636.27
1530        ,2025        ,gasolina    ,     1636.27
1530        ,2026        ,gasolina    ,     1636.27
1530        ,2027        ,gasolina    ,     1636.27
1530        ,2028        ,gasolina    ,     1636.27
1530        ,2029        ,gasolina    ,     1636.27
1530        ,2030        ,gasolina    ,     1636.27
1530        ,2031        ,gasolina    ,     1636.27
1530        ,2032        ,gasolina    ,     1636.27
1530        ,2033        ,gasolina    ,     1636.27
1530        ,2034        ,gasolina    ,     1636.27
1530        ,2035        ,gasolina    ,     1636.27
1530        ,2036        ,gasolina    ,     1636.27
1530        ,2037        ,gasolina    ,     1636.27
1530        ,2038        ,gasolina    ,     1636.27
1530        ,2039        ,gasolina    ,     1636.27
1530        ,2040        ,gasolina    ,     1636.27
1530        ,2041        ,gasolina    ,     1636.27
1530        ,2042        ,gasolina    ,        0.00
1530        ,2043        ,gasolina    ,        0.00
1530        ,2044        ,gasolina    ,        0.00
1530        ,2045        ,gasolina    ,        0.00
1530        ,2046        ,gasolina    ,        0.00
1530        ,2047        ,gasolina    ,        0.00
1530        ,2048        ,gasolina    ,        0.00
1530        ,2049        ,gasolina    ,        0.00
1530        ,2050        ,gasolina    ,        0.00
1531        ,2017        ,km_recorrido,   336706.85
1531        ,2018        ,km_recorrido,   336706.85
1531        ,2019        ,km_recorrido,   336706.85
1531        ,2020        ,km_recorrido,   336706.85
1531        ,2021        ,km_recorrido,   336706.85
1531        ,2022        ,km_recorrido,   336706.85
1531        ,2023        ,km_recorrido,   336706.85
1531        ,2024        ,km_recorrido,   336706.85
1531        ,2025        ,km_recorrido,   336706.85
1531        ,2026        ,km_recorrido,   336706.85
1531        ,2027        ,km_recorrido,   336706.85
1531        ,2028        ,km_recorrido,   336706.85
1531        ,2029        ,km_recorrido,   336706.85
1531        ,2030        ,km_recorrido,   336706.85
1531        ,2031        ,km_recorrido,   336706.85
1531        ,2032        ,km_recorrido,   336706.85
1531        ,2033        ,km_recorrido,   336706.85
1531        ,2034        ,km_recorrido,   336706.85
1531        ,2035        ,km_recorrido,   336706.85
1531        ,2036        ,km_recorrido,   336706.85
1531        ,2037        ,km_recorrido,   336706.85
1531        ,2038        ,km_recorrido,   336706.85
1531        ,2039        ,km_recorrido,   336706.85
1531        ,2040        ,km_recorrido,   336706.85
1531        ,2041        ,km_recorrido,   336706.85
1531        ,2042        ,km_recorrido,        0.00
1531        ,2043        ,km_recorrido,        0.00
1531        ,2044        ,km_recorrido,        0.00
1531        ,2045        ,km_recorrido,        0.00
1531        ,2046        ,km_recorrido,        0.00
1531        ,2047        ,km_recorrido,        0.00
1531        ,2048        ,km_recorrido,        0.00
1531        ,2049        ,km_recorrido,        0.00
1531        ,2050        ,km_recorrido,        0.00
1532        ,2017        ,diesel      ,      155.57
1532        ,2018        ,diesel      ,      155.57
1532        ,2019        ,diesel      ,      155.57
1532        ,2020        ,diesel      ,      155.57
1532        ,2021        ,diesel      ,      155.57
1532        ,2022        ,diesel      ,      155.57
1532        ,2023        ,diesel      ,      155.57
1532        ,2024        ,diesel      ,      155.57
1532        ,2025        ,diesel      ,      155.57
1532        ,2026        ,diesel      ,      155.57
1532        ,2027        ,diesel      ,      155.57
1532        ,2028        ,diesel      ,      155.57
1532        ,2029        ,diesel      ,      155.57
1532        ,2030        ,diesel      ,      155.57
1532        ,2031        ,diesel      ,      155.57
1532        ,2032        ,diesel      ,      155.57
1532        ,2033        ,diesel      ,      155.57
1532        ,2034        ,diesel      ,      155.57
1532        ,2035        ,diesel      ,      155.57
1532        ,2036        ,diesel      ,      155.57
1532        ,2037        ,diesel      ,      155.57
1532        ,2038        ,diesel      ,      155.57
1532        ,2039        ,diesel      ,      155.57
1532        ,2040        ,diesel      ,      155.57
1532        ,2041        ,diesel      ,      155.57
1532        ,2042        ,diesel      ,        0.00
1532        ,2043        ,diesel      ,        0.00
1532        ,2044        ,diesel      ,        0.00
1532        ,2045        ,diesel      ,        0.00
1532        ,2046        ,diesel      ,        0.00
1532        ,2047        ,diesel      ,        0.00
1532        ,2048        ,diesel      ,        0.00
1532        ,2049        ,diesel      ,        0.00
1532        ,2050        ,diesel      ,        0.00
1533        ,2017        ,km_recorrido,     2057.06
1533        ,2018        ,km_recorrido,     2057.06
1533        ,2019        ,km_recorrido,     2057.06
1533        ,2020        ,km_recorrido,     2057.06
1533        ,2021        ,km_recorrido,     2057.06
1533        ,2022        ,km_recorrido,     2057.06
1533        ,2023        ,km_recorrido,     2057.06
1533        ,2024        ,km_recorrido,     2057.06
1533        ,2025        ,km_recorrido,     2057.06
1533        ,2026        ,km_recorrido,     2057.06
1533        ,2027        ,km_recorrido,     2057.06
1533        ,2028        ,km_recorrido,     2057.06
1533        ,2029        ,km_recorrido,     2057.06
1533        ,2030        ,km_recorrido,     2057.06
1533        ,2031        ,km_recorrido,     2057.06
1533        ,2032        ,km_recorrido,     2057.06
1533        ,2033        ,km_recorrido,     2057.06
1533        ,2034        ,km_recorrido,     2057.06
1533        ,2035        ,km_recorrido,     2057.06
1533        ,2036        ,km_recorrido,     2057.06
1533        ,2037        ,km_recorrido,     2057.06
1533        ,2038        ,km_recorrido,     2057.06
1533        ,2039        ,km_recorrido,     2057.06
1533        ,2040        ,km_recorrido,     2057.06
1533        ,2041        ,km_recorrido,     2057.06
1533        ,2042        ,km_recorrido,        0.00
1533        ,2043        ,km_recorrido,        0.00
1533        ,2044        ,km_recorrido,        0.00
1533        ,2045        ,km_recorrido,        0.00
1533        ,2046        ,km_recorrido,        0.00
1533        ,2047        ,km_recorrido,        0.00
1533        ,2048        ,km_recorrido,        0.00
1533        ,2049        ,km_recorrido,        0.00
1533        ,2050        ,km_recorrido,        0.00
1534        ,2017        ,diesel      ,        0.80
1534        ,2018        ,diesel      ,        0.80
1534        ,2019        ,diesel      ,        0.80
1534        ,2020        ,diesel      ,        0.80
1534        ,2021        ,diesel      ,        0.80
1534        ,2022        ,diesel      ,        0.80
1534        ,2023        ,diesel      ,        0.80
1534        ,2024        ,diesel      ,        0.80
1534        ,2025        ,diesel      ,        0.80
1534        ,2026        ,diesel      ,        0.80
1534        ,2027        ,diesel      ,        0.80
1534        ,2028        ,diesel      ,        0.80
1534        ,2029        ,diesel      ,        0.80
1534        ,2030        ,diesel      ,        0.80
1534        ,2031        ,diesel      ,        0.80
1534        ,2032        ,diesel      ,        0.80
1534        ,2033        ,diesel      ,        0.80
1534        ,2034        ,diesel      ,        0.80
1534        ,2035        ,diesel      ,        0.80
1534        ,2036        ,diesel      ,        0.80
1534        ,2037        ,diesel      ,        0.80
1534        ,2038        ,diesel      ,        0.80
1534        ,2039        ,diesel      ,        0.80
1534        ,2040        ,diesel      ,        0.80
1534        ,2041        ,diesel      ,        0.80
1534        ,2042        ,diesel      ,        0.00
1534        ,2043        ,diesel      ,        0.00
1534        ,2044        ,diesel      ,        0.00
1534        ,2045        ,diesel      ,        0.00
1534        ,2046        ,diesel      ,        0.00
1534        ,2047        ,diesel      ,        0.00
1534        ,2048        ,diesel      ,        0.00
1534        ,2049        ,diesel      ,        0.00
1534        ,2050        ,diesel      ,        0.00
1535        ,2017        ,km_recorrido,      207.19
1535        ,2018        ,km_recorrido,      207.19
1535        ,2019        ,km_recorrido,      207.19
1535        ,2020        ,km_recorrido,      207.19
1535        ,2021        ,km_recorrido,      207.19
1535        ,2022        ,km_recorrido,      207.19
1535        ,2023        ,km_recorrido,      207.19
1535        ,2024        ,km_recorrido,      207.19
1535        ,2025        ,km_recorrido,      207.19
1535        ,2026        ,km_recorrido,      207.19
1535        ,2027        ,km_recorrido,      207.19
1535        ,2028        ,km_recorrido,      207.19
1535        ,2029        ,km_recorrido,      207.19
1535        ,2030        ,km_recorrido,      207.19
1535        ,2031        ,km_recorrido,      207.19
1535        ,2032        ,km_recorrido,      207.19
1535        ,2033        ,km_recorrido,      207.19
1535        ,2034        ,km_recorrido,      207.19
1535        ,2035        ,km_recorrido,      207.19
1535        ,2036        ,km_recorrido,      207.19
1535        ,2037        ,km_recorrido,      207.19
1535        ,2038        ,km_recorrido,      207.19
1535        ,2039        ,km_recorrido,      207.19
1535        ,2040        ,km_recorrido,      207.19
1535        ,2041        ,km_recorrido,      207.19
1535        ,2042        ,km_recorrido,        0.00
1535        ,2043        ,km_recorrido,        0.00
1535        ,2044        ,km_recorrido,        0.00
1535        ,2045        ,km_recorrido,        0.00
1535        ,2046        ,km_recorrido,        0.00
1535        ,2047        ,km_recorrido,        0.00
1535        ,2048        ,km_recorrido,        0.00
1535        ,2049        ,km_recorrido,        0.00
1535        ,2050        ,km_recorrido,        0.00
1536        ,2017        ,electricidad,        0.02
1536        ,2018        ,electricidad,        0.02
1536        ,2019        ,electricidad,        0.02
1536        ,2020        ,electricidad,        0.02
1536        ,2021        ,electricidad,        0.02
1536        ,2022        ,electricidad,        0.02
1536        ,2023        ,electricidad,        0.02
1536        ,2024        ,electricidad,        0.02
1536        ,2025        ,electricidad,        0.02
1536        ,2026        ,electricidad,        0.02
1536        ,2027        ,electricidad,        0.02
1536        ,2028        ,electricidad,        0.02
1536        ,2029        ,electricidad,        0.02
1536        ,2030        ,electricidad,        0.02
1536        ,2031        ,electricidad,        0.02
1536        ,2032        ,electricidad,        0.02
1536        ,2033        ,electricidad,        0.02
1536        ,2034        ,electricidad,        0.02
1536        ,2035        ,electricidad,        0.02
1536        ,2036        ,electricidad,        0.02
1536        ,2037        ,electricidad,        0.02
1536        ,2038        ,electricidad,        0.02
1536        ,2039        ,electricidad,        0.02
1536        ,2040        ,electricidad,        0.02
1536        ,2041        ,electricidad,        0.02
1536        ,2042        ,electricidad,        0.00
1536        ,2043        ,electricidad,        0.00
1536        ,2044        ,electricidad,        0.00
1536        ,2045        ,electricidad,        0.00
1536        ,2046        ,electricidad,        0.00
1536        ,2047        ,electricidad,        0.00
1536        ,2048        ,electricidad,        0.00
1536        ,2049        ,electricidad,        0.00
1536        ,2050        ,electricidad,        0.00
1537        ,2017        ,km_recorrido,  3384842.08
1537        ,2018        ,km_recorrido,  3384842.08
1537        ,2019        ,km_recorrido,  3384842.08
1537        ,2020        ,km_recorrido,  3384842.08
1537        ,2021        ,km_recorrido,  3384842.08
1537        ,2022        ,km_recorrido,  3384842.08
1537        ,2023        ,km_recorrido,  3384842.08
1537        ,2024        ,km_recorrido,  3384842.08
1537        ,2025        ,km_recorrido,  3384842.08
1537        ,2026        ,km_recorrido,  3384842.08
1537        ,2027        ,km_recorrido,  3384842.08
1537        ,2028        ,km_recorrido,  3384842.08
1537        ,2029        ,km_recorrido,  3384842.08
1537        ,2030        ,km_recorrido,  3384842.08
1537        ,2031        ,km_recorrido,  3384842.08
1537        ,2032        ,km_recorrido,  3384842.08
1537        ,2033        ,km_recorrido,  3384842.08
1537        ,2034        ,km_recorrido,  3384842.08
1537        ,2035        ,km_recorrido,  3384842.08
1537        ,2036        ,km_recorrido,  3384842.08
1537        ,2037        ,km_recorrido,  3384842.08
1537        ,2038        ,km_recorrido,  3384842.08
1537        ,2039        ,km_recorrido,  3384842.08
1537        ,2040        ,km_recorrido,  3384842.08
1537        ,2041        ,km_recorrido,  3384842.08
1537        ,2042        ,km_recorrido,  3384842.08
1537        ,2043        ,km_recorrido,        0.00
1537        ,2044        ,km_recorrido,        0.00
1537        ,2045        ,km_recorrido,        0.00
1537        ,2046        ,km_recorrido,        0.00
1537        ,2047        ,km_recorrido,        0.00
1537        ,2048        ,km_recorrido,        0.00
1537        ,2049        ,km_recorrido,        0.00
1537        ,2050        ,km_recorrido,        0.00
1538        ,2017        ,gasolina    ,     1856.33
1538        ,2018        ,gasolina    ,     1856.33
1538        ,2019        ,gasolina    ,     1856.33
1538        ,2020        ,gasolina    ,     1856.33
1538        ,2021        ,gasolina    ,     1856.33
1538        ,2022        ,gasolina    ,     1856.33
1538        ,2023        ,gasolina    ,     1856.33
1538        ,2024        ,gasolina    ,     1856.33
1538        ,2025        ,gasolina    ,     1856.33
1538        ,2026        ,gasolina    ,     1856.33
1538        ,2027        ,gasolina    ,     1856.33
1538        ,2028        ,gasolina    ,     1856.33
1538        ,2029        ,gasolina    ,     1856.33
1538        ,2030        ,gasolina    ,     1856.33
1538        ,2031        ,gasolina    ,     1856.33
1538        ,2032        ,gasolina    ,     1856.33
1538        ,2033        ,gasolina    ,     1856.33
1538        ,2034        ,gasolina    ,     1856.33
1538        ,2035        ,gasolina    ,     1856.33
1538        ,2036        ,gasolina    ,     1856.33
1538        ,2037        ,gasolina    ,     1856.33
1538        ,2038        ,gasolina    ,     1856.33
