central,agno,generacion
GMAR_SING                               ,2029        ,        0.00
GMAR_SING                               ,2030        ,        0.00
GMAR_SING                               ,2031        ,        0.00
GMAR_SING                               ,2032        ,        0.00
GMAR_SING                               ,2033        ,        0.00
GMAR_SING                               ,2034        ,        0.00
GMAR_SING                               ,2035        ,        0.00
GMAR_SING                               ,2036        ,        0.00
GMAR_SING                               ,2037        ,        0.00
GMAR_SING                               ,2038        ,        0.00
GMAR_SING                               ,2039        ,        0.00
GMAR_SING                               ,2040        ,        0.00
GMAR_SING                               ,2041        ,        0.00
GMAR_SING                               ,2042        ,        0.00
GMAR_SING                               ,2043        ,        0.00
GMAR_SING                               ,2044        ,        0.00
GMAR_SING                               ,2045        ,        0.00
GMAR_SING                               ,2046        ,        0.00
GMAR_SING                               ,2047        ,        0.00
GMAR_SING                               ,2048        ,        0.00
GMAR_SING                               ,2049        ,        0.00
GMAR_SING                               ,2050        ,        0.00
M1AR                                    ,2017        ,        0.00
M1AR                                    ,2018        ,        0.00
M1AR                                    ,2019        ,        0.00
M1AR                                    ,2020        ,        0.00
M1AR                                    ,2021        ,        0.00
M1AR                                    ,2022        ,        0.00
M1AR                                    ,2023        ,        0.00
M1AR                                    ,2024        ,        0.00
M1AR                                    ,2025        ,        0.00
M1AR                                    ,2026        ,        0.00
M1AR                                    ,2027        ,        0.00
M1AR                                    ,2028        ,        0.00
M1AR                                    ,2029        ,        0.00
M1AR                                    ,2030        ,        0.00
M1AR                                    ,2031        ,        0.00
M1AR                                    ,2032        ,        0.00
M1AR                                    ,2033        ,        0.00
M1AR                                    ,2034        ,        0.00
M1AR                                    ,2035        ,        0.00
M1AR                                    ,2036        ,        0.00
M1AR                                    ,2037        ,        0.00
M1AR                                    ,2038        ,        0.00
M1AR                                    ,2039        ,        0.00
M1AR                                    ,2040        ,        0.00
M1AR                                    ,2041        ,        0.00
M1AR                                    ,2042        ,        0.00
M1AR                                    ,2043        ,        0.00
M1AR                                    ,2044        ,        0.00
M1AR                                    ,2045        ,        0.00
M1AR                                    ,2046        ,        0.00
M1AR                                    ,2047        ,        0.00
M1AR                                    ,2048        ,        0.00
M1AR                                    ,2049        ,        0.00
M1AR                                    ,2050        ,        0.00
M2AR                                    ,2017        ,        0.00
M2AR                                    ,2018        ,        0.00
M2AR                                    ,2019        ,        0.00
M2AR                                    ,2020        ,        0.00
M2AR                                    ,2021        ,        0.00
M2AR                                    ,2022        ,        0.00
M2AR                                    ,2023        ,        0.00
M2AR                                    ,2024        ,        0.00
M2AR                                    ,2025        ,        0.00
M2AR                                    ,2026        ,        0.00
M2AR                                    ,2027        ,        0.00
M2AR                                    ,2028        ,        0.00
M2AR                                    ,2029        ,        0.00
M2AR                                    ,2030        ,        0.00
M2AR                                    ,2031        ,        0.00
M2AR                                    ,2032        ,        0.00
M2AR                                    ,2033        ,        0.00
M2AR                                    ,2034        ,        0.00
M2AR                                    ,2035        ,        0.00
M2AR                                    ,2036        ,        0.00
M2AR                                    ,2037        ,        0.00
M2AR                                    ,2038        ,        0.00
M2AR                                    ,2039        ,        0.00
M2AR                                    ,2040        ,        0.00
M2AR                                    ,2041        ,        0.00
M2AR                                    ,2042        ,        0.00
M2AR                                    ,2043        ,        0.00
M2AR                                    ,2044        ,        0.00
M2AR                                    ,2045        ,        0.00
M2AR                                    ,2046        ,        0.00
M2AR                                    ,2047        ,        0.00
M2AR                                    ,2048        ,        0.00
M2AR                                    ,2049        ,        0.00
M2AR                                    ,2050        ,        0.00
TGIQ_SING                               ,2017        ,        0.00
TGIQ_SING                               ,2018        ,        0.00
TGIQ_SING                               ,2019        ,        0.00
TGIQ_SING                               ,2020        ,        0.00
TGIQ_SING                               ,2021        ,        0.00
TGIQ_SING                               ,2022        ,        0.00
TGIQ_SING                               ,2023        ,        0.00
TGIQ_SING                               ,2024        ,        0.00
TGIQ_SING                               ,2025        ,        0.00
TGIQ_SING                               ,2026        ,        0.00
TGIQ_SING                               ,2027        ,        0.00
TGIQ_SING                               ,2028        ,        0.00
TGIQ_SING                               ,2029        ,        0.00
TGIQ_SING                               ,2030        ,        0.00
TGIQ_SING                               ,2031        ,        0.00
TGIQ_SING                               ,2032        ,        0.00
TGIQ_SING                               ,2033        ,        0.00
TGIQ_SING                               ,2034        ,        0.00
TGIQ_SING                               ,2035        ,        0.00
TGIQ_SING                               ,2036        ,        0.00
TGIQ_SING                               ,2037        ,        0.00
TGIQ_SING                               ,2038        ,        0.00
TGIQ_SING                               ,2039        ,        0.00
TGIQ_SING                               ,2040        ,        0.00
TGIQ_SING                               ,2041        ,        0.00
TGIQ_SING                               ,2042        ,        0.00
TGIQ_SING                               ,2043        ,        0.00
TGIQ_SING                               ,2044        ,        0.00
TGIQ_SING                               ,2045        ,        0.00
TGIQ_SING                               ,2046        ,        0.00
TGIQ_SING                               ,2047        ,        0.00
TGIQ_SING                               ,2048        ,        0.00
TGIQ_SING                               ,2049        ,        0.00
TGIQ_SING                               ,2050        ,        0.00
MAIQ                                    ,2017        ,        0.00
MAIQ                                    ,2018        ,        0.00
MAIQ                                    ,2019        ,        0.00
MAIQ                                    ,2020        ,        0.00
MAIQ                                    ,2021        ,        0.00
MAIQ                                    ,2022        ,        0.00
MAIQ                                    ,2023        ,        0.00
MAIQ                                    ,2024        ,        0.00
MAIQ                                    ,2025        ,        0.00
MAIQ                                    ,2026        ,        0.00
MAIQ                                    ,2027        ,        0.00
MAIQ                                    ,2028        ,        0.00
MAIQ                                    ,2029        ,        0.00
MAIQ                                    ,2030        ,        0.00
MAIQ                                    ,2031        ,        0.00
MAIQ                                    ,2032        ,        0.00
MAIQ                                    ,2033        ,        0.00
MAIQ                                    ,2034        ,        0.00
MAIQ                                    ,2035        ,        0.00
MAIQ                                    ,2036        ,        0.00
MAIQ                                    ,2037        ,        0.00
MAIQ                                    ,2038        ,        0.00
MAIQ                                    ,2039        ,        0.00
MAIQ                                    ,2040        ,        0.00
MAIQ                                    ,2041        ,        0.00
MAIQ                                    ,2042        ,        0.00
MAIQ                                    ,2043        ,        0.00
MAIQ                                    ,2044        ,        0.00
MAIQ                                    ,2045        ,        0.00
MAIQ                                    ,2046        ,        0.00
MAIQ                                    ,2047        ,        0.00
MAIQ                                    ,2048        ,        0.00
MAIQ                                    ,2049        ,        0.00
MAIQ                                    ,2050        ,        0.00
MIIQ                                    ,2017        ,        0.00
MIIQ                                    ,2018        ,        0.00
MIIQ                                    ,2019        ,        0.00
MIIQ                                    ,2020        ,        0.00
MIIQ                                    ,2021        ,        0.00
MIIQ                                    ,2022        ,        0.00
MIIQ                                    ,2023        ,        0.00
MIIQ                                    ,2024        ,        0.00
MIIQ                                    ,2025        ,        0.00
MIIQ                                    ,2026        ,        0.00
MIIQ                                    ,2027        ,        0.00
MIIQ                                    ,2028        ,        0.00
MIIQ                                    ,2029        ,        0.00
MIIQ                                    ,2030        ,        0.00
MIIQ                                    ,2031        ,        0.00
MIIQ                                    ,2032        ,        0.00
MIIQ                                    ,2033        ,        0.00
MIIQ                                    ,2034        ,        0.00
MIIQ                                    ,2035        ,        0.00
MIIQ                                    ,2036        ,        0.00
MIIQ                                    ,2037        ,        0.00
MIIQ                                    ,2038        ,        0.00
MIIQ                                    ,2039        ,        0.00
MIIQ                                    ,2040        ,        0.00
MIIQ                                    ,2041        ,        0.00
MIIQ                                    ,2042        ,        0.00
MIIQ                                    ,2043        ,        0.00
MIIQ                                    ,2044        ,        0.00
MIIQ                                    ,2045        ,        0.00
MIIQ                                    ,2046        ,        0.00
MIIQ                                    ,2047        ,        0.00
MIIQ                                    ,2048        ,        0.00
MIIQ                                    ,2049        ,        0.00
MIIQ                                    ,2050        ,        0.00
MSIQ                                    ,2017        ,        0.00
MSIQ                                    ,2018        ,        0.00
MSIQ                                    ,2019        ,        0.00
MSIQ                                    ,2020        ,        0.00
MSIQ                                    ,2021        ,        0.00
MSIQ                                    ,2022        ,        0.00
MSIQ                                    ,2023        ,        0.00
MSIQ                                    ,2024        ,        0.00
MSIQ                                    ,2025        ,        0.00
MSIQ                                    ,2026        ,        0.00
MSIQ                                    ,2027        ,        0.00
MSIQ                                    ,2028        ,        0.00
MSIQ                                    ,2029        ,        0.00
MSIQ                                    ,2030        ,        0.00
MSIQ                                    ,2031        ,        0.00
MSIQ                                    ,2032        ,        0.00
MSIQ                                    ,2033        ,        0.00
MSIQ                                    ,2034        ,        0.00
MSIQ                                    ,2035        ,        0.00
MSIQ                                    ,2036        ,        0.00
MSIQ                                    ,2037        ,        0.00
MSIQ                                    ,2038        ,        0.00
MSIQ                                    ,2039        ,        0.00
MSIQ                                    ,2040        ,        0.00
MSIQ                                    ,2041        ,        0.00
MSIQ                                    ,2042        ,        0.00
MSIQ                                    ,2043        ,        0.00
MSIQ                                    ,2044        ,        0.00
MSIQ                                    ,2045        ,        0.00
MSIQ                                    ,2046        ,        0.00
MSIQ                                    ,2047        ,        0.00
MSIQ                                    ,2048        ,        0.00
MSIQ                                    ,2049        ,        0.00
MSIQ                                    ,2050        ,        0.00
SUIQ                                    ,2017        ,        0.00
SUIQ                                    ,2018        ,        0.00
SUIQ                                    ,2019        ,        0.00
SUIQ                                    ,2020        ,        0.00
SUIQ                                    ,2021        ,        0.00
SUIQ                                    ,2022        ,        0.00
SUIQ                                    ,2023        ,        0.00
SUIQ                                    ,2024        ,        0.00
SUIQ                                    ,2025        ,        0.00
SUIQ                                    ,2026        ,        0.00
SUIQ                                    ,2027        ,        0.00
SUIQ                                    ,2028        ,        0.00
SUIQ                                    ,2029        ,        0.00
SUIQ                                    ,2030        ,        0.00
SUIQ                                    ,2031        ,        0.00
SUIQ                                    ,2032        ,        0.00
SUIQ                                    ,2033        ,        0.00
SUIQ                                    ,2034        ,        0.00
SUIQ                                    ,2035        ,        0.00
SUIQ                                    ,2036        ,        0.00
SUIQ                                    ,2037        ,        0.00
SUIQ                                    ,2038        ,        0.00
SUIQ                                    ,2039        ,        0.00
SUIQ                                    ,2040        ,        0.00
SUIQ                                    ,2041        ,        0.00
SUIQ                                    ,2042        ,        0.00
SUIQ                                    ,2043        ,        0.00
SUIQ                                    ,2044        ,        0.00
SUIQ                                    ,2045        ,        0.00
SUIQ                                    ,2046        ,        0.00
SUIQ                                    ,2047        ,        0.00
SUIQ                                    ,2048        ,        0.00
SUIQ                                    ,2049        ,        0.00
SUIQ                                    ,2050        ,        0.00
CTM1_SING                               ,2017        ,   209105.22
CTM1_SING                               ,2018        ,   447525.43
CTM1_SING                               ,2019        ,    16014.00
CTM1_SING                               ,2020        ,   490028.40
CTM1_SING                               ,2021        ,    60588.22
CTM1_SING                               ,2022        ,   184619.42
CTM1_SING                               ,2023        ,   493087.05
CTM1_SING                               ,2024        ,   435730.61
CTM1_SING                               ,2025        ,   245401.32
CTM1_SING                               ,2026        ,   175219.85
CTM1_SING                               ,2027        ,   175219.85
CTM1_SING                               ,2028        ,   170816.00
CTM1_SING                               ,2029        ,   198116.85
CTM1_SING                               ,2030        ,   238873.68
CTM1_SING                               ,2031        ,   230346.98
CTM1_SING                               ,2032        ,   275203.99
CTM1_SING                               ,2033        ,   212109.34
CTM1_SING                               ,2034        ,   199507.75
CTM1_SING                               ,2035        ,   161158.20
CTM1_SING                               ,2036        ,    65769.34
CTM1_SING                               ,2037        ,    57917.30
CTM1_SING                               ,2038        ,    57917.30
CTM1_SING                               ,2039        ,    57917.30
CTM1_SING                               ,2040        ,        0.00
CTM1_SING                               ,2041        ,        0.00
CTM1_SING                               ,2042        ,        0.00
CTM1_SING                               ,2043        ,        0.00
CTM1_SING                               ,2044        ,        0.00
CTM1_SING                               ,2045        ,        0.00
CTM1_SING                               ,2046        ,        0.00
CTM1_SING                               ,2047        ,        0.00
CTM1_SING                               ,2048        ,        0.00
CTM1_SING                               ,2049        ,        0.00
CTM1_SING                               ,2050        ,        0.00
CTM2_SING                               ,2017        ,   519440.98
CTM2_SING                               ,2018        ,   566625.15
CTM2_SING                               ,2019        ,   636429.21
CTM2_SING                               ,2020        ,   820053.71
CTM2_SING                               ,2021        ,   468932.73
CTM2_SING                               ,2022        ,   725510.59
CTM2_SING                               ,2023        ,   751972.99
CTM2_SING                               ,2024        ,   666230.05
CTM2_SING                               ,2025        ,   520744.43
CTM2_SING                               ,2026        ,   447556.82
CTM2_SING                               ,2027        ,   457533.59
CTM2_SING                               ,2028        ,   424104.05
CTM2_SING                               ,2029        ,   466722.01
CTM2_SING                               ,2030        ,   457512.37
CTM2_SING                               ,2031        ,   404847.97
CTM2_SING                               ,2032        ,   400060.91
CTM2_SING                               ,2033        ,   397006.19
CTM2_SING                               ,2034        ,   416454.84
CTM2_SING                               ,2035        ,   423136.79
CTM2_SING                               ,2036        ,   416640.59
CTM2_SING                               ,2037        ,   424104.05
CTM2_SING                               ,2038        ,   411235.64
CTM2_SING                               ,2039        ,   385775.56
CTM2_SING                               ,2040        ,   302942.55
CTM2_SING                               ,2041        ,   280261.00
CTM2_SING                               ,2042        ,   270085.52
CTM2_SING                               ,2043        ,   262626.26
CTM2_SING                               ,2044        ,   211152.62
CTM2_SING                               ,2045        ,   111094.90
CTM2_SING                               ,2046        ,    47184.17
CTM2_SING                               ,2047        ,    16709.00
CTM2_SING                               ,2048        ,    47184.17
CTM2_SING                               ,2049        ,    30026.29
CTM2_SING                               ,2050        ,    30026.29
MIMB_SING                               ,2017        ,        0.00
MIMB_SING                               ,2018        ,        0.00
MIMB_SING                               ,2019        ,        0.00
MIMB_SING                               ,2020        ,        0.00
MIMB_SING                               ,2021        ,        0.00
MIMB_SING                               ,2022        ,        0.00
MIMB_SING                               ,2023        ,        0.00
MIMB_SING                               ,2024        ,        0.00
MIMB_SING                               ,2025        ,        0.00
MIMB_SING                               ,2026        ,        0.00
MIMB_SING                               ,2027        ,        0.00
MIMB_SING                               ,2028        ,        0.00
MIMB_SING                               ,2029        ,        0.00
MIMB_SING                               ,2030        ,        0.00
MIMB_SING                               ,2031        ,        0.00
MIMB_SING                               ,2032        ,        0.00
MIMB_SING                               ,2033        ,        0.00
MIMB_SING                               ,2034        ,        0.00
MIMB_SING                               ,2035        ,        0.00
MIMB_SING                               ,2036        ,        0.00
MIMB_SING                               ,2037        ,        0.00
MIMB_SING                               ,2038        ,        0.00
MIMB_SING                               ,2039        ,        0.00
MIMB_SING                               ,2040        ,        0.00
MIMB_SING                               ,2041        ,        0.00
MIMB_SING                               ,2042        ,        0.00
MIMB_SING                               ,2043        ,        0.00
MIMB_SING                               ,2044        ,        0.00
MIMB_SING                               ,2045        ,        0.00
MIMB_SING                               ,2046        ,        0.00
MIMB_SING                               ,2047        ,        0.00
MIMB_SING                               ,2048        ,        0.00
MIMB_SING                               ,2049        ,        0.00
MIMB_SING                               ,2050        ,        0.00
U10_SING                                ,2017        ,        0.00
U10_SING                                ,2018        ,        0.00
U10_SING                                ,2019        ,        0.00
U10_SING                                ,2020        ,        0.00
U10_SING                                ,2021        ,        0.00
U10_SING                                ,2022        ,        0.00
U10_SING                                ,2023        ,        0.00
U10_SING                                ,2024        ,        0.00
U10_SING                                ,2025        ,        0.00
U10_SING                                ,2026        ,        0.00
U10_SING                                ,2027        ,        0.00
U10_SING                                ,2028        ,        0.00
U10_SING                                ,2029        ,        0.00
U10_SING                                ,2030        ,        0.00
U10_SING                                ,2031        ,        0.00
U10_SING                                ,2032        ,        0.00
U10_SING                                ,2033        ,        0.00
U10_SING                                ,2034        ,        0.00
U10_SING                                ,2035        ,        0.00
U10_SING                                ,2036        ,        0.00
U10_SING                                ,2037        ,        0.00
U10_SING                                ,2038        ,        0.00
U10_SING                                ,2039        ,        0.00
U10_SING                                ,2040        ,        0.00
U10_SING                                ,2041        ,        0.00
U10_SING                                ,2042        ,        0.00
U10_SING                                ,2043        ,        0.00
U10_SING                                ,2044        ,        0.00
U10_SING                                ,2045        ,        0.00
U10_SING                                ,2046        ,        0.00
U10_SING                                ,2047        ,        0.00
U10_SING                                ,2048        ,        0.00
U10_SING                                ,2049        ,        0.00
U10_SING                                ,2050        ,        0.00
U11_SING                                ,2017        ,        0.00
U11_SING                                ,2018        ,        0.00
U11_SING                                ,2019        ,        0.00
U11_SING                                ,2020        ,        0.00
U11_SING                                ,2021        ,        0.00
U11_SING                                ,2022        ,        0.00
U11_SING                                ,2023        ,        0.00
U11_SING                                ,2024        ,        0.00
U11_SING                                ,2025        ,        0.00
U11_SING                                ,2026        ,        0.00
U11_SING                                ,2027        ,        0.00
U11_SING                                ,2028        ,        0.00
U11_SING                                ,2029        ,        0.00
U11_SING                                ,2030        ,        0.00
U11_SING                                ,2031        ,        0.00
U11_SING                                ,2032        ,        0.00
U11_SING                                ,2033        ,        0.00
U11_SING                                ,2034        ,        0.00
U11_SING                                ,2035        ,        0.00
U11_SING                                ,2036        ,        0.00
U11_SING                                ,2037        ,        0.00
U11_SING                                ,2038        ,        0.00
U11_SING                                ,2039        ,        0.00
U11_SING                                ,2040        ,        0.00
U11_SING                                ,2041        ,        0.00
U11_SING                                ,2042        ,        0.00
U11_SING                                ,2043        ,        0.00
U11_SING                                ,2044        ,        0.00
U11_SING                                ,2045        ,        0.00
U11_SING                                ,2046        ,        0.00
U11_SING                                ,2047        ,        0.00
U11_SING                                ,2048        ,        0.00
U11_SING                                ,2049        ,        0.00
U11_SING                                ,2050        ,        0.00
U12_SING                                ,2017        ,    96179.83
U12_SING                                ,2018        ,   197171.10
U12_SING                                ,2019        ,        0.00
U12_SING                                ,2020        ,        0.00
U12_SING                                ,2021        ,        0.00
U12_SING                                ,2022        ,        0.00
U12_SING                                ,2023        ,        0.00
U12_SING                                ,2024        ,        0.00
U12_SING                                ,2025        ,        0.00
U12_SING                                ,2026        ,        0.00
U12_SING                                ,2027        ,        0.00
U12_SING                                ,2028        ,        0.00
U12_SING                                ,2029        ,        0.00
U12_SING                                ,2030        ,        0.00
U12_SING                                ,2031        ,        0.00
U12_SING                                ,2032        ,        0.00
U12_SING                                ,2033        ,        0.00
U12_SING                                ,2034        ,        0.00
U12_SING                                ,2035        ,        0.00
U12_SING                                ,2036        ,        0.00
U12_SING                                ,2037        ,        0.00
U12_SING                                ,2038        ,        0.00
U12_SING                                ,2039        ,        0.00
U12_SING                                ,2040        ,        0.00
U12_SING                                ,2041        ,        0.00
U12_SING                                ,2042        ,        0.00
U12_SING                                ,2043        ,        0.00
U12_SING                                ,2044        ,        0.00
U12_SING                                ,2045        ,        0.00
U12_SING                                ,2046        ,        0.00
U12_SING                                ,2047        ,        0.00
U12_SING                                ,2048        ,        0.00
U12_SING                                ,2049        ,        0.00
U12_SING                                ,2050        ,        0.00
U13_SING                                ,2017        ,   113873.48
U13_SING                                ,2018        ,   267510.04
U13_SING                                ,2019        ,    62637.54
U13_SING                                ,2020        ,        0.00
U13_SING                                ,2021        ,        0.00
U13_SING                                ,2022        ,        0.00
U13_SING                                ,2023        ,        0.00
U13_SING                                ,2024        ,        0.00
U13_SING                                ,2025        ,        0.00
U13_SING                                ,2026        ,        0.00
U13_SING                                ,2027        ,        0.00
U13_SING                                ,2028        ,        0.00
U13_SING                                ,2029        ,        0.00
U13_SING                                ,2030        ,        0.00
U13_SING                                ,2031        ,        0.00
U13_SING                                ,2032        ,        0.00
U13_SING                                ,2033        ,        0.00
U13_SING                                ,2034        ,        0.00
U13_SING                                ,2035        ,        0.00
U13_SING                                ,2036        ,        0.00
U13_SING                                ,2037        ,        0.00
U13_SING                                ,2038        ,        0.00
U13_SING                                ,2039        ,        0.00
U13_SING                                ,2040        ,        0.00
U13_SING                                ,2041        ,        0.00
U13_SING                                ,2042        ,        0.00
U13_SING                                ,2043        ,        0.00
U13_SING                                ,2044        ,        0.00
U13_SING                                ,2045        ,        0.00
U13_SING                                ,2046        ,        0.00
U13_SING                                ,2047        ,        0.00
U13_SING                                ,2048        ,        0.00
U13_SING                                ,2049        ,        0.00
U13_SING                                ,2050        ,        0.00
U14_SING                                ,2017        ,   391087.04
U14_SING                                ,2018        ,   413390.94
U14_SING                                ,2019        ,   397584.60
U14_SING                                ,2020        ,   549966.64
U14_SING                                ,2021        ,   275626.80
U14_SING                                ,2022        ,   468530.10
U14_SING                                ,2023        ,   564334.52
U14_SING                                ,2024        ,   463595.34
U14_SING                                ,2025        ,   313109.32
U14_SING                                ,2026        ,   266395.80
U14_SING                                ,2027        ,   263431.06
U14_SING                                ,2028        ,   296803.80
U14_SING                                ,2029        ,   301147.80
U14_SING                                ,2030        ,   301861.10
U14_SING                                ,2031        ,   299603.29
U14_SING                                ,2032        ,   293437.20
U14_SING                                ,2033        ,   293380.25
U14_SING                                ,2034        ,   286704.00
U14_SING                                ,2035        ,   316243.20
U14_SING                                ,2036        ,   314413.57
U14_SING                                ,2037        ,   322759.20
U14_SING                                ,2038        ,   236383.50
U14_SING                                ,2039        ,   216222.60
U14_SING                                ,2040        ,   155841.00
U14_SING                                ,2041        ,   155841.00
U14_SING                                ,2042        ,    69938.40
U14_SING                                ,2043        ,    59838.60
U14_SING                                ,2044        ,    59838.60
U14_SING                                ,2045        ,    30299.40
U14_SING                                ,2046        ,    37032.60
U14_SING                                ,2047        ,    18489.33
U14_SING                                ,2048        ,    30299.40
U14_SING                                ,2049        ,    23566.20
U14_SING                                ,2050        ,        0.00
U15_SING                                ,2017        ,   285618.20
U15_SING                                ,2018        ,   391241.88
U15_SING                                ,2019        ,   369251.46
U15_SING                                ,2020        ,   460649.75
U15_SING                                ,2021        ,   230117.76
U15_SING                                ,2022        ,   389157.48
U15_SING                                ,2023        ,   511186.66
U15_SING                                ,2024        ,   379480.02
U15_SING                                ,2025        ,   260983.68
U15_SING                                ,2026        ,   226574.28
U15_SING                                ,2027        ,   226195.55
U15_SING                                ,2028        ,   262113.30
U15_SING                                ,2029        ,   262113.30
U15_SING                                ,2030        ,   262113.30
U15_SING                                ,2031        ,   252300.52
U15_SING                                ,2032        ,   279990.39
U15_SING                                ,2033        ,   266952.72
U15_SING                                ,2034        ,   275140.80
U15_SING                                ,2035        ,   281540.23
U15_SING                                ,2036        ,   275084.41
U15_SING                                ,2037        ,   255257.76
U15_SING                                ,2038        ,   207502.02
U15_SING                                ,2039        ,   149555.70
U15_SING                                ,2040        ,   107763.48
U15_SING                                ,2041        ,   101510.28
U15_SING                                ,2042        ,    45231.48
U15_SING                                ,2043        ,    35539.02
U15_SING                                ,2044        ,    35539.02
U15_SING                                ,2045        ,    29077.38
U15_SING                                ,2046        ,    35539.02
U15_SING                                ,2047        ,    14465.22
U15_SING                                ,2048        ,    22615.74
U15_SING                                ,2049        ,        0.00
U15_SING                                ,2050        ,        0.00
TG1_SING                                ,2017        ,        0.00
TG1_SING                                ,2018        ,        0.00
TG1_SING                                ,2019        ,        0.00
TG1_SING                                ,2020        ,        0.00
TG1_SING                                ,2021        ,        0.00
TG1_SING                                ,2022        ,        0.00
TG1_SING                                ,2023        ,        0.00
TG1_SING                                ,2024        ,        0.00
TG1_SING                                ,2025        ,        0.00
TG1_SING                                ,2026        ,        0.00
TG1_SING                                ,2027        ,        0.00
TG1_SING                                ,2028        ,        0.00
TG1_SING                                ,2029        ,        0.00
TG1_SING                                ,2030        ,        0.00
TG1_SING                                ,2031        ,        0.00
TG1_SING                                ,2032        ,        0.00
TG1_SING                                ,2033        ,        0.00
TG1_SING                                ,2034        ,        0.00
TG1_SING                                ,2035        ,        0.00
TG1_SING                                ,2036        ,        0.00
TG1_SING                                ,2037        ,        0.00
TG1_SING                                ,2038        ,        0.00
TG1_SING                                ,2039        ,        0.00
TG1_SING                                ,2040        ,        0.00
TG1_SING                                ,2041        ,        0.00
TG1_SING                                ,2042        ,        0.00
TG1_SING                                ,2043        ,        0.00
TG1_SING                                ,2044        ,        0.00
TG1_SING                                ,2045        ,        0.00
TG1_SING                                ,2046        ,        0.00
TG1_SING                                ,2047        ,        0.00
TG1_SING                                ,2048        ,        0.00
TG1_SING                                ,2049        ,        0.00
TG1_SING                                ,2050        ,        0.00
TG2_SING                                ,2017        ,        0.00
TG2_SING                                ,2018        ,        0.00
TG2_SING                                ,2019        ,        0.00
TG2_SING                                ,2020        ,        0.00
TG2_SING                                ,2021        ,        0.00
TG2_SING                                ,2022        ,        0.00
TG2_SING                                ,2023        ,        0.00
TG2_SING                                ,2024        ,        0.00
TG2_SING                                ,2025        ,        0.00
TG2_SING                                ,2026        ,        0.00
TG2_SING                                ,2027        ,        0.00
TG2_SING                                ,2028        ,        0.00
TG2_SING                                ,2029        ,        0.00
TG2_SING                                ,2030        ,        0.00
TG2_SING                                ,2031        ,        0.00
TG2_SING                                ,2032        ,        0.00
TG2_SING                                ,2033        ,        0.00
TG2_SING                                ,2034        ,        0.00
TG2_SING                                ,2035        ,        0.00
TG2_SING                                ,2036        ,        0.00
TG2_SING                                ,2037        ,        0.00
TG2_SING                                ,2038        ,        0.00
TG2_SING                                ,2039        ,        0.00
TG2_SING                                ,2040        ,        0.00
TG2_SING                                ,2041        ,        0.00
TG2_SING                                ,2042        ,        0.00
TG2_SING                                ,2043        ,        0.00
TG2_SING                                ,2044        ,        0.00
TG2_SING                                ,2045        ,        0.00
TG2_SING                                ,2046        ,        0.00
TG2_SING                                ,2047        ,        0.00
TG2_SING                                ,2048        ,        0.00
TG2_SING                                ,2049        ,        0.00
TG2_SING                                ,2050        ,        0.00
TG3_SING                                ,2017        ,        0.00
TG3_SING                                ,2018        ,        0.00
TG3_SING                                ,2019        ,        0.00
TG3_SING                                ,2020        ,        0.00
TG3_SING                                ,2021        ,        0.00
TG3_SING                                ,2022        ,        0.00
TG3_SING                                ,2023        ,        0.00
TG3_SING                                ,2024        ,        0.00
TG3_SING                                ,2025        ,        0.00
TG3_SING                                ,2026        ,        0.00
TG3_SING                                ,2027        ,        0.00
TG3_SING                                ,2028        ,        0.00
TG3_SING                                ,2029        ,        0.00
TG3_SING                                ,2030        ,        0.00
TG3_SING                                ,2031        ,        0.00
TG3_SING                                ,2032        ,        0.00
TG3_SING                                ,2033        ,        0.00
TG3_SING                                ,2034        ,        0.00
TG3_SING                                ,2035        ,        0.00
TG3_SING                                ,2036        ,        0.00
TG3_SING                                ,2037        ,        0.00
TG3_SING                                ,2038        ,        0.00
TG3_SING                                ,2039        ,        0.00
TG3_SING                                ,2040        ,        0.00
TG3_SING                                ,2041        ,        0.00
TG3_SING                                ,2042        ,        0.00
TG3_SING                                ,2043        ,        0.00
TG3_SING                                ,2044        ,        0.00
TG3_SING                                ,2045        ,        0.00
TG3_SING                                ,2046        ,        0.00
TG3_SING                                ,2047        ,        0.00
TG3_SING                                ,2048        ,        0.00
TG3_SING                                ,2049        ,        0.00
TG3_SING                                ,2050        ,        0.00
CUMMINS                                 ,2017        ,        0.00
CUMMINS                                 ,2018        ,        0.00
CUMMINS                                 ,2019        ,        0.00
CUMMINS                                 ,2020        ,        0.00
